🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w64.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_64.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.26 (m), y: 3.73 (m)
Time: 1.35 (s), x: -2.26 (m), y: 3.79 (m)
Time: 1.45 (s), x: -2.28 (m), y: 3.84 (m)
Time: 1.56 (s), x: -2.29 (m), y: 3.90 (m)
Time: 1.67 (s), x: -2.29 (m), y: 3.95 (m)
Time: 1.77 (s), x: -2.29 (m), y: 4.00 (m)
Time: 1.87 (s), x: -2.29 (m), y: 4.05 (m)
Time: 1.98 (s), x: -2.29 (m), y: 4.10 (m)
Time: 2.08 (s), x: -2.29 (m), y: 4.16 (m)
Time: 2.18 (s), x: -2.28 (m), y: 4.21 (m)
Time: 2.28 (s), x: -2.28 (m), y: 4.26 (m)
Time: 2.38 (s), x: -2.27 (m), y: 4.31 (m)
Time: 2.49 (s), x: -2.27 (m), y: 4.36 (m)
Time: 2.59 (s), x: -2.26 (m), y: 4.40 (m)
Time: 2.69 (s), x: -2.24 (m), y: 4.46 (m)
Time: 2.80 (s), x: -2.23 (m), y: 4.52 (m)
Time: 2.91 (s), x: -2.22 (m), y: 4.57 (m)
Time: 3.01 (s), x: -2.21 (m), y: 4.62 (m)
Time: 3.12 (s), x: -2.19 (m), y: 4.67 (m)
Time: 3.23 (s), x: -2.18 (m), y: 4.71 (m)
Time: 3.33 (s), x: -2.17 (m), y: 4.74 (m)
Time: 3.43 (s), x: -2.15 (m), y: 4.79 (m)
Time: 3.54 (s), x: -2.13 (m), y: 4.84 (m)
Time: 3.64 (s), x: -2.11 (m), y: 4.88 (m)
Time: 3.74 (s), x: -2.10 (m), y: 4.91 (m)
Time: 3.84 (s), x: -2.08 (m), y: 4.95 (m)
Time: 3.94 (s), x: -2.06 (m), y: 4.98 (m)
Time: 4.05 (s), x: -2.05 (m), y: 5.02 (m)
Time: 4.15 (s), x: -2.03 (m), y: 5.05 (m)
Time: 4.25 (s), x: -2.01 (m), y: 5.08 (m)
Time: 4.35 (s), x: -1.99 (m), y: 5.12 (m)
