🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w58.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_58.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.21 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.42 (s), x: -2.05 (m), y: 3.27 (m)
Time: 0.52 (s), x: -2.09 (m), y: 3.31 (m)
Time: 0.62 (s), x: -2.13 (m), y: 3.34 (m)
Time: 0.72 (s), x: -2.18 (m), y: 3.37 (m)
Time: 0.83 (s), x: -2.23 (m), y: 3.38 (m)
Time: 0.93 (s), x: -2.28 (m), y: 3.40 (m)
Time: 1.03 (s), x: -2.31 (m), y: 3.39 (m)
Time: 1.14 (s), x: -2.32 (m), y: 3.39 (m)
Time: 1.24 (s), x: -2.32 (m), y: 3.38 (m)
Time: 1.34 (s), x: -2.32 (m), y: 3.38 (m)
Time: 1.44 (s), x: -2.32 (m), y: 3.38 (m)
Time: 1.54 (s), x: -2.34 (m), y: 3.38 (m)
Time: 1.64 (s), x: -2.39 (m), y: 3.36 (m)
Time: 1.74 (s), x: -2.43 (m), y: 3.36 (m)
Time: 1.85 (s), x: -2.45 (m), y: 3.36 (m)
Time: 1.95 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.05 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.16 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.26 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.36 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.46 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.56 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.66 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.76 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.86 (s), x: -2.45 (m), y: 3.36 (m)
Time: 2.96 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.06 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.17 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.27 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.37 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.47 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.57 (s), x: -2.45 (m), y: 3.36 (m)
Time: 3.67 (s), x: -2.45 (m), y: 3.36 (m)
