🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w62.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_62.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.02 (m), y: 3.32 (m)
Time: 0.52 (s), x: -2.02 (m), y: 3.37 (m)
Time: 0.62 (s), x: -2.03 (m), y: 3.41 (m)
Time: 0.73 (s), x: -2.04 (m), y: 3.46 (m)
Time: 0.83 (s), x: -2.05 (m), y: 3.51 (m)
Time: 0.93 (s), x: -2.06 (m), y: 3.55 (m)
Time: 1.03 (s), x: -2.07 (m), y: 3.57 (m)
Time: 1.13 (s), x: -2.07 (m), y: 3.57 (m)
Time: 1.23 (s), x: -2.07 (m), y: 3.57 (m)
Time: 1.33 (s), x: -2.07 (m), y: 3.57 (m)
Time: 1.44 (s), x: -2.08 (m), y: 3.58 (m)
Time: 1.54 (s), x: -2.09 (m), y: 3.60 (m)
Time: 1.64 (s), x: -2.11 (m), y: 3.63 (m)
Time: 1.74 (s), x: -2.13 (m), y: 3.66 (m)
Time: 1.84 (s), x: -2.14 (m), y: 3.67 (m)
Time: 1.95 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.05 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.15 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.25 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.35 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.45 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.55 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.66 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.76 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.86 (s), x: -2.14 (m), y: 3.67 (m)
Time: 2.96 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.06 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.17 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.27 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.38 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.48 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.58 (s), x: -2.14 (m), y: 3.67 (m)
Time: 3.69 (s), x: -2.16 (m), y: 3.69 (m)
Time: 3.79 (s), x: -2.18 (m), y: 3.71 (m)
Time: 3.89 (s), x: -2.20 (m), y: 3.74 (m)
Time: 4.00 (s), x: -2.20 (m), y: 3.76 (m)
Time: 4.10 (s), x: -2.21 (m), y: 3.79 (m)
Time: 4.21 (s), x: -2.22 (m), y: 3.82 (m)
Time: 4.31 (s), x: -2.23 (m), y: 3.85 (m)
Time: 4.42 (s), x: -2.25 (m), y: 3.87 (m)
Time: 4.52 (s), x: -2.27 (m), y: 3.89 (m)
Time: 4.62 (s), x: -2.30 (m), y: 3.89 (m)
Time: 4.73 (s), x: -2.32 (m), y: 3.89 (m)
Time: 4.83 (s), x: -2.34 (m), y: 3.90 (m)
Time: 4.93 (s), x: -2.36 (m), y: 3.90 (m)
Time: 5.03 (s), x: -2.39 (m), y: 3.91 (m)
Time: 5.13 (s), x: -2.41 (m), y: 3.90 (m)
Time: 5.24 (s), x: -2.42 (m), y: 3.89 (m)
Time: 5.35 (s), x: -2.44 (m), y: 3.87 (m)
Time: 5.45 (s), x: -2.44 (m), y: 3.85 (m)
Time: 5.55 (s), x: -2.45 (m), y: 3.82 (m)
Time: 5.65 (s), x: -2.46 (m), y: 3.81 (m)
Time: 5.76 (s), x: -2.46 (m), y: 3.81 (m)
Time: 5.87 (s), x: -2.43 (m), y: 3.80 (m)
Time: 5.97 (s), x: -2.42 (m), y: 3.80 (m)
Time: 6.07 (s), x: -2.40 (m), y: 3.81 (m)
Time: 6.17 (s), x: -2.37 (m), y: 3.81 (m)
Time: 6.27 (s), x: -2.34 (m), y: 3.82 (m)
Time: 6.37 (s), x: -2.31 (m), y: 3.82 (m)
Time: 6.48 (s), x: -2.28 (m), y: 3.81 (m)
Time: 6.58 (s), x: -2.26 (m), y: 3.79 (m)
Time: 6.68 (s), x: -2.26 (m), y: 3.78 (m)
Time: 6.79 (s), x: -2.27 (m), y: 3.77 (m)
Time: 6.89 (s), x: -2.28 (m), y: 3.77 (m)
Time: 6.99 (s), x: -2.29 (m), y: 3.76 (m)
Time: 7.10 (s), x: -2.31 (m), y: 3.75 (m)
Time: 7.21 (s), x: -2.33 (m), y: 3.74 (m)
Time: 7.31 (s), x: -2.34 (m), y: 3.74 (m)
Time: 7.41 (s), x: -2.35 (m), y: 3.73 (m)
Time: 7.52 (s), x: -2.36 (m), y: 3.73 (m)
Time: 7.62 (s), x: -2.38 (m), y: 3.72 (m)
Time: 7.73 (s), x: -2.39 (m), y: 3.72 (m)
Time: 7.84 (s), x: -2.39 (m), y: 3.72 (m)
Time: 7.95 (s), x: -2.40 (m), y: 3.72 (m)
Time: 8.05 (s), x: -2.41 (m), y: 3.72 (m)
Time: 8.15 (s), x: -2.43 (m), y: 3.70 (m)
Time: 8.25 (s), x: -2.48 (m), y: 3.66 (m)
Time: 8.35 (s), x: -2.55 (m), y: 3.59 (m)
Time: 8.46 (s), x: -2.65 (m), y: 3.50 (m)
Time: 8.56 (s), x: -2.76 (m), y: 3.41 (m)
Time: 8.66 (s), x: -2.88 (m), y: 3.30 (m)
Time: 8.76 (s), x: -2.99 (m), y: 3.20 (m)
Time: 8.87 (s), x: -3.08 (m), y: 3.10 (m)
Time: 8.97 (s), x: -3.17 (m), y: 3.00 (m)
Time: 9.07 (s), x: -3.25 (m), y: 2.90 (m)
Time: 9.17 (s), x: -3.32 (m), y: 2.80 (m)
Time: 9.28 (s), x: -3.39 (m), y: 2.71 (m)
Time: 9.38 (s), x: -3.45 (m), y: 2.62 (m)
Time: 9.48 (s), x: -3.51 (m), y: 2.53 (m)
Time: 9.59 (s), x: -3.57 (m), y: 2.44 (m)
Time: 9.69 (s), x: -3.62 (m), y: 2.35 (m)
Time: 9.80 (s), x: -3.67 (m), y: 2.27 (m)
Time: 9.90 (s), x: -3.72 (m), y: 2.19 (m)
Time: 10.00 (s), x: -3.76 (m), y: 2.10 (m)
Time: 10.11 (s), x: -3.81 (m), y: 2.00 (m)
Time: 10.21 (s), x: -3.86 (m), y: 1.91 (m)
Time: 10.31 (s), x: -3.90 (m), y: 1.83 (m)
Time: 10.42 (s), x: -3.94 (m), y: 1.74 (m)
Time: 10.52 (s), x: -3.97 (m), y: 1.66 (m)
Time: 10.62 (s), x: -3.99 (m), y: 1.61 (m)
Time: 10.73 (s), x: -3.99 (m), y: 1.61 (m)
Time: 10.83 (s), x: -3.99 (m), y: 1.60 (m)
Time: 10.94 (s), x: -4.00 (m), y: 1.59 (m)
Time: 11.04 (s), x: -3.98 (m), y: 1.57 (m)
Time: 11.14 (s), x: -3.95 (m), y: 1.58 (m)
Time: 11.24 (s), x: -3.92 (m), y: 1.60 (m)
Time: 11.35 (s), x: -3.89 (m), y: 1.62 (m)
Time: 11.45 (s), x: -3.85 (m), y: 1.64 (m)
Time: 11.56 (s), x: -3.81 (m), y: 1.65 (m)
Time: 11.66 (s), x: -3.76 (m), y: 1.66 (m)
Time: 11.76 (s), x: -3.72 (m), y: 1.67 (m)
Time: 11.86 (s), x: -3.69 (m), y: 1.67 (m)
Time: 11.97 (s), x: -3.66 (m), y: 1.68 (m)
Time: 12.07 (s), x: -3.64 (m), y: 1.68 (m)
Time: 12.17 (s), x: -3.62 (m), y: 1.69 (m)
Time: 12.28 (s), x: -3.61 (m), y: 1.69 (m)
Time: 12.38 (s), x: -3.60 (m), y: 1.69 (m)
Time: 12.49 (s), x: -3.59 (m), y: 1.69 (m)
Time: 12.59 (s), x: -3.59 (m), y: 1.68 (m)
Time: 12.70 (s), x: -3.58 (m), y: 1.67 (m)
Time: 12.80 (s), x: -3.57 (m), y: 1.67 (m)
Time: 12.90 (s), x: -3.56 (m), y: 1.67 (m)
Time: 13.01 (s), x: -3.54 (m), y: 1.66 (m)
Time: 13.11 (s), x: -3.52 (m), y: 1.67 (m)
Time: 13.21 (s), x: -3.50 (m), y: 1.67 (m)
Time: 13.31 (s), x: -3.47 (m), y: 1.68 (m)
Time: 13.42 (s), x: -3.46 (m), y: 1.70 (m)
Time: 13.52 (s), x: -3.45 (m), y: 1.72 (m)
Time: 13.63 (s), x: -3.44 (m), y: 1.75 (m)
Time: 13.73 (s), x: -3.44 (m), y: 1.78 (m)
Time: 13.84 (s), x: -3.45 (m), y: 1.81 (m)
Time: 13.95 (s), x: -3.46 (m), y: 1.84 (m)
Time: 14.05 (s), x: -3.47 (m), y: 1.86 (m)
Time: 14.16 (s), x: -3.45 (m), y: 1.87 (m)
Time: 14.26 (s), x: -3.43 (m), y: 1.88 (m)
Time: 14.36 (s), x: -3.40 (m), y: 1.88 (m)
Time: 14.46 (s), x: -3.38 (m), y: 1.88 (m)
Time: 14.57 (s), x: -3.35 (m), y: 1.87 (m)
Time: 14.67 (s), x: -3.32 (m), y: 1.87 (m)
Time: 14.78 (s), x: -3.32 (m), y: 1.88 (m)
Time: 14.89 (s), x: -3.31 (m), y: 1.89 (m)
Time: 14.99 (s), x: -3.31 (m), y: 1.90 (m)
Time: 15.09 (s), x: -3.30 (m), y: 1.90 (m)
Time: 15.19 (s), x: -3.30 (m), y: 1.92 (m)
Time: 15.29 (s), x: -3.29 (m), y: 1.96 (m)
Time: 15.40 (s), x: -3.28 (m), y: 2.04 (m)
Time: 15.50 (s), x: -3.27 (m), y: 2.15 (m)
Time: 15.61 (s), x: -3.26 (m), y: 2.30 (m)
Time: 15.71 (s), x: -3.25 (m), y: 2.45 (m)
Time: 15.81 (s), x: -3.25 (m), y: 2.61 (m)
Time: 15.91 (s), x: -3.26 (m), y: 2.76 (m)
Time: 16.02 (s), x: -3.30 (m), y: 2.94 (m)
Time: 16.13 (s), x: -3.35 (m), y: 3.10 (m)
Time: 16.23 (s), x: -3.42 (m), y: 3.26 (m)
Time: 16.33 (s), x: -3.47 (m), y: 3.39 (m)
Time: 16.43 (s), x: -3.53 (m), y: 3.54 (m)
Time: 16.54 (s), x: -3.59 (m), y: 3.66 (m)
Time: 16.64 (s), x: -3.64 (m), y: 3.79 (m)
Time: 16.74 (s), x: -3.69 (m), y: 3.91 (m)
Time: 16.85 (s), x: -3.74 (m), y: 4.02 (m)
Time: 16.95 (s), x: -3.77 (m), y: 4.13 (m)
Time: 17.05 (s), x: -3.81 (m), y: 4.22 (m)
Time: 17.16 (s), x: -3.84 (m), y: 4.29 (m)
Time: 17.26 (s), x: -3.87 (m), y: 4.34 (m)
Time: 17.36 (s), x: -3.89 (m), y: 4.38 (m)
Time: 17.47 (s), x: -3.92 (m), y: 4.43 (m)
Time: 17.57 (s), x: -3.93 (m), y: 4.48 (m)
Time: 17.67 (s), x: -3.95 (m), y: 4.52 (m)
Time: 17.77 (s), x: -3.96 (m), y: 4.56 (m)
Time: 17.88 (s), x: -3.96 (m), y: 4.58 (m)
Time: 17.98 (s), x: -3.97 (m), y: 4.61 (m)
Time: 18.08 (s), x: -3.98 (m), y: 4.63 (m)
Time: 18.18 (s), x: -3.98 (m), y: 4.65 (m)
Time: 18.29 (s), x: -3.97 (m), y: 4.67 (m)
Time: 18.39 (s), x: -3.96 (m), y: 4.71 (m)
Time: 18.50 (s), x: -3.95 (m), y: 4.77 (m)
Time: 18.61 (s), x: -3.93 (m), y: 4.81 (m)
Time: 18.71 (s), x: -3.91 (m), y: 4.86 (m)
Time: 18.81 (s), x: -3.88 (m), y: 4.90 (m)
Time: 18.91 (s), x: -3.85 (m), y: 4.93 (m)
Time: 19.02 (s), x: -3.82 (m), y: 4.96 (m)
Time: 19.12 (s), x: -3.79 (m), y: 4.99 (m)
Time: 19.22 (s), x: -3.79 (m), y: 5.01 (m)
Time: 19.32 (s), x: -3.80 (m), y: 5.02 (m)
Time: 19.42 (s), x: -3.82 (m), y: 5.02 (m)
Time: 19.52 (s), x: -3.84 (m), y: 5.03 (m)
Time: 19.62 (s), x: -3.85 (m), y: 5.03 (m)
Time: 19.72 (s), x: -3.84 (m), y: 5.03 (m)
Time: 19.82 (s), x: -3.82 (m), y: 5.02 (m)
Time: 19.93 (s), x: -3.79 (m), y: 5.00 (m)
Time: 20.03 (s), x: -3.75 (m), y: 4.99 (m)
Time: 20.13 (s), x: -3.71 (m), y: 4.96 (m)
Time: 20.23 (s), x: -3.65 (m), y: 4.92 (m)
Time: 20.33 (s), x: -3.58 (m), y: 4.88 (m)
Time: 20.43 (s), x: -3.51 (m), y: 4.84 (m)
Time: 20.53 (s), x: -3.43 (m), y: 4.79 (m)
Time: 20.63 (s), x: -3.35 (m), y: 4.73 (m)
Time: 20.73 (s), x: -3.28 (m), y: 4.67 (m)
Time: 20.83 (s), x: -3.22 (m), y: 4.59 (m)
Time: 20.93 (s), x: -3.16 (m), y: 4.50 (m)
Time: 21.04 (s), x: -3.12 (m), y: 4.41 (m)
Time: 21.14 (s), x: -3.08 (m), y: 4.30 (m)
Time: 21.24 (s), x: -3.06 (m), y: 4.18 (m)
Time: 21.34 (s), x: -3.05 (m), y: 4.04 (m)
Time: 21.44 (s), x: -3.07 (m), y: 3.88 (m)
Time: 21.54 (s), x: -3.11 (m), y: 3.73 (m)
Time: 21.64 (s), x: -3.16 (m), y: 3.59 (m)
Time: 21.74 (s), x: -3.23 (m), y: 3.45 (m)
Time: 21.84 (s), x: -3.31 (m), y: 3.32 (m)
Time: 21.94 (s), x: -3.40 (m), y: 3.20 (m)
Time: 22.04 (s), x: -3.50 (m), y: 3.07 (m)
Time: 22.14 (s), x: -3.59 (m), y: 2.93 (m)
Time: 22.24 (s), x: -3.68 (m), y: 2.79 (m)
Time: 22.34 (s), x: -3.77 (m), y: 2.65 (m)
Time: 22.45 (s), x: -3.86 (m), y: 2.51 (m)
Time: 22.55 (s), x: -3.94 (m), y: 2.38 (m)
Time: 22.65 (s), x: -4.01 (m), y: 2.26 (m)
Time: 22.75 (s), x: -4.06 (m), y: 2.15 (m)
Time: 22.85 (s), x: -4.04 (m), y: 2.09 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 22.8510 (s)
Navigation metric: 0.0000
