🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w2.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_2.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.19 (m)
Time: 0.12 (s), x: -1.99 (m), y: 3.25 (m)
Time: 0.22 (s), x: -1.98 (m), y: 3.30 (m)
Time: 0.32 (s), x: -1.98 (m), y: 3.36 (m)
Time: 0.43 (s), x: -1.97 (m), y: 3.41 (m)
Time: 0.54 (s), x: -1.96 (m), y: 3.46 (m)
Time: 0.64 (s), x: -1.95 (m), y: 3.50 (m)
Time: 0.74 (s), x: -1.94 (m), y: 3.56 (m)
Time: 0.84 (s), x: -1.93 (m), y: 3.61 (m)
Time: 0.95 (s), x: -1.92 (m), y: 3.67 (m)
Time: 1.05 (s), x: -1.91 (m), y: 3.71 (m)
Time: 1.15 (s), x: -1.90 (m), y: 3.76 (m)
Time: 1.25 (s), x: -1.89 (m), y: 3.81 (m)
Time: 1.36 (s), x: -1.88 (m), y: 3.86 (m)
Time: 1.46 (s), x: -1.86 (m), y: 3.90 (m)
Time: 1.56 (s), x: -1.86 (m), y: 3.93 (m)
Time: 1.66 (s), x: -1.85 (m), y: 3.95 (m)
Time: 1.77 (s), x: -1.85 (m), y: 3.95 (m)
Time: 1.87 (s), x: -1.85 (m), y: 3.95 (m)
Time: 1.98 (s), x: -1.85 (m), y: 3.95 (m)
Time: 2.08 (s), x: -1.85 (m), y: 3.95 (m)
Time: 2.19 (s), x: -1.84 (m), y: 3.98 (m)
Time: 2.29 (s), x: -1.83 (m), y: 4.02 (m)
Time: 2.40 (s), x: -1.82 (m), y: 4.05 (m)
Time: 2.50 (s), x: -1.82 (m), y: 4.05 (m)
Time: 2.61 (s), x: -1.81 (m), y: 4.09 (m)
Time: 2.71 (s), x: -1.80 (m), y: 4.13 (m)
Time: 2.82 (s), x: -1.78 (m), y: 4.17 (m)
Time: 2.92 (s), x: -1.77 (m), y: 4.21 (m)
Time: 3.02 (s), x: -1.76 (m), y: 4.25 (m)
Time: 3.12 (s), x: -1.74 (m), y: 4.30 (m)
Time: 3.23 (s), x: -1.73 (m), y: 4.34 (m)
Time: 3.33 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.44 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.54 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.64 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.74 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.85 (s), x: -1.72 (m), y: 4.36 (m)
Time: 3.95 (s), x: -1.71 (m), y: 4.38 (m)
Time: 4.05 (s), x: -1.69 (m), y: 4.45 (m)
Time: 4.16 (s), x: -1.65 (m), y: 4.54 (m)
Time: 4.27 (s), x: -1.61 (m), y: 4.67 (m)
Time: 4.38 (s), x: -1.57 (m), y: 4.77 (m)
Time: 4.48 (s), x: -1.54 (m), y: 4.85 (m)
Time: 4.58 (s), x: -1.51 (m), y: 4.92 (m)
Time: 4.68 (s), x: -1.48 (m), y: 4.99 (m)
Time: 4.79 (s), x: -1.44 (m), y: 5.07 (m)
Time: 4.89 (s), x: -1.41 (m), y: 5.14 (m)
Time: 5.00 (s), x: -1.39 (m), y: 5.20 (m)
Time: 5.10 (s), x: -1.37 (m), y: 5.25 (m)
Time: 5.20 (s), x: -1.35 (m), y: 5.29 (m)
Time: 5.30 (s), x: -1.32 (m), y: 5.34 (m)
Time: 5.41 (s), x: -1.30 (m), y: 5.39 (m)
Time: 5.51 (s), x: -1.27 (m), y: 5.45 (m)
Time: 5.62 (s), x: -1.23 (m), y: 5.53 (m)
Time: 5.72 (s), x: -1.19 (m), y: 5.62 (m)
Time: 5.82 (s), x: -1.14 (m), y: 5.71 (m)
Time: 5.92 (s), x: -1.10 (m), y: 5.79 (m)
Time: 6.03 (s), x: -1.06 (m), y: 5.87 (m)
Time: 6.13 (s), x: -1.03 (m), y: 5.94 (m)
Time: 6.23 (s), x: -0.98 (m), y: 6.03 (m)
Time: 6.34 (s), x: -0.94 (m), y: 6.10 (m)
Time: 6.45 (s), x: -0.91 (m), y: 6.17 (m)
Time: 6.55 (s), x: -0.88 (m), y: 6.23 (m)
Time: 6.65 (s), x: -0.84 (m), y: 6.33 (m)
Time: 6.75 (s), x: -0.80 (m), y: 6.41 (m)
Time: 6.86 (s), x: -0.77 (m), y: 6.49 (m)
Time: 6.96 (s), x: -0.74 (m), y: 6.56 (m)
Time: 7.06 (s), x: -0.71 (m), y: 6.66 (m)
Time: 7.17 (s), x: -0.67 (m), y: 6.75 (m)
Time: 7.27 (s), x: -0.64 (m), y: 6.84 (m)
Time: 7.38 (s), x: -0.62 (m), y: 6.90 (m)
Time: 7.49 (s), x: -0.62 (m), y: 6.97 (m)
Time: 7.59 (s), x: -0.61 (m), y: 7.04 (m)
Time: 7.69 (s), x: -0.62 (m), y: 7.12 (m)
