🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w79.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_79.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.25 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.35 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.45 (s), x: -2.26 (m), y: 3.83 (m)
Time: 1.55 (s), x: -2.26 (m), y: 3.88 (m)
Time: 1.66 (s), x: -2.26 (m), y: 3.93 (m)
Time: 1.77 (s), x: -2.26 (m), y: 3.99 (m)
Time: 1.87 (s), x: -2.27 (m), y: 4.04 (m)
Time: 1.97 (s), x: -2.27 (m), y: 4.09 (m)
Time: 2.08 (s), x: -2.27 (m), y: 4.14 (m)
Time: 2.19 (s), x: -2.28 (m), y: 4.20 (m)
Time: 2.29 (s), x: -2.28 (m), y: 4.25 (m)
Time: 2.39 (s), x: -2.28 (m), y: 4.29 (m)
Time: 2.50 (s), x: -2.28 (m), y: 4.33 (m)
Time: 2.60 (s), x: -2.29 (m), y: 4.38 (m)
Time: 2.71 (s), x: -2.29 (m), y: 4.42 (m)
Time: 2.81 (s), x: -2.29 (m), y: 4.46 (m)
Time: 2.92 (s), x: -2.30 (m), y: 4.52 (m)
Time: 3.03 (s), x: -2.30 (m), y: 4.57 (m)
Time: 3.13 (s), x: -2.31 (m), y: 4.62 (m)
Time: 3.24 (s), x: -2.31 (m), y: 4.66 (m)
Time: 3.34 (s), x: -2.32 (m), y: 4.71 (m)
Time: 3.45 (s), x: -2.33 (m), y: 4.76 (m)
Time: 3.55 (s), x: -2.33 (m), y: 4.80 (m)
Time: 3.65 (s), x: -2.34 (m), y: 4.85 (m)
Time: 3.75 (s), x: -2.35 (m), y: 4.89 (m)
Time: 3.86 (s), x: -2.36 (m), y: 4.94 (m)
Time: 3.97 (s), x: -2.37 (m), y: 4.98 (m)
Time: 4.07 (s), x: -2.37 (m), y: 5.02 (m)
Time: 4.17 (s), x: -2.39 (m), y: 5.07 (m)
Time: 4.28 (s), x: -2.40 (m), y: 5.12 (m)
