🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w26.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_26.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.28 (m)
Time: 0.42 (s), x: -2.02 (m), y: 3.33 (m)
Time: 0.52 (s), x: -2.03 (m), y: 3.37 (m)
Time: 0.62 (s), x: -2.04 (m), y: 3.42 (m)
Time: 0.72 (s), x: -2.06 (m), y: 3.47 (m)
Time: 0.82 (s), x: -2.08 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.10 (m), y: 3.57 (m)
Time: 1.03 (s), x: -2.12 (m), y: 3.62 (m)
Time: 1.13 (s), x: -2.14 (m), y: 3.67 (m)
Time: 1.23 (s), x: -2.16 (m), y: 3.71 (m)
Time: 1.34 (s), x: -2.18 (m), y: 3.76 (m)
Time: 1.44 (s), x: -2.20 (m), y: 3.80 (m)
Time: 1.54 (s), x: -2.22 (m), y: 3.85 (m)
Time: 1.64 (s), x: -2.24 (m), y: 3.88 (m)
Time: 1.74 (s), x: -2.24 (m), y: 3.89 (m)
Time: 1.84 (s), x: -2.24 (m), y: 3.89 (m)
Time: 1.94 (s), x: -2.25 (m), y: 3.89 (m)
Time: 2.05 (s), x: -2.26 (m), y: 3.92 (m)
Time: 2.15 (s), x: -2.28 (m), y: 3.95 (m)
Time: 2.26 (s), x: -2.31 (m), y: 4.00 (m)
Time: 2.36 (s), x: -2.34 (m), y: 4.05 (m)
Time: 2.46 (s), x: -2.37 (m), y: 4.10 (m)
Time: 2.56 (s), x: -2.39 (m), y: 4.15 (m)
Time: 2.66 (s), x: -2.41 (m), y: 4.18 (m)
Time: 2.77 (s), x: -2.45 (m), y: 4.21 (m)
Time: 2.87 (s), x: -2.49 (m), y: 4.23 (m)
Time: 2.98 (s), x: -2.51 (m), y: 4.24 (m)
Time: 3.08 (s), x: -2.55 (m), y: 4.25 (m)
Time: 3.18 (s), x: -2.59 (m), y: 4.25 (m)
Time: 3.28 (s), x: -2.61 (m), y: 4.26 (m)
Time: 3.38 (s), x: -2.62 (m), y: 4.26 (m)
Time: 3.49 (s), x: -2.62 (m), y: 4.26 (m)
Time: 3.60 (s), x: -2.64 (m), y: 4.26 (m)
Time: 3.70 (s), x: -2.67 (m), y: 4.25 (m)
Time: 3.81 (s), x: -2.71 (m), y: 4.24 (m)
Time: 3.92 (s), x: -2.76 (m), y: 4.22 (m)
Time: 4.02 (s), x: -2.80 (m), y: 4.21 (m)
Time: 4.12 (s), x: -2.83 (m), y: 4.20 (m)
Time: 4.23 (s), x: -2.85 (m), y: 4.19 (m)
Time: 4.33 (s), x: -2.87 (m), y: 4.18 (m)
Time: 4.43 (s), x: -2.92 (m), y: 4.15 (m)
Time: 4.54 (s), x: -2.98 (m), y: 4.12 (m)
Time: 4.64 (s), x: -3.04 (m), y: 4.09 (m)
Time: 4.75 (s), x: -3.11 (m), y: 4.06 (m)
Time: 4.85 (s), x: -3.17 (m), y: 4.01 (m)
Time: 4.96 (s), x: -3.22 (m), y: 3.98 (m)
Time: 5.06 (s), x: -3.26 (m), y: 3.94 (m)
Time: 5.17 (s), x: -3.30 (m), y: 3.90 (m)
Time: 5.27 (s), x: -3.34 (m), y: 3.86 (m)
Time: 5.37 (s), x: -3.37 (m), y: 3.79 (m)
Time: 5.47 (s), x: -3.42 (m), y: 3.71 (m)
Time: 5.57 (s), x: -3.46 (m), y: 3.63 (m)
Time: 5.67 (s), x: -3.51 (m), y: 3.55 (m)
Time: 5.77 (s), x: -3.55 (m), y: 3.47 (m)
Time: 5.88 (s), x: -3.59 (m), y: 3.39 (m)
Time: 5.98 (s), x: -3.63 (m), y: 3.32 (m)
Time: 6.09 (s), x: -3.66 (m), y: 3.24 (m)
Time: 6.19 (s), x: -3.70 (m), y: 3.16 (m)
Time: 6.29 (s), x: -3.73 (m), y: 3.08 (m)
Time: 6.39 (s), x: -3.76 (m), y: 3.00 (m)
Time: 6.49 (s), x: -3.79 (m), y: 2.93 (m)
Time: 6.60 (s), x: -3.81 (m), y: 2.85 (m)
Time: 6.71 (s), x: -3.84 (m), y: 2.78 (m)
Time: 6.81 (s), x: -3.86 (m), y: 2.70 (m)
Time: 6.91 (s), x: -3.87 (m), y: 2.63 (m)
Time: 7.01 (s), x: -3.89 (m), y: 2.56 (m)
