🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w80.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_80.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.15 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.01 (m), y: 3.27 (m)
Time: 0.41 (s), x: -2.02 (m), y: 3.32 (m)
Time: 0.52 (s), x: -2.03 (m), y: 3.37 (m)
Time: 0.62 (s), x: -2.05 (m), y: 3.42 (m)
Time: 0.72 (s), x: -2.07 (m), y: 3.46 (m)
Time: 0.83 (s), x: -2.09 (m), y: 3.51 (m)
Time: 0.93 (s), x: -2.12 (m), y: 3.55 (m)
Time: 1.03 (s), x: -2.14 (m), y: 3.58 (m)
Time: 1.13 (s), x: -2.14 (m), y: 3.59 (m)
Time: 1.23 (s), x: -2.14 (m), y: 3.59 (m)
Time: 1.33 (s), x: -2.14 (m), y: 3.59 (m)
Time: 1.43 (s), x: -2.14 (m), y: 3.59 (m)
Time: 1.53 (s), x: -2.15 (m), y: 3.61 (m)
Time: 1.63 (s), x: -2.18 (m), y: 3.64 (m)
Time: 1.73 (s), x: -2.22 (m), y: 3.68 (m)
Time: 1.84 (s), x: -2.24 (m), y: 3.71 (m)
Time: 1.94 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.04 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.15 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.25 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.35 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.45 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.55 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.65 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.75 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.85 (s), x: -2.24 (m), y: 3.73 (m)
Time: 2.96 (s), x: -2.24 (m), y: 3.73 (m)
Time: 3.06 (s), x: -2.24 (m), y: 3.73 (m)
Time: 3.16 (s), x: -2.24 (m), y: 3.73 (m)
Time: 3.26 (s), x: -2.24 (m), y: 3.73 (m)
Time: 3.36 (s), x: -2.24 (m), y: 3.73 (m)
