🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w69.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_69.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.41 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.51 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.24 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.24 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.24 (m), y: 3.57 (m)
Time: 1.03 (s), x: -2.23 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.23 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.22 (m), y: 3.73 (m)
Time: 1.35 (s), x: -2.22 (m), y: 3.78 (m)
Time: 1.45 (s), x: -2.21 (m), y: 3.83 (m)
Time: 1.55 (s), x: -2.21 (m), y: 3.88 (m)
Time: 1.65 (s), x: -2.20 (m), y: 3.93 (m)
Time: 1.76 (s), x: -2.20 (m), y: 3.98 (m)
Time: 1.86 (s), x: -2.19 (m), y: 4.03 (m)
Time: 1.97 (s), x: -2.18 (m), y: 4.08 (m)
Time: 2.07 (s), x: -2.18 (m), y: 4.12 (m)
Time: 2.17 (s), x: -2.18 (m), y: 4.16 (m)
Time: 2.28 (s), x: -2.17 (m), y: 4.22 (m)
Time: 2.38 (s), x: -2.17 (m), y: 4.25 (m)
Time: 2.49 (s), x: -2.16 (m), y: 4.29 (m)
Time: 2.59 (s), x: -2.16 (m), y: 4.32 (m)
Time: 2.69 (s), x: -2.15 (m), y: 4.36 (m)
Time: 2.80 (s), x: -2.15 (m), y: 4.40 (m)
Time: 2.91 (s), x: -2.14 (m), y: 4.43 (m)
Time: 3.01 (s), x: -2.14 (m), y: 4.47 (m)
Time: 3.12 (s), x: -2.13 (m), y: 4.49 (m)
Time: 3.22 (s), x: -2.13 (m), y: 4.52 (m)
Time: 3.33 (s), x: -2.13 (m), y: 4.54 (m)
Time: 3.43 (s), x: -2.12 (m), y: 4.57 (m)
Time: 3.53 (s), x: -2.12 (m), y: 4.59 (m)
Time: 3.64 (s), x: -2.12 (m), y: 4.61 (m)
Time: 3.74 (s), x: -2.12 (m), y: 4.63 (m)
Time: 3.84 (s), x: -2.11 (m), y: 4.65 (m)
Time: 3.95 (s), x: -2.11 (m), y: 4.67 (m)
Time: 4.05 (s), x: -2.11 (m), y: 4.70 (m)
Time: 4.16 (s), x: -2.10 (m), y: 4.74 (m)
