🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w66.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_66.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.18 (m)
Time: 0.32 (s), x: -2.03 (m), y: 3.23 (m)
Time: 0.43 (s), x: -2.05 (m), y: 3.28 (m)
Time: 0.53 (s), x: -2.09 (m), y: 3.32 (m)
Time: 0.63 (s), x: -2.13 (m), y: 3.35 (m)
Time: 0.73 (s), x: -2.18 (m), y: 3.37 (m)
Time: 0.83 (s), x: -2.22 (m), y: 3.39 (m)
Time: 0.93 (s), x: -2.26 (m), y: 3.41 (m)
Time: 1.03 (s), x: -2.28 (m), y: 3.42 (m)
Time: 1.13 (s), x: -2.30 (m), y: 3.42 (m)
Time: 1.23 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.33 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.43 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.53 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.63 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.73 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.83 (s), x: -2.32 (m), y: 3.42 (m)
Time: 1.94 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.04 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.14 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.24 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.34 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.44 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.54 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.64 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.74 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.84 (s), x: -2.32 (m), y: 3.42 (m)
Time: 2.94 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.04 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.15 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.25 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.35 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.45 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.55 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.65 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.75 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.85 (s), x: -2.32 (m), y: 3.42 (m)
Time: 3.96 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.06 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.16 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.26 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.36 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.46 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.56 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.66 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.76 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.87 (s), x: -2.32 (m), y: 3.42 (m)
Time: 4.98 (s), x: -2.32 (m), y: 3.42 (m)
Time: 5.08 (s), x: -2.32 (m), y: 3.42 (m)
Time: 5.18 (s), x: -2.35 (m), y: 3.40 (m)
Time: 5.29 (s), x: -2.41 (m), y: 3.37 (m)
Time: 5.39 (s), x: -2.49 (m), y: 3.31 (m)
Time: 5.49 (s), x: -2.61 (m), y: 3.24 (m)
Time: 5.59 (s), x: -2.74 (m), y: 3.16 (m)
Time: 5.70 (s), x: -2.87 (m), y: 3.08 (m)
Time: 5.81 (s), x: -2.97 (m), y: 3.00 (m)
Time: 5.91 (s), x: -3.05 (m), y: 2.93 (m)
Time: 6.01 (s), x: -3.12 (m), y: 2.86 (m)
Time: 6.12 (s), x: -3.19 (m), y: 2.79 (m)
Time: 6.22 (s), x: -3.24 (m), y: 2.72 (m)
Time: 6.32 (s), x: -3.29 (m), y: 2.63 (m)
Time: 6.42 (s), x: -3.34 (m), y: 2.54 (m)
Time: 6.52 (s), x: -3.39 (m), y: 2.46 (m)
Time: 6.63 (s), x: -3.42 (m), y: 2.39 (m)
Time: 6.73 (s), x: -3.43 (m), y: 2.34 (m)
Time: 6.83 (s), x: -3.46 (m), y: 2.27 (m)
Time: 6.94 (s), x: -3.48 (m), y: 2.21 (m)
Time: 7.04 (s), x: -3.49 (m), y: 2.14 (m)
Time: 7.15 (s), x: -3.52 (m), y: 2.08 (m)
Time: 7.26 (s), x: -3.54 (m), y: 2.04 (m)
Time: 7.36 (s), x: -3.58 (m), y: 2.01 (m)
Time: 7.46 (s), x: -3.63 (m), y: 2.01 (m)
Time: 7.56 (s), x: -3.67 (m), y: 2.01 (m)
Time: 7.67 (s), x: -3.71 (m), y: 2.02 (m)
Time: 7.77 (s), x: -3.74 (m), y: 2.03 (m)
Time: 7.88 (s), x: -3.75 (m), y: 2.06 (m)
Time: 7.98 (s), x: -3.76 (m), y: 2.10 (m)
Time: 8.08 (s), x: -3.76 (m), y: 2.14 (m)
Time: 8.19 (s), x: -3.75 (m), y: 2.17 (m)
Time: 8.30 (s), x: -3.73 (m), y: 2.18 (m)
Time: 8.40 (s), x: -3.73 (m), y: 2.17 (m)
Time: 8.50 (s), x: -3.72 (m), y: 2.16 (m)
Time: 8.61 (s), x: -3.74 (m), y: 2.16 (m)
Time: 8.71 (s), x: -3.74 (m), y: 2.14 (m)
Time: 8.82 (s), x: -3.76 (m), y: 2.13 (m)
Time: 8.92 (s), x: -3.78 (m), y: 2.11 (m)
Time: 9.02 (s), x: -3.78 (m), y: 2.10 (m)
Time: 9.13 (s), x: -3.78 (m), y: 2.08 (m)
Time: 9.23 (s), x: -3.77 (m), y: 2.08 (m)
Time: 9.34 (s), x: -3.76 (m), y: 2.09 (m)
Time: 9.44 (s), x: -3.75 (m), y: 2.09 (m)
Time: 9.54 (s), x: -3.76 (m), y: 2.11 (m)
Time: 9.65 (s), x: -3.76 (m), y: 2.12 (m)
Time: 9.76 (s), x: -3.77 (m), y: 2.13 (m)
Time: 9.86 (s), x: -3.75 (m), y: 2.14 (m)
Time: 9.97 (s), x: -3.73 (m), y: 2.14 (m)
Time: 10.08 (s), x: -3.72 (m), y: 2.13 (m)
Time: 10.18 (s), x: -3.69 (m), y: 2.12 (m)
Time: 10.28 (s), x: -3.68 (m), y: 2.11 (m)
Time: 10.39 (s), x: -3.67 (m), y: 2.09 (m)
Time: 10.50 (s), x: -3.66 (m), y: 2.08 (m)
Time: 10.60 (s), x: -3.67 (m), y: 2.09 (m)
Time: 10.70 (s), x: -3.66 (m), y: 2.10 (m)
Time: 10.81 (s), x: -3.67 (m), y: 2.12 (m)
Time: 10.92 (s), x: -3.67 (m), y: 2.11 (m)
Time: 11.02 (s), x: -3.68 (m), y: 2.10 (m)
Time: 11.13 (s), x: -3.69 (m), y: 2.08 (m)
Time: 11.23 (s), x: -3.68 (m), y: 2.07 (m)
Time: 11.34 (s), x: -3.67 (m), y: 2.07 (m)
Time: 11.44 (s), x: -3.66 (m), y: 2.06 (m)
Time: 11.55 (s), x: -3.64 (m), y: 2.05 (m)
Time: 11.65 (s), x: -3.63 (m), y: 2.05 (m)
Time: 11.76 (s), x: -3.61 (m), y: 2.05 (m)
Time: 11.86 (s), x: -3.60 (m), y: 2.05 (m)
Time: 11.96 (s), x: -3.60 (m), y: 2.06 (m)
Time: 12.07 (s), x: -3.60 (m), y: 2.09 (m)
Time: 12.17 (s), x: -3.60 (m), y: 2.15 (m)
Time: 12.27 (s), x: -3.61 (m), y: 2.25 (m)
Time: 12.37 (s), x: -3.61 (m), y: 2.38 (m)
Time: 12.48 (s), x: -3.62 (m), y: 2.51 (m)
Time: 12.58 (s), x: -3.62 (m), y: 2.66 (m)
Time: 12.68 (s), x: -3.64 (m), y: 2.82 (m)
Time: 12.79 (s), x: -3.66 (m), y: 2.97 (m)
Time: 12.90 (s), x: -3.68 (m), y: 3.12 (m)
Time: 13.00 (s), x: -3.71 (m), y: 3.26 (m)
Time: 13.10 (s), x: -3.74 (m), y: 3.42 (m)
Time: 13.21 (s), x: -3.78 (m), y: 3.57 (m)
Time: 13.32 (s), x: -3.81 (m), y: 3.70 (m)
Time: 13.42 (s), x: -3.85 (m), y: 3.83 (m)
Time: 13.52 (s), x: -3.88 (m), y: 3.94 (m)
Time: 13.63 (s), x: -3.90 (m), y: 4.04 (m)
Time: 13.73 (s), x: -3.92 (m), y: 4.12 (m)
Time: 13.84 (s), x: -3.93 (m), y: 4.18 (m)
Time: 13.94 (s), x: -3.95 (m), y: 4.22 (m)
Time: 14.04 (s), x: -3.97 (m), y: 4.26 (m)
Time: 14.15 (s), x: -3.98 (m), y: 4.29 (m)
Time: 14.25 (s), x: -4.00 (m), y: 4.31 (m)
Time: 14.36 (s), x: -4.02 (m), y: 4.33 (m)
Time: 14.46 (s), x: -4.03 (m), y: 4.36 (m)
Time: 14.56 (s), x: -4.05 (m), y: 4.38 (m)
Time: 14.66 (s), x: -4.06 (m), y: 4.42 (m)
Time: 14.77 (s), x: -4.07 (m), y: 4.46 (m)
Time: 14.87 (s), x: -4.07 (m), y: 4.50 (m)
Time: 14.97 (s), x: -4.07 (m), y: 4.54 (m)
Time: 15.07 (s), x: -4.07 (m), y: 4.58 (m)
Time: 15.18 (s), x: -4.08 (m), y: 4.59 (m)
Time: 15.28 (s), x: -4.09 (m), y: 4.58 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 15.2760 (s)
Navigation metric: 0.0000
