🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w44.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_44.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -1.96 (m), y: 3.11 (m)
Time: 0.21 (s), x: -1.92 (m), y: 3.11 (m)
Time: 0.32 (s), x: -1.86 (m), y: 3.11 (m)
Time: 0.42 (s), x: -1.81 (m), y: 3.09 (m)
Time: 0.52 (s), x: -1.76 (m), y: 3.07 (m)
Time: 0.62 (s), x: -1.72 (m), y: 3.05 (m)
Time: 0.72 (s), x: -1.71 (m), y: 3.03 (m)
Time: 0.82 (s), x: -1.71 (m), y: 3.03 (m)
Time: 0.92 (s), x: -1.71 (m), y: 3.03 (m)
Time: 1.02 (s), x: -1.70 (m), y: 3.03 (m)
Time: 1.13 (s), x: -1.70 (m), y: 3.03 (m)
Time: 1.23 (s), x: -1.69 (m), y: 3.03 (m)
Time: 1.34 (s), x: -1.68 (m), y: 3.03 (m)
Time: 1.44 (s), x: -1.67 (m), y: 3.01 (m)
Time: 1.55 (s), x: -1.67 (m), y: 2.98 (m)
Time: 1.65 (s), x: -1.67 (m), y: 2.95 (m)
Time: 1.75 (s), x: -1.67 (m), y: 2.91 (m)
Time: 1.86 (s), x: -1.68 (m), y: 2.87 (m)
Time: 1.96 (s), x: -1.70 (m), y: 2.81 (m)
Time: 2.06 (s), x: -1.73 (m), y: 2.77 (m)
Time: 2.17 (s), x: -1.76 (m), y: 2.72 (m)
Time: 2.27 (s), x: -1.80 (m), y: 2.69 (m)
Time: 2.37 (s), x: -1.84 (m), y: 2.66 (m)
Time: 2.47 (s), x: -1.88 (m), y: 2.64 (m)
Time: 2.58 (s), x: -1.92 (m), y: 2.63 (m)
Time: 2.68 (s), x: -1.97 (m), y: 2.62 (m)
Time: 2.78 (s), x: -2.02 (m), y: 2.60 (m)
Time: 2.89 (s), x: -2.10 (m), y: 2.59 (m)
Time: 2.99 (s), x: -2.21 (m), y: 2.58 (m)
Time: 3.10 (s), x: -2.32 (m), y: 2.57 (m)
Time: 3.20 (s), x: -2.43 (m), y: 2.56 (m)
Time: 3.30 (s), x: -2.55 (m), y: 2.56 (m)
Time: 3.41 (s), x: -2.66 (m), y: 2.58 (m)
Time: 3.51 (s), x: -2.76 (m), y: 2.60 (m)
Time: 3.61 (s), x: -2.84 (m), y: 2.63 (m)
Time: 3.72 (s), x: -2.93 (m), y: 2.67 (m)
Time: 3.82 (s), x: -3.00 (m), y: 2.72 (m)
Time: 3.93 (s), x: -3.06 (m), y: 2.78 (m)
Time: 4.03 (s), x: -3.13 (m), y: 2.85 (m)
Time: 4.13 (s), x: -3.19 (m), y: 2.91 (m)
Time: 4.24 (s), x: -3.25 (m), y: 2.99 (m)
Time: 4.34 (s), x: -3.30 (m), y: 3.06 (m)
Time: 4.44 (s), x: -3.35 (m), y: 3.12 (m)
Time: 4.55 (s), x: -3.39 (m), y: 3.19 (m)
Time: 4.65 (s), x: -3.42 (m), y: 3.24 (m)
Time: 4.75 (s), x: -3.43 (m), y: 3.27 (m)
Time: 4.85 (s), x: -3.43 (m), y: 3.30 (m)
Time: 4.96 (s), x: -3.44 (m), y: 3.33 (m)
Time: 5.06 (s), x: -3.43 (m), y: 3.37 (m)
Time: 5.16 (s), x: -3.43 (m), y: 3.40 (m)
Time: 5.27 (s), x: -3.44 (m), y: 3.44 (m)
Time: 5.37 (s), x: -3.45 (m), y: 3.47 (m)
Time: 5.48 (s), x: -3.47 (m), y: 3.50 (m)
Time: 5.58 (s), x: -3.50 (m), y: 3.51 (m)
Time: 5.69 (s), x: -3.50 (m), y: 3.49 (m)
Time: 5.79 (s), x: -3.51 (m), y: 3.43 (m)
Time: 5.90 (s), x: -3.52 (m), y: 3.35 (m)
Time: 6.01 (s), x: -3.54 (m), y: 3.21 (m)
Time: 6.11 (s), x: -3.55 (m), y: 3.05 (m)
Time: 6.22 (s), x: -3.58 (m), y: 2.90 (m)
Time: 6.32 (s), x: -3.60 (m), y: 2.72 (m)
Time: 6.43 (s), x: -3.62 (m), y: 2.57 (m)
Time: 6.53 (s), x: -3.65 (m), y: 2.43 (m)
Time: 6.63 (s), x: -3.68 (m), y: 2.29 (m)
Time: 6.73 (s), x: -3.70 (m), y: 2.15 (m)
Time: 6.83 (s), x: -3.73 (m), y: 2.02 (m)
Time: 6.94 (s), x: -3.75 (m), y: 1.90 (m)
Time: 7.04 (s), x: -3.78 (m), y: 1.78 (m)
Time: 7.14 (s), x: -3.81 (m), y: 1.65 (m)
Time: 7.24 (s), x: -3.83 (m), y: 1.54 (m)
Time: 7.34 (s), x: -3.86 (m), y: 1.42 (m)
Time: 7.45 (s), x: -3.88 (m), y: 1.32 (m)
Time: 7.55 (s), x: -3.90 (m), y: 1.25 (m)
Time: 7.65 (s), x: -3.91 (m), y: 1.18 (m)
Time: 7.76 (s), x: -3.92 (m), y: 1.11 (m)
Time: 7.86 (s), x: -3.92 (m), y: 1.04 (m)
Time: 7.96 (s), x: -3.93 (m), y: 0.99 (m)
Time: 8.07 (s), x: -3.93 (m), y: 0.94 (m)
