🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w39.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_39.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.16 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.26 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.47 (s), x: -2.25 (m), y: 3.84 (m)
Time: 1.57 (s), x: -2.25 (m), y: 3.89 (m)
Time: 1.68 (s), x: -2.25 (m), y: 3.94 (m)
Time: 1.78 (s), x: -2.25 (m), y: 3.99 (m)
Time: 1.88 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.98 (s), x: -2.25 (m), y: 4.09 (m)
Time: 2.08 (s), x: -2.25 (m), y: 4.15 (m)
Time: 2.19 (s), x: -2.25 (m), y: 4.20 (m)
Time: 2.29 (s), x: -2.25 (m), y: 4.25 (m)
Time: 2.39 (s), x: -2.25 (m), y: 4.30 (m)
Time: 2.49 (s), x: -2.25 (m), y: 4.35 (m)
Time: 2.60 (s), x: -2.25 (m), y: 4.40 (m)
Time: 2.70 (s), x: -2.25 (m), y: 4.45 (m)
Time: 2.80 (s), x: -2.25 (m), y: 4.50 (m)
Time: 2.90 (s), x: -2.25 (m), y: 4.56 (m)
Time: 3.01 (s), x: -2.25 (m), y: 4.61 (m)
Time: 3.12 (s), x: -2.25 (m), y: 4.66 (m)
Time: 3.22 (s), x: -2.25 (m), y: 4.71 (m)
Time: 3.32 (s), x: -2.25 (m), y: 4.76 (m)
Time: 3.42 (s), x: -2.25 (m), y: 4.81 (m)
Time: 3.52 (s), x: -2.25 (m), y: 4.87 (m)
Time: 3.63 (s), x: -2.25 (m), y: 4.92 (m)
Time: 3.73 (s), x: -2.25 (m), y: 4.97 (m)
Time: 3.83 (s), x: -2.25 (m), y: 5.02 (m)
Time: 3.93 (s), x: -2.25 (m), y: 5.07 (m)
Time: 4.04 (s), x: -2.25 (m), y: 5.12 (m)
Time: 4.14 (s), x: -2.25 (m), y: 5.17 (m)
Time: 4.24 (s), x: -2.25 (m), y: 5.22 (m)
Time: 4.35 (s), x: -2.25 (m), y: 5.28 (m)
Time: 4.46 (s), x: -2.25 (m), y: 5.33 (m)
Time: 4.56 (s), x: -2.25 (m), y: 5.38 (m)
Time: 4.67 (s), x: -2.25 (m), y: 5.44 (m)
Time: 4.78 (s), x: -2.25 (m), y: 5.49 (m)
Time: 4.88 (s), x: -2.25 (m), y: 5.54 (m)
Time: 4.98 (s), x: -2.25 (m), y: 5.59 (m)
Time: 5.09 (s), x: -2.25 (m), y: 5.65 (m)
Time: 5.20 (s), x: -2.25 (m), y: 5.70 (m)
Time: 5.30 (s), x: -2.25 (m), y: 5.75 (m)
Time: 5.40 (s), x: -2.25 (m), y: 5.80 (m)
Time: 5.51 (s), x: -2.25 (m), y: 5.86 (m)
Time: 5.61 (s), x: -2.25 (m), y: 5.91 (m)
Time: 5.71 (s), x: -2.25 (m), y: 5.96 (m)
Time: 5.82 (s), x: -2.25 (m), y: 6.01 (m)
Time: 5.92 (s), x: -2.25 (m), y: 6.06 (m)
Time: 6.03 (s), x: -2.25 (m), y: 6.11 (m)
Time: 6.13 (s), x: -2.25 (m), y: 6.17 (m)
Time: 6.23 (s), x: -2.25 (m), y: 6.22 (m)
Time: 6.34 (s), x: -2.25 (m), y: 6.27 (m)
Time: 6.44 (s), x: -2.25 (m), y: 6.32 (m)
Time: 6.54 (s), x: -2.25 (m), y: 6.37 (m)
Time: 6.64 (s), x: -2.25 (m), y: 6.42 (m)
Time: 6.75 (s), x: -2.25 (m), y: 6.48 (m)
Time: 6.86 (s), x: -2.25 (m), y: 6.53 (m)
Time: 6.96 (s), x: -2.25 (m), y: 6.58 (m)
Time: 7.06 (s), x: -2.25 (m), y: 6.63 (m)
Time: 7.17 (s), x: -2.26 (m), y: 6.67 (m)
Time: 7.27 (s), x: -2.26 (m), y: 6.73 (m)
Time: 7.37 (s), x: -2.26 (m), y: 6.78 (m)
Time: 7.47 (s), x: -2.26 (m), y: 6.83 (m)
Time: 7.58 (s), x: -2.26 (m), y: 6.87 (m)
Time: 7.69 (s), x: -2.27 (m), y: 6.91 (m)
Time: 7.79 (s), x: -2.27 (m), y: 6.96 (m)
Time: 7.89 (s), x: -2.27 (m), y: 7.00 (m)
Time: 8.01 (s), x: -2.28 (m), y: 7.04 (m)
Time: 8.11 (s), x: -2.28 (m), y: 7.07 (m)
Time: 8.22 (s), x: -2.28 (m), y: 7.11 (m)
Time: 8.32 (s), x: -2.29 (m), y: 7.13 (m)
Time: 8.43 (s), x: -2.29 (m), y: 7.16 (m)
Time: 8.53 (s), x: -2.30 (m), y: 7.18 (m)
Time: 8.64 (s), x: -2.30 (m), y: 7.20 (m)
Time: 8.75 (s), x: -2.30 (m), y: 7.22 (m)
Time: 8.85 (s), x: -2.30 (m), y: 7.25 (m)
Time: 8.95 (s), x: -2.30 (m), y: 7.27 (m)
Time: 9.05 (s), x: -2.31 (m), y: 7.30 (m)
Time: 9.16 (s), x: -2.31 (m), y: 7.32 (m)
Time: 9.26 (s), x: -2.31 (m), y: 7.34 (m)
Time: 9.36 (s), x: -2.31 (m), y: 7.36 (m)
Time: 9.46 (s), x: -2.32 (m), y: 7.37 (m)
Time: 9.57 (s), x: -2.32 (m), y: 7.39 (m)
Time: 9.67 (s), x: -2.32 (m), y: 7.41 (m)
Time: 9.77 (s), x: -2.32 (m), y: 7.43 (m)
Time: 9.88 (s), x: -2.33 (m), y: 7.45 (m)
Time: 9.98 (s), x: -2.33 (m), y: 7.46 (m)
Time: 10.09 (s), x: -2.33 (m), y: 7.47 (m)
Time: 10.19 (s), x: -2.33 (m), y: 7.48 (m)
Time: 10.29 (s), x: -2.33 (m), y: 7.49 (m)
Time: 10.40 (s), x: -2.33 (m), y: 7.51 (m)
Time: 10.50 (s), x: -2.34 (m), y: 7.52 (m)
Time: 10.60 (s), x: -2.34 (m), y: 7.52 (m)
Time: 10.70 (s), x: -2.34 (m), y: 7.53 (m)
Time: 10.81 (s), x: -2.34 (m), y: 7.54 (m)
Time: 10.91 (s), x: -2.34 (m), y: 7.56 (m)
Time: 11.01 (s), x: -2.34 (m), y: 7.57 (m)
Time: 11.12 (s), x: -2.35 (m), y: 7.58 (m)
Time: 11.22 (s), x: -2.35 (m), y: 7.59 (m)
Time: 11.33 (s), x: -2.35 (m), y: 7.60 (m)
Time: 11.43 (s), x: -2.35 (m), y: 7.61 (m)
