🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w56.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_56.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.24 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.23 (m), y: 3.31 (m)
Time: 0.53 (s), x: -2.23 (m), y: 3.36 (m)
Time: 0.63 (s), x: -2.22 (m), y: 3.41 (m)
Time: 0.74 (s), x: -2.22 (m), y: 3.47 (m)
Time: 0.84 (s), x: -2.22 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.23 (m), y: 3.57 (m)
Time: 1.05 (s), x: -2.24 (m), y: 3.62 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.67 (m)
Time: 1.26 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.36 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.47 (s), x: -2.24 (m), y: 3.83 (m)
Time: 1.57 (s), x: -2.24 (m), y: 3.88 (m)
Time: 1.68 (s), x: -2.23 (m), y: 3.93 (m)
Time: 1.78 (s), x: -2.22 (m), y: 3.97 (m)
Time: 1.89 (s), x: -2.22 (m), y: 4.01 (m)
Time: 1.99 (s), x: -2.21 (m), y: 4.04 (m)
Time: 2.09 (s), x: -2.19 (m), y: 4.08 (m)
Time: 2.19 (s), x: -2.18 (m), y: 4.12 (m)
Time: 2.30 (s), x: -2.16 (m), y: 4.15 (m)
Time: 2.40 (s), x: -2.15 (m), y: 4.18 (m)
Time: 2.51 (s), x: -2.13 (m), y: 4.21 (m)
Time: 2.61 (s), x: -2.11 (m), y: 4.24 (m)
Time: 2.71 (s), x: -2.10 (m), y: 4.27 (m)
Time: 2.82 (s), x: -2.09 (m), y: 4.29 (m)
Time: 2.93 (s), x: -2.09 (m), y: 4.31 (m)
Time: 3.03 (s), x: -2.08 (m), y: 4.33 (m)
Time: 3.13 (s), x: -2.07 (m), y: 4.35 (m)
Time: 3.24 (s), x: -2.07 (m), y: 4.37 (m)
Time: 3.34 (s), x: -2.06 (m), y: 4.39 (m)
