🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w99.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_99.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.31 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.41 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.72 (s), x: -2.25 (m), y: 3.46 (m)
Time: 0.82 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.92 (s), x: -2.25 (m), y: 3.56 (m)
Time: 1.02 (s), x: -2.25 (m), y: 3.61 (m)
Time: 1.12 (s), x: -2.25 (m), y: 3.66 (m)
Time: 1.22 (s), x: -2.25 (m), y: 3.71 (m)
Time: 1.33 (s), x: -2.25 (m), y: 3.77 (m)
Time: 1.44 (s), x: -2.24 (m), y: 3.82 (m)
Time: 1.54 (s), x: -2.23 (m), y: 3.87 (m)
Time: 1.64 (s), x: -2.22 (m), y: 3.92 (m)
Time: 1.74 (s), x: -2.22 (m), y: 3.97 (m)
Time: 1.85 (s), x: -2.23 (m), y: 4.02 (m)
Time: 1.95 (s), x: -2.23 (m), y: 4.07 (m)
Time: 2.05 (s), x: -2.25 (m), y: 4.12 (m)
Time: 2.15 (s), x: -2.26 (m), y: 4.17 (m)
Time: 2.26 (s), x: -2.28 (m), y: 4.22 (m)
Time: 2.36 (s), x: -2.31 (m), y: 4.27 (m)
Time: 2.46 (s), x: -2.34 (m), y: 4.31 (m)
Time: 2.57 (s), x: -2.37 (m), y: 4.36 (m)
Time: 2.67 (s), x: -2.40 (m), y: 4.39 (m)
Time: 2.78 (s), x: -2.43 (m), y: 4.42 (m)
Time: 2.89 (s), x: -2.47 (m), y: 4.45 (m)
Time: 2.99 (s), x: -2.51 (m), y: 4.47 (m)
Time: 3.10 (s), x: -2.55 (m), y: 4.50 (m)
Time: 3.20 (s), x: -2.59 (m), y: 4.53 (m)
Time: 3.30 (s), x: -2.64 (m), y: 4.55 (m)
Time: 3.40 (s), x: -2.67 (m), y: 4.57 (m)
Time: 3.50 (s), x: -2.69 (m), y: 4.58 (m)
Time: 3.60 (s), x: -2.69 (m), y: 4.59 (m)
Time: 3.71 (s), x: -2.70 (m), y: 4.60 (m)
Time: 3.81 (s), x: -2.71 (m), y: 4.61 (m)
Time: 3.92 (s), x: -2.72 (m), y: 4.62 (m)
Time: 4.02 (s), x: -2.74 (m), y: 4.63 (m)
Time: 4.12 (s), x: -2.78 (m), y: 4.64 (m)
