🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w34.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_34.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.27 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.27 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.28 (m), y: 3.52 (m)
Time: 0.94 (s), x: -2.29 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.30 (m), y: 3.61 (m)
Time: 1.15 (s), x: -2.31 (m), y: 3.66 (m)
Time: 1.25 (s), x: -2.31 (m), y: 3.70 (m)
Time: 1.35 (s), x: -2.32 (m), y: 3.74 (m)
Time: 1.45 (s), x: -2.33 (m), y: 3.79 (m)
Time: 1.56 (s), x: -2.35 (m), y: 3.84 (m)
Time: 1.66 (s), x: -2.36 (m), y: 3.88 (m)
Time: 1.77 (s), x: -2.36 (m), y: 3.92 (m)
Time: 1.87 (s), x: -2.37 (m), y: 3.95 (m)
Time: 1.97 (s), x: -2.38 (m), y: 3.98 (m)
Time: 2.07 (s), x: -2.39 (m), y: 4.02 (m)
Time: 2.18 (s), x: -2.40 (m), y: 4.04 (m)
Time: 2.28 (s), x: -2.40 (m), y: 4.07 (m)
Time: 2.38 (s), x: -2.41 (m), y: 4.10 (m)
Time: 2.48 (s), x: -2.42 (m), y: 4.14 (m)
Time: 2.59 (s), x: -2.43 (m), y: 4.17 (m)
Time: 2.69 (s), x: -2.44 (m), y: 4.20 (m)
Time: 2.80 (s), x: -2.45 (m), y: 4.23 (m)
Time: 2.90 (s), x: -2.45 (m), y: 4.25 (m)
Time: 3.00 (s), x: -2.46 (m), y: 4.26 (m)
Time: 3.10 (s), x: -2.46 (m), y: 4.28 (m)
Time: 3.20 (s), x: -2.47 (m), y: 4.30 (m)
Time: 3.31 (s), x: -2.47 (m), y: 4.31 (m)
Time: 3.41 (s), x: -2.47 (m), y: 4.32 (m)
Time: 3.51 (s), x: -2.48 (m), y: 4.33 (m)
Time: 3.61 (s), x: -2.48 (m), y: 4.34 (m)
Time: 3.71 (s), x: -2.48 (m), y: 4.35 (m)
Time: 3.81 (s), x: -2.48 (m), y: 4.36 (m)
Time: 3.92 (s), x: -2.49 (m), y: 4.37 (m)
Time: 4.03 (s), x: -2.50 (m), y: 4.39 (m)
Time: 4.13 (s), x: -2.50 (m), y: 4.40 (m)
Time: 4.23 (s), x: -2.50 (m), y: 4.41 (m)
Time: 4.33 (s), x: -2.50 (m), y: 4.42 (m)
Time: 4.44 (s), x: -2.51 (m), y: 4.43 (m)
Time: 4.54 (s), x: -2.51 (m), y: 4.45 (m)
Time: 4.64 (s), x: -2.52 (m), y: 4.46 (m)
Time: 4.75 (s), x: -2.52 (m), y: 4.47 (m)
Time: 4.86 (s), x: -2.53 (m), y: 4.48 (m)
Time: 4.97 (s), x: -2.53 (m), y: 4.49 (m)
Time: 5.07 (s), x: -2.53 (m), y: 4.49 (m)
Time: 5.17 (s), x: -2.54 (m), y: 4.50 (m)
Time: 5.27 (s), x: -2.54 (m), y: 4.51 (m)
Time: 5.38 (s), x: -2.55 (m), y: 4.52 (m)
Time: 5.48 (s), x: -2.55 (m), y: 4.54 (m)
Time: 5.58 (s), x: -2.56 (m), y: 4.55 (m)
Time: 5.69 (s), x: -2.57 (m), y: 4.56 (m)
Time: 5.79 (s), x: -2.58 (m), y: 4.57 (m)
Time: 5.90 (s), x: -2.59 (m), y: 4.59 (m)
Time: 6.00 (s), x: -2.59 (m), y: 4.60 (m)
Time: 6.11 (s), x: -2.58 (m), y: 4.60 (m)
Time: 6.21 (s), x: -2.59 (m), y: 4.61 (m)
Time: 6.31 (s), x: -2.59 (m), y: 4.61 (m)
Time: 6.41 (s), x: -2.58 (m), y: 4.62 (m)
Time: 6.52 (s), x: -2.59 (m), y: 4.63 (m)
Time: 6.62 (s), x: -2.59 (m), y: 4.63 (m)
Time: 6.72 (s), x: -2.61 (m), y: 4.65 (m)
Time: 6.82 (s), x: -2.62 (m), y: 4.66 (m)
Time: 6.93 (s), x: -2.62 (m), y: 4.67 (m)
Time: 7.03 (s), x: -2.63 (m), y: 4.68 (m)
Time: 7.14 (s), x: -2.64 (m), y: 4.69 (m)
Time: 7.24 (s), x: -2.66 (m), y: 4.72 (m)
Time: 7.35 (s), x: -2.68 (m), y: 4.73 (m)
Time: 7.45 (s), x: -2.70 (m), y: 4.76 (m)
Time: 7.55 (s), x: -2.72 (m), y: 4.78 (m)
Time: 7.65 (s), x: -2.73 (m), y: 4.80 (m)
Time: 7.75 (s), x: -2.75 (m), y: 4.81 (m)
Time: 7.85 (s), x: -2.76 (m), y: 4.83 (m)
Time: 7.96 (s), x: -2.78 (m), y: 4.86 (m)
Time: 8.07 (s), x: -2.81 (m), y: 4.89 (m)
Time: 8.17 (s), x: -2.84 (m), y: 4.93 (m)
Time: 8.27 (s), x: -2.87 (m), y: 4.97 (m)
Time: 8.37 (s), x: -2.90 (m), y: 5.02 (m)
Time: 8.47 (s), x: -2.92 (m), y: 5.07 (m)
Time: 8.58 (s), x: -2.94 (m), y: 5.13 (m)
Time: 8.68 (s), x: -2.95 (m), y: 5.18 (m)
Time: 8.79 (s), x: -2.96 (m), y: 5.22 (m)
Time: 8.89 (s), x: -2.97 (m), y: 5.27 (m)
Time: 8.99 (s), x: -2.98 (m), y: 5.32 (m)
Time: 9.10 (s), x: -2.98 (m), y: 5.38 (m)
Time: 9.21 (s), x: -2.98 (m), y: 5.44 (m)
Time: 9.31 (s), x: -2.99 (m), y: 5.49 (m)
Time: 9.41 (s), x: -2.99 (m), y: 5.54 (m)
Time: 9.52 (s), x: -2.99 (m), y: 5.60 (m)
Time: 9.63 (s), x: -2.99 (m), y: 5.65 (m)
Time: 9.73 (s), x: -2.98 (m), y: 5.70 (m)
Time: 9.83 (s), x: -2.98 (m), y: 5.76 (m)
Time: 9.94 (s), x: -2.97 (m), y: 5.81 (m)
Time: 10.04 (s), x: -2.97 (m), y: 5.86 (m)
Time: 10.14 (s), x: -2.96 (m), y: 5.91 (m)
Time: 10.24 (s), x: -2.95 (m), y: 5.96 (m)
Time: 10.35 (s), x: -2.94 (m), y: 6.01 (m)
Time: 10.45 (s), x: -2.93 (m), y: 6.05 (m)
Time: 10.55 (s), x: -2.91 (m), y: 6.10 (m)
Time: 10.66 (s), x: -2.90 (m), y: 6.16 (m)
Time: 10.76 (s), x: -2.88 (m), y: 6.21 (m)
Time: 10.86 (s), x: -2.87 (m), y: 6.26 (m)
Time: 10.96 (s), x: -2.85 (m), y: 6.30 (m)
Time: 11.07 (s), x: -2.84 (m), y: 6.35 (m)
Time: 11.17 (s), x: -2.82 (m), y: 6.40 (m)
Time: 11.28 (s), x: -2.80 (m), y: 6.45 (m)
Time: 11.38 (s), x: -2.79 (m), y: 6.50 (m)
Time: 11.48 (s), x: -2.78 (m), y: 6.54 (m)
Time: 11.59 (s), x: -2.76 (m), y: 6.59 (m)
Time: 11.70 (s), x: -2.74 (m), y: 6.63 (m)
Time: 11.80 (s), x: -2.72 (m), y: 6.68 (m)
Time: 11.90 (s), x: -2.70 (m), y: 6.73 (m)
Time: 12.01 (s), x: -2.68 (m), y: 6.77 (m)
Time: 12.11 (s), x: -2.67 (m), y: 6.82 (m)
Time: 12.21 (s), x: -2.65 (m), y: 6.87 (m)
Time: 12.32 (s), x: -2.62 (m), y: 6.92 (m)
Time: 12.42 (s), x: -2.60 (m), y: 6.97 (m)
Time: 12.53 (s), x: -2.59 (m), y: 7.01 (m)
Time: 12.63 (s), x: -2.57 (m), y: 7.06 (m)
Time: 12.73 (s), x: -2.56 (m), y: 7.11 (m)
Time: 12.84 (s), x: -2.54 (m), y: 7.16 (m)
Time: 12.94 (s), x: -2.52 (m), y: 7.21 (m)
Time: 13.04 (s), x: -2.51 (m), y: 7.26 (m)
Time: 13.14 (s), x: -2.49 (m), y: 7.31 (m)
Time: 13.24 (s), x: -2.48 (m), y: 7.35 (m)
Time: 13.35 (s), x: -2.47 (m), y: 7.40 (m)
Time: 13.45 (s), x: -2.45 (m), y: 7.45 (m)
Time: 13.55 (s), x: -2.44 (m), y: 7.51 (m)
Time: 13.66 (s), x: -2.43 (m), y: 7.55 (m)
Time: 13.76 (s), x: -2.42 (m), y: 7.61 (m)
Time: 13.86 (s), x: -2.41 (m), y: 7.66 (m)
Time: 13.96 (s), x: -2.40 (m), y: 7.70 (m)
Time: 14.06 (s), x: -2.39 (m), y: 7.75 (m)
Time: 14.17 (s), x: -2.38 (m), y: 7.80 (m)
Time: 14.27 (s), x: -2.37 (m), y: 7.85 (m)
Time: 14.38 (s), x: -2.36 (m), y: 7.91 (m)
Time: 14.48 (s), x: -2.36 (m), y: 7.96 (m)
Time: 14.58 (s), x: -2.35 (m), y: 8.01 (m)
Time: 14.69 (s), x: -2.35 (m), y: 8.06 (m)
Time: 14.79 (s), x: -2.34 (m), y: 8.11 (m)
Time: 14.89 (s), x: -2.34 (m), y: 8.16 (m)
Time: 15.00 (s), x: -2.33 (m), y: 8.21 (m)
Time: 15.10 (s), x: -2.33 (m), y: 8.27 (m)
Time: 15.20 (s), x: -2.32 (m), y: 8.32 (m)
Time: 15.31 (s), x: -2.32 (m), y: 8.37 (m)
Time: 15.41 (s), x: -2.31 (m), y: 8.42 (m)
Time: 15.52 (s), x: -2.31 (m), y: 8.47 (m)
Time: 15.62 (s), x: -2.31 (m), y: 8.53 (m)
Time: 15.73 (s), x: -2.30 (m), y: 8.58 (m)
Time: 15.84 (s), x: -2.30 (m), y: 8.63 (m)
Time: 15.94 (s), x: -2.29 (m), y: 8.69 (m)
Time: 16.05 (s), x: -2.29 (m), y: 8.74 (m)
Time: 16.15 (s), x: -2.29 (m), y: 8.79 (m)
Time: 16.25 (s), x: -2.29 (m), y: 8.84 (m)
Time: 16.36 (s), x: -2.28 (m), y: 8.89 (m)
Time: 16.46 (s), x: -2.28 (m), y: 8.95 (m)
Time: 16.57 (s), x: -2.28 (m), y: 9.00 (m)
Time: 16.67 (s), x: -2.28 (m), y: 9.05 (m)
Time: 16.77 (s), x: -2.27 (m), y: 9.10 (m)
Time: 16.88 (s), x: -2.27 (m), y: 9.15 (m)
Time: 16.98 (s), x: -2.27 (m), y: 9.21 (m)
Time: 17.08 (s), x: -2.27 (m), y: 9.26 (m)
Time: 17.19 (s), x: -2.26 (m), y: 9.31 (m)
Time: 17.29 (s), x: -2.26 (m), y: 9.36 (m)
Time: 17.40 (s), x: -2.26 (m), y: 9.41 (m)
Time: 17.50 (s), x: -2.26 (m), y: 9.47 (m)
Time: 17.61 (s), x: -2.26 (m), y: 9.52 (m)
Time: 17.71 (s), x: -2.26 (m), y: 9.57 (m)
Time: 17.81 (s), x: -2.26 (m), y: 9.62 (m)
Time: 17.91 (s), x: -2.26 (m), y: 9.67 (m)
Time: 18.02 (s), x: -2.25 (m), y: 9.72 (m)
Time: 18.12 (s), x: -2.25 (m), y: 9.77 (m)
Time: 18.22 (s), x: -2.25 (m), y: 9.83 (m)
Time: 18.33 (s), x: -2.25 (m), y: 9.88 (m)
Time: 18.43 (s), x: -2.25 (m), y: 9.93 (m)
Time: 18.54 (s), x: -2.25 (m), y: 9.98 (m)
Time: 18.64 (s), x: -2.25 (m), y: 10.04 (m)
Time: 18.75 (s), x: -2.25 (m), y: 10.09 (m)
Time: 18.86 (s), x: -2.25 (m), y: 10.14 (m)
Time: 18.96 (s), x: -2.25 (m), y: 10.20 (m)
Time: 19.07 (s), x: -2.25 (m), y: 10.25 (m)
Time: 19.17 (s), x: -2.25 (m), y: 10.30 (m)
Time: 19.27 (s), x: -2.24 (m), y: 10.35 (m)
Time: 19.38 (s), x: -2.24 (m), y: 10.40 (m)
Time: 19.48 (s), x: -2.24 (m), y: 10.46 (m)
Time: 19.59 (s), x: -2.24 (m), y: 10.51 (m)
Time: 19.69 (s), x: -2.24 (m), y: 10.56 (m)
Time: 19.79 (s), x: -2.24 (m), y: 10.61 (m)
Time: 19.89 (s), x: -2.24 (m), y: 10.66 (m)
Time: 20.00 (s), x: -2.24 (m), y: 10.71 (m)
Time: 20.10 (s), x: -2.24 (m), y: 10.77 (m)
Time: 20.21 (s), x: -2.24 (m), y: 10.82 (m)
Time: 20.31 (s), x: -2.24 (m), y: 10.87 (m)
Time: 20.41 (s), x: -2.24 (m), y: 10.92 (m)
Time: 20.52 (s), x: -2.24 (m), y: 10.98 (m)
Time: 20.63 (s), x: -2.24 (m), y: 11.03 (m)
Time: 20.73 (s), x: -2.23 (m), y: 11.08 (m)
Time: 20.84 (s), x: -2.23 (m), y: 11.14 (m)
Time: 20.95 (s), x: -2.23 (m), y: 11.19 (m)
Time: 21.05 (s), x: -2.23 (m), y: 11.24 (m)
Time: 21.15 (s), x: -2.23 (m), y: 11.29 (m)
Time: 21.25 (s), x: -2.23 (m), y: 11.34 (m)
Time: 21.35 (s), x: -2.23 (m), y: 11.39 (m)
Time: 21.45 (s), x: -2.23 (m), y: 11.44 (m)
Time: 21.56 (s), x: -2.23 (m), y: 11.49 (m)
Time: 21.67 (s), x: -2.23 (m), y: 11.55 (m)
Time: 21.77 (s), x: -2.23 (m), y: 11.60 (m)
Time: 21.88 (s), x: -2.23 (m), y: 11.65 (m)
Time: 21.98 (s), x: -2.23 (m), y: 11.70 (m)
Time: 22.08 (s), x: -2.23 (m), y: 11.75 (m)
Time: 22.19 (s), x: -2.22 (m), y: 11.81 (m)
Time: 22.29 (s), x: -2.22 (m), y: 11.86 (m)
Time: 22.40 (s), x: -2.22 (m), y: 11.91 (m)
Time: 22.50 (s), x: -2.22 (m), y: 11.97 (m)
Time: 22.61 (s), x: -2.22 (m), y: 12.02 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 22.6050 (s)
Navigation metric: 0.2426
