🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w67.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_67.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.17 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.22 (m)
Time: 0.31 (s), x: -2.01 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.02 (m), y: 3.32 (m)
Time: 0.52 (s), x: -2.02 (m), y: 3.37 (m)
Time: 0.62 (s), x: -2.03 (m), y: 3.42 (m)
Time: 0.72 (s), x: -2.04 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.06 (m), y: 3.53 (m)
Time: 0.93 (s), x: -2.08 (m), y: 3.57 (m)
Time: 1.03 (s), x: -2.10 (m), y: 3.61 (m)
Time: 1.13 (s), x: -2.13 (m), y: 3.64 (m)
Time: 1.23 (s), x: -2.14 (m), y: 3.66 (m)
Time: 1.33 (s), x: -2.15 (m), y: 3.66 (m)
Time: 1.43 (s), x: -2.15 (m), y: 3.66 (m)
Time: 1.53 (s), x: -2.15 (m), y: 3.66 (m)
Time: 1.64 (s), x: -2.16 (m), y: 3.67 (m)
Time: 1.74 (s), x: -2.18 (m), y: 3.69 (m)
Time: 1.84 (s), x: -2.20 (m), y: 3.72 (m)
Time: 1.94 (s), x: -2.23 (m), y: 3.75 (m)
Time: 2.05 (s), x: -2.25 (m), y: 3.77 (m)
Time: 2.15 (s), x: -2.25 (m), y: 3.77 (m)
Time: 2.25 (s), x: -2.25 (m), y: 3.77 (m)
Time: 2.35 (s), x: -2.25 (m), y: 3.77 (m)
Time: 2.45 (s), x: -2.25 (m), y: 3.77 (m)
Time: 2.56 (s), x: -2.26 (m), y: 3.78 (m)
Time: 2.66 (s), x: -2.28 (m), y: 3.79 (m)
Time: 2.76 (s), x: -2.31 (m), y: 3.82 (m)
Time: 2.86 (s), x: -2.32 (m), y: 3.83 (m)
Time: 2.96 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.06 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.17 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.27 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.37 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.47 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.57 (s), x: -2.32 (m), y: 3.83 (m)
Time: 3.67 (s), x: -2.32 (m), y: 3.83 (m)
