🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w89.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_89.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.62 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.72 (s), x: -2.25 (m), y: 3.46 (m)
Time: 0.82 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.92 (s), x: -2.25 (m), y: 3.56 (m)
Time: 1.03 (s), x: -2.25 (m), y: 3.61 (m)
Time: 1.13 (s), x: -2.25 (m), y: 3.67 (m)
Time: 1.23 (s), x: -2.25 (m), y: 3.72 (m)
Time: 1.33 (s), x: -2.25 (m), y: 3.77 (m)
Time: 1.43 (s), x: -2.25 (m), y: 3.82 (m)
Time: 1.53 (s), x: -2.25 (m), y: 3.87 (m)
Time: 1.63 (s), x: -2.25 (m), y: 3.92 (m)
Time: 1.74 (s), x: -2.25 (m), y: 3.97 (m)
Time: 1.84 (s), x: -2.25 (m), y: 4.03 (m)
Time: 1.95 (s), x: -2.25 (m), y: 4.08 (m)
Time: 2.06 (s), x: -2.25 (m), y: 4.13 (m)
Time: 2.16 (s), x: -2.25 (m), y: 4.18 (m)
Time: 2.26 (s), x: -2.25 (m), y: 4.23 (m)
Time: 2.36 (s), x: -2.25 (m), y: 4.28 (m)
Time: 2.47 (s), x: -2.25 (m), y: 4.34 (m)
Time: 2.57 (s), x: -2.25 (m), y: 4.39 (m)
Time: 2.68 (s), x: -2.26 (m), y: 4.44 (m)
Time: 2.78 (s), x: -2.26 (m), y: 4.50 (m)
Time: 2.89 (s), x: -2.26 (m), y: 4.55 (m)
Time: 2.99 (s), x: -2.27 (m), y: 4.60 (m)
Time: 3.10 (s), x: -2.27 (m), y: 4.65 (m)
Time: 3.20 (s), x: -2.28 (m), y: 4.70 (m)
Time: 3.30 (s), x: -2.29 (m), y: 4.75 (m)
Time: 3.40 (s), x: -2.29 (m), y: 4.80 (m)
Time: 3.50 (s), x: -2.30 (m), y: 4.85 (m)
Time: 3.61 (s), x: -2.31 (m), y: 4.90 (m)
Time: 3.71 (s), x: -2.31 (m), y: 4.96 (m)
Time: 3.82 (s), x: -2.32 (m), y: 5.00 (m)
Time: 3.92 (s), x: -2.33 (m), y: 5.06 (m)
Time: 4.03 (s), x: -2.33 (m), y: 5.11 (m)
Time: 4.14 (s), x: -2.34 (m), y: 5.15 (m)
Time: 4.24 (s), x: -2.35 (m), y: 5.20 (m)
Time: 4.34 (s), x: -2.35 (m), y: 5.24 (m)
