🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w34.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_34.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.27 (m)
Time: 0.43 (s), x: -2.03 (m), y: 3.34 (m)
Time: 0.53 (s), x: -2.05 (m), y: 3.41 (m)
Time: 0.63 (s), x: -2.08 (m), y: 3.48 (m)
Time: 0.74 (s), x: -2.11 (m), y: 3.53 (m)
Time: 0.84 (s), x: -2.14 (m), y: 3.59 (m)
Time: 0.94 (s), x: -2.18 (m), y: 3.63 (m)
Time: 1.04 (s), x: -2.22 (m), y: 3.67 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.35 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.45 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.55 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.66 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.76 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.86 (s), x: -2.27 (m), y: 3.69 (m)
Time: 1.96 (s), x: -2.31 (m), y: 3.69 (m)
Time: 2.07 (s), x: -2.36 (m), y: 3.69 (m)
Time: 2.17 (s), x: -2.39 (m), y: 3.70 (m)
Time: 2.27 (s), x: -2.39 (m), y: 3.70 (m)
Time: 2.38 (s), x: -2.40 (m), y: 3.70 (m)
Time: 2.48 (s), x: -2.42 (m), y: 3.70 (m)
Time: 2.58 (s), x: -2.45 (m), y: 3.69 (m)
Time: 2.69 (s), x: -2.51 (m), y: 3.67 (m)
Time: 2.79 (s), x: -2.56 (m), y: 3.66 (m)
Time: 2.90 (s), x: -2.61 (m), y: 3.64 (m)
Time: 3.00 (s), x: -2.66 (m), y: 3.62 (m)
Time: 3.10 (s), x: -2.71 (m), y: 3.60 (m)
Time: 3.21 (s), x: -2.75 (m), y: 3.57 (m)
Time: 3.31 (s), x: -2.80 (m), y: 3.54 (m)
Time: 3.41 (s), x: -2.83 (m), y: 3.51 (m)
Time: 3.51 (s), x: -2.88 (m), y: 3.47 (m)
Time: 3.62 (s), x: -2.94 (m), y: 3.40 (m)
Time: 3.72 (s), x: -3.01 (m), y: 3.33 (m)
Time: 3.82 (s), x: -3.09 (m), y: 3.26 (m)
Time: 3.92 (s), x: -3.16 (m), y: 3.18 (m)
Time: 4.02 (s), x: -3.22 (m), y: 3.12 (m)
Time: 4.13 (s), x: -3.27 (m), y: 3.05 (m)
Time: 4.23 (s), x: -3.31 (m), y: 2.98 (m)
Time: 4.34 (s), x: -3.35 (m), y: 2.91 (m)
Time: 4.44 (s), x: -3.39 (m), y: 2.82 (m)
Time: 4.54 (s), x: -3.45 (m), y: 2.71 (m)
Time: 4.64 (s), x: -3.50 (m), y: 2.60 (m)
Time: 4.75 (s), x: -3.55 (m), y: 2.48 (m)
Time: 4.86 (s), x: -3.59 (m), y: 2.39 (m)
Time: 4.96 (s), x: -3.63 (m), y: 2.30 (m)
Time: 5.06 (s), x: -3.65 (m), y: 2.25 (m)
Time: 5.17 (s), x: -3.66 (m), y: 2.21 (m)
Time: 5.27 (s), x: -3.67 (m), y: 2.15 (m)
Time: 5.37 (s), x: -3.67 (m), y: 2.10 (m)
Time: 5.47 (s), x: -3.67 (m), y: 2.04 (m)
Time: 5.58 (s), x: -3.69 (m), y: 1.99 (m)
Time: 5.68 (s), x: -3.71 (m), y: 1.93 (m)
Time: 5.79 (s), x: -3.75 (m), y: 1.90 (m)
Time: 5.90 (s), x: -3.78 (m), y: 1.89 (m)
Time: 6.00 (s), x: -3.81 (m), y: 1.89 (m)
Time: 6.10 (s), x: -3.83 (m), y: 1.90 (m)
Time: 6.21 (s), x: -3.83 (m), y: 1.90 (m)
Time: 6.32 (s), x: -3.83 (m), y: 1.90 (m)
Time: 6.42 (s), x: -3.82 (m), y: 1.90 (m)
Time: 6.52 (s), x: -3.81 (m), y: 1.90 (m)
Time: 6.62 (s), x: -3.80 (m), y: 1.91 (m)
Time: 6.73 (s), x: -3.79 (m), y: 1.94 (m)
Time: 6.84 (s), x: -3.79 (m), y: 2.02 (m)
Time: 6.94 (s), x: -3.79 (m), y: 2.12 (m)
Time: 7.05 (s), x: -3.78 (m), y: 2.24 (m)
Time: 7.16 (s), x: -3.78 (m), y: 2.39 (m)
Time: 7.26 (s), x: -3.78 (m), y: 2.51 (m)
Time: 7.37 (s), x: -3.78 (m), y: 2.63 (m)
Time: 7.47 (s), x: -3.79 (m), y: 2.77 (m)
Time: 7.57 (s), x: -3.80 (m), y: 2.90 (m)
Time: 7.67 (s), x: -3.81 (m), y: 3.02 (m)
Time: 7.78 (s), x: -3.82 (m), y: 3.13 (m)
Time: 7.88 (s), x: -3.83 (m), y: 3.22 (m)
Time: 7.99 (s), x: -3.84 (m), y: 3.31 (m)
Time: 8.09 (s), x: -3.85 (m), y: 3.40 (m)
Time: 8.19 (s), x: -3.86 (m), y: 3.49 (m)
Time: 8.29 (s), x: -3.87 (m), y: 3.58 (m)
Time: 8.40 (s), x: -3.88 (m), y: 3.67 (m)
Time: 8.50 (s), x: -3.89 (m), y: 3.75 (m)
Time: 8.61 (s), x: -3.90 (m), y: 3.83 (m)
Time: 8.71 (s), x: -3.91 (m), y: 3.90 (m)
Time: 8.82 (s), x: -3.92 (m), y: 3.97 (m)
Time: 8.92 (s), x: -3.92 (m), y: 4.04 (m)
Time: 9.02 (s), x: -3.93 (m), y: 4.11 (m)
Time: 9.13 (s), x: -3.94 (m), y: 4.18 (m)
Time: 9.23 (s), x: -3.94 (m), y: 4.26 (m)
Time: 9.33 (s), x: -3.95 (m), y: 4.33 (m)
Time: 9.44 (s), x: -3.95 (m), y: 4.40 (m)
Time: 9.55 (s), x: -3.95 (m), y: 4.48 (m)
Time: 9.65 (s), x: -3.95 (m), y: 4.55 (m)
Time: 9.76 (s), x: -3.95 (m), y: 4.62 (m)
Time: 9.86 (s), x: -3.95 (m), y: 4.70 (m)
Time: 9.96 (s), x: -3.94 (m), y: 4.80 (m)
Time: 10.06 (s), x: -3.94 (m), y: 4.89 (m)
Time: 10.16 (s), x: -3.94 (m), y: 4.98 (m)
Time: 10.27 (s), x: -3.93 (m), y: 5.09 (m)
Time: 10.37 (s), x: -3.93 (m), y: 5.24 (m)
Time: 10.48 (s), x: -3.92 (m), y: 5.38 (m)
Time: 10.58 (s), x: -3.92 (m), y: 5.53 (m)
Time: 10.68 (s), x: -3.92 (m), y: 5.66 (m)
Time: 10.78 (s), x: -3.92 (m), y: 5.76 (m)
Time: 10.89 (s), x: -3.92 (m), y: 5.86 (m)
Time: 10.99 (s), x: -3.92 (m), y: 5.93 (m)
Time: 11.09 (s), x: -3.93 (m), y: 5.98 (m)
Time: 11.20 (s), x: -3.93 (m), y: 6.00 (m)
Time: 11.30 (s), x: -3.94 (m), y: 6.00 (m)
Time: 11.40 (s), x: -3.94 (m), y: 5.98 (m)
Time: 11.50 (s), x: -3.94 (m), y: 5.97 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 11.5030 (s)
Navigation metric: 0.0000
