🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_sac_w17.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_17.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.42 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.58 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.63 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.25 (s), x: -2.24 (m), y: 3.74 (m)
Time: 1.35 (s), x: -2.23 (m), y: 3.80 (m)
Time: 1.45 (s), x: -2.23 (m), y: 3.85 (m)
Time: 1.56 (s), x: -2.22 (m), y: 3.90 (m)
Time: 1.66 (s), x: -2.21 (m), y: 3.95 (m)
Time: 1.76 (s), x: -2.21 (m), y: 4.00 (m)
Time: 1.87 (s), x: -2.21 (m), y: 4.05 (m)
Time: 1.98 (s), x: -2.22 (m), y: 4.11 (m)
Time: 2.08 (s), x: -2.23 (m), y: 4.16 (m)
Time: 2.19 (s), x: -2.24 (m), y: 4.21 (m)
Time: 2.29 (s), x: -2.24 (m), y: 4.27 (m)
Time: 2.39 (s), x: -2.25 (m), y: 4.31 (m)
Time: 2.49 (s), x: -2.26 (m), y: 4.36 (m)
Time: 2.59 (s), x: -2.28 (m), y: 4.41 (m)
Time: 2.70 (s), x: -2.29 (m), y: 4.47 (m)
Time: 2.80 (s), x: -2.31 (m), y: 4.52 (m)
Time: 2.90 (s), x: -2.33 (m), y: 4.57 (m)
Time: 3.01 (s), x: -2.34 (m), y: 4.61 (m)
Time: 3.11 (s), x: -2.36 (m), y: 4.65 (m)
Time: 3.22 (s), x: -2.37 (m), y: 4.70 (m)
Time: 3.33 (s), x: -2.39 (m), y: 4.74 (m)
Time: 3.43 (s), x: -2.41 (m), y: 4.78 (m)
Time: 3.53 (s), x: -2.43 (m), y: 4.82 (m)
Time: 3.64 (s), x: -2.45 (m), y: 4.86 (m)
Time: 3.75 (s), x: -2.47 (m), y: 4.88 (m)
Time: 3.85 (s), x: -2.49 (m), y: 4.91 (m)
Time: 3.95 (s), x: -2.50 (m), y: 4.94 (m)
Time: 4.05 (s), x: -2.52 (m), y: 4.97 (m)
Time: 4.15 (s), x: -2.53 (m), y: 4.99 (m)
Time: 4.25 (s), x: -2.55 (m), y: 5.02 (m)
Time: 4.36 (s), x: -2.56 (m), y: 5.03 (m)
Time: 4.47 (s), x: -2.57 (m), y: 5.05 (m)
Time: 4.57 (s), x: -2.58 (m), y: 5.06 (m)
Time: 4.68 (s), x: -2.59 (m), y: 5.08 (m)
Time: 4.79 (s), x: -2.60 (m), y: 5.09 (m)
Time: 4.89 (s), x: -2.61 (m), y: 5.10 (m)
Time: 4.99 (s), x: -2.62 (m), y: 5.12 (m)
Time: 5.10 (s), x: -2.64 (m), y: 5.14 (m)
Time: 5.20 (s), x: -2.65 (m), y: 5.15 (m)
Time: 5.31 (s), x: -2.67 (m), y: 5.17 (m)
Time: 5.41 (s), x: -2.68 (m), y: 5.18 (m)
Time: 5.51 (s), x: -2.69 (m), y: 5.20 (m)
Time: 5.61 (s), x: -2.70 (m), y: 5.21 (m)
Time: 5.72 (s), x: -2.70 (m), y: 5.22 (m)
Time: 5.82 (s), x: -2.71 (m), y: 5.23 (m)
Time: 5.92 (s), x: -2.72 (m), y: 5.23 (m)
Time: 6.02 (s), x: -2.72 (m), y: 5.24 (m)
Time: 6.13 (s), x: -2.73 (m), y: 5.25 (m)
Time: 6.23 (s), x: -2.74 (m), y: 5.25 (m)
Time: 6.33 (s), x: -2.74 (m), y: 5.26 (m)
Time: 6.43 (s), x: -2.75 (m), y: 5.27 (m)
Time: 6.53 (s), x: -2.76 (m), y: 5.27 (m)
Time: 6.64 (s), x: -2.77 (m), y: 5.28 (m)
Time: 6.74 (s), x: -2.77 (m), y: 5.29 (m)
Time: 6.84 (s), x: -2.78 (m), y: 5.29 (m)
Time: 6.94 (s), x: -2.79 (m), y: 5.30 (m)
Time: 7.04 (s), x: -2.79 (m), y: 5.31 (m)
Time: 7.14 (s), x: -2.80 (m), y: 5.31 (m)
Time: 7.25 (s), x: -2.81 (m), y: 5.32 (m)
Time: 7.35 (s), x: -2.82 (m), y: 5.33 (m)
Time: 7.45 (s), x: -2.83 (m), y: 5.34 (m)
Time: 7.55 (s), x: -2.84 (m), y: 5.36 (m)
Time: 7.65 (s), x: -2.86 (m), y: 5.37 (m)
Time: 7.75 (s), x: -2.87 (m), y: 5.38 (m)
Time: 7.86 (s), x: -2.88 (m), y: 5.39 (m)
Time: 7.96 (s), x: -2.89 (m), y: 5.40 (m)
Time: 8.06 (s), x: -2.90 (m), y: 5.41 (m)
Time: 8.16 (s), x: -2.91 (m), y: 5.41 (m)
Time: 8.26 (s), x: -2.92 (m), y: 5.42 (m)
Time: 8.37 (s), x: -2.93 (m), y: 5.43 (m)
Time: 8.47 (s), x: -2.95 (m), y: 5.45 (m)
Time: 8.57 (s), x: -2.97 (m), y: 5.48 (m)
Time: 8.67 (s), x: -3.00 (m), y: 5.50 (m)
Time: 8.77 (s), x: -3.03 (m), y: 5.54 (m)
Time: 8.87 (s), x: -3.07 (m), y: 5.57 (m)
Time: 8.98 (s), x: -3.10 (m), y: 5.61 (m)
