🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w78.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_78.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.02 (m), y: 3.15 (m)
Time: 0.21 (s), x: -2.03 (m), y: 3.20 (m)
Time: 0.31 (s), x: -2.05 (m), y: 3.25 (m)
Time: 0.41 (s), x: -2.07 (m), y: 3.30 (m)
Time: 0.52 (s), x: -2.09 (m), y: 3.32 (m)
Time: 0.62 (s), x: -2.11 (m), y: 3.32 (m)
Time: 0.72 (s), x: -2.11 (m), y: 3.32 (m)
Time: 0.82 (s), x: -2.11 (m), y: 3.32 (m)
Time: 0.93 (s), x: -2.12 (m), y: 3.34 (m)
Time: 1.03 (s), x: -2.14 (m), y: 3.37 (m)
Time: 1.13 (s), x: -2.16 (m), y: 3.40 (m)
Time: 1.23 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.33 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.43 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.54 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.64 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.74 (s), x: -2.17 (m), y: 3.41 (m)
Time: 1.84 (s), x: -2.16 (m), y: 3.41 (m)
Time: 1.95 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.05 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.15 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.25 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.35 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.45 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.56 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.66 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.76 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.87 (s), x: -2.16 (m), y: 3.41 (m)
Time: 2.97 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.08 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.18 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.29 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.39 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.49 (s), x: -2.16 (m), y: 3.41 (m)
Time: 3.60 (s), x: -2.17 (m), y: 3.42 (m)
Time: 3.70 (s), x: -2.18 (m), y: 3.44 (m)
Time: 3.80 (s), x: -2.18 (m), y: 3.46 (m)
Time: 3.90 (s), x: -2.17 (m), y: 3.48 (m)
Time: 4.00 (s), x: -2.17 (m), y: 3.50 (m)
Time: 4.11 (s), x: -2.18 (m), y: 3.52 (m)
Time: 4.21 (s), x: -2.19 (m), y: 3.53 (m)
Time: 4.31 (s), x: -2.21 (m), y: 3.54 (m)
Time: 4.41 (s), x: -2.23 (m), y: 3.54 (m)
Time: 4.52 (s), x: -2.25 (m), y: 3.52 (m)
Time: 4.62 (s), x: -2.27 (m), y: 3.51 (m)
Time: 4.73 (s), x: -2.30 (m), y: 3.51 (m)
Time: 4.83 (s), x: -2.35 (m), y: 3.53 (m)
Time: 4.93 (s), x: -2.39 (m), y: 3.55 (m)
Time: 5.03 (s), x: -2.43 (m), y: 3.57 (m)
Time: 5.14 (s), x: -2.46 (m), y: 3.60 (m)
Time: 5.24 (s), x: -2.49 (m), y: 3.62 (m)
Time: 5.35 (s), x: -2.52 (m), y: 3.63 (m)
Time: 5.45 (s), x: -2.54 (m), y: 3.63 (m)
Time: 5.56 (s), x: -2.55 (m), y: 3.64 (m)
Time: 5.67 (s), x: -2.57 (m), y: 3.65 (m)
Time: 5.77 (s), x: -2.58 (m), y: 3.65 (m)
Time: 5.87 (s), x: -2.57 (m), y: 3.64 (m)
Time: 5.97 (s), x: -2.58 (m), y: 3.65 (m)
Time: 6.07 (s), x: -2.58 (m), y: 3.65 (m)
Time: 6.17 (s), x: -2.59 (m), y: 3.64 (m)
Time: 6.28 (s), x: -2.60 (m), y: 3.64 (m)
Time: 6.38 (s), x: -2.61 (m), y: 3.65 (m)
Time: 6.49 (s), x: -2.61 (m), y: 3.66 (m)
Time: 6.59 (s), x: -2.62 (m), y: 3.68 (m)
Time: 6.69 (s), x: -2.61 (m), y: 3.69 (m)
Time: 6.79 (s), x: -2.60 (m), y: 3.70 (m)
Time: 6.90 (s), x: -2.59 (m), y: 3.71 (m)
Time: 7.01 (s), x: -2.57 (m), y: 3.71 (m)
Time: 7.11 (s), x: -2.56 (m), y: 3.70 (m)
Time: 7.21 (s), x: -2.54 (m), y: 3.69 (m)
Time: 7.32 (s), x: -2.53 (m), y: 3.67 (m)
Time: 7.42 (s), x: -2.54 (m), y: 3.65 (m)
Time: 7.52 (s), x: -2.55 (m), y: 3.64 (m)
Time: 7.63 (s), x: -2.57 (m), y: 3.62 (m)
Time: 7.73 (s), x: -2.59 (m), y: 3.61 (m)
Time: 7.84 (s), x: -2.61 (m), y: 3.62 (m)
Time: 7.94 (s), x: -2.62 (m), y: 3.63 (m)
Time: 8.04 (s), x: -2.64 (m), y: 3.65 (m)
Time: 8.15 (s), x: -2.64 (m), y: 3.67 (m)
Time: 8.25 (s), x: -2.63 (m), y: 3.69 (m)
Time: 8.35 (s), x: -2.62 (m), y: 3.72 (m)
Time: 8.46 (s), x: -2.60 (m), y: 3.73 (m)
Time: 8.56 (s), x: -2.58 (m), y: 3.72 (m)
Time: 8.67 (s), x: -2.56 (m), y: 3.71 (m)
Time: 8.77 (s), x: -2.53 (m), y: 3.70 (m)
Time: 8.88 (s), x: -2.53 (m), y: 3.68 (m)
Time: 8.98 (s), x: -2.53 (m), y: 3.66 (m)
Time: 9.09 (s), x: -2.54 (m), y: 3.63 (m)
Time: 9.19 (s), x: -2.56 (m), y: 3.62 (m)
Time: 9.29 (s), x: -2.58 (m), y: 3.62 (m)
Time: 9.40 (s), x: -2.60 (m), y: 3.63 (m)
Time: 9.50 (s), x: -2.62 (m), y: 3.63 (m)
Time: 9.61 (s), x: -2.62 (m), y: 3.63 (m)
Time: 9.71 (s), x: -2.62 (m), y: 3.63 (m)
Time: 9.81 (s), x: -2.61 (m), y: 3.63 (m)
Time: 9.92 (s), x: -2.60 (m), y: 3.62 (m)
Time: 10.02 (s), x: -2.59 (m), y: 3.63 (m)
Time: 10.13 (s), x: -2.57 (m), y: 3.63 (m)
Time: 10.23 (s), x: -2.55 (m), y: 3.63 (m)
Time: 10.33 (s), x: -2.55 (m), y: 3.64 (m)
Time: 10.44 (s), x: -2.55 (m), y: 3.64 (m)
Time: 10.54 (s), x: -2.56 (m), y: 3.64 (m)
Time: 10.64 (s), x: -2.58 (m), y: 3.65 (m)
Time: 10.75 (s), x: -2.58 (m), y: 3.64 (m)
Time: 10.85 (s), x: -2.56 (m), y: 3.63 (m)
Time: 10.96 (s), x: -2.53 (m), y: 3.62 (m)
Time: 11.06 (s), x: -2.48 (m), y: 3.61 (m)
Time: 11.17 (s), x: -2.43 (m), y: 3.61 (m)
Time: 11.27 (s), x: -2.40 (m), y: 3.62 (m)
Time: 11.37 (s), x: -2.38 (m), y: 3.64 (m)
Time: 11.47 (s), x: -2.34 (m), y: 3.65 (m)
Time: 11.58 (s), x: -2.29 (m), y: 3.65 (m)
Time: 11.69 (s), x: -2.24 (m), y: 3.66 (m)
Time: 11.79 (s), x: -2.21 (m), y: 3.65 (m)
Time: 11.89 (s), x: -2.18 (m), y: 3.63 (m)
Time: 11.99 (s), x: -2.16 (m), y: 3.59 (m)
Time: 12.10 (s), x: -2.15 (m), y: 3.56 (m)
Time: 12.20 (s), x: -2.16 (m), y: 3.54 (m)
Time: 12.30 (s), x: -2.19 (m), y: 3.52 (m)
Time: 12.41 (s), x: -2.21 (m), y: 3.49 (m)
Time: 12.51 (s), x: -2.24 (m), y: 3.49 (m)
Time: 12.62 (s), x: -2.26 (m), y: 3.50 (m)
Time: 12.72 (s), x: -2.29 (m), y: 3.52 (m)
Time: 12.83 (s), x: -2.31 (m), y: 3.54 (m)
Time: 12.93 (s), x: -2.30 (m), y: 3.57 (m)
Time: 13.04 (s), x: -2.29 (m), y: 3.60 (m)
Time: 13.14 (s), x: -2.28 (m), y: 3.63 (m)
Time: 13.24 (s), x: -2.26 (m), y: 3.63 (m)
Time: 13.34 (s), x: -2.23 (m), y: 3.63 (m)
Time: 13.44 (s), x: -2.20 (m), y: 3.63 (m)
Time: 13.54 (s), x: -2.18 (m), y: 3.61 (m)
Time: 13.65 (s), x: -2.17 (m), y: 3.59 (m)
Time: 13.75 (s), x: -2.17 (m), y: 3.56 (m)
Time: 13.85 (s), x: -2.17 (m), y: 3.53 (m)
Time: 13.95 (s), x: -2.19 (m), y: 3.51 (m)
Time: 14.05 (s), x: -2.21 (m), y: 3.50 (m)
Time: 14.15 (s), x: -2.24 (m), y: 3.50 (m)
Time: 14.25 (s), x: -2.27 (m), y: 3.50 (m)
Time: 14.36 (s), x: -2.28 (m), y: 3.52 (m)
Time: 14.46 (s), x: -2.30 (m), y: 3.54 (m)
Time: 14.56 (s), x: -2.31 (m), y: 3.57 (m)
Time: 14.67 (s), x: -2.30 (m), y: 3.59 (m)
Time: 14.77 (s), x: -2.28 (m), y: 3.61 (m)
Time: 14.88 (s), x: -2.25 (m), y: 3.64 (m)
Time: 14.98 (s), x: -2.23 (m), y: 3.63 (m)
Time: 15.08 (s), x: -2.21 (m), y: 3.62 (m)
Time: 15.19 (s), x: -2.20 (m), y: 3.60 (m)
Time: 15.29 (s), x: -2.21 (m), y: 3.58 (m)
Time: 15.39 (s), x: -2.22 (m), y: 3.55 (m)
Time: 15.50 (s), x: -2.25 (m), y: 3.55 (m)
Time: 15.60 (s), x: -2.27 (m), y: 3.56 (m)
Time: 15.70 (s), x: -2.29 (m), y: 3.57 (m)
Time: 15.81 (s), x: -2.30 (m), y: 3.59 (m)
Time: 15.91 (s), x: -2.29 (m), y: 3.62 (m)
Time: 16.01 (s), x: -2.28 (m), y: 3.64 (m)
Time: 16.11 (s), x: -2.26 (m), y: 3.64 (m)
Time: 16.21 (s), x: -2.23 (m), y: 3.64 (m)
