🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_lfh_w25.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_25.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.20 (m)
Time: 0.32 (s), x: -1.99 (m), y: 3.23 (m)
Time: 0.42 (s), x: -1.97 (m), y: 3.28 (m)
Time: 0.53 (s), x: -1.96 (m), y: 3.33 (m)
Time: 0.63 (s), x: -1.95 (m), y: 3.38 (m)
Time: 0.73 (s), x: -1.95 (m), y: 3.43 (m)
Time: 0.84 (s), x: -1.95 (m), y: 3.49 (m)
Time: 0.94 (s), x: -1.97 (m), y: 3.54 (m)
Time: 1.04 (s), x: -1.98 (m), y: 3.60 (m)
Time: 1.14 (s), x: -1.99 (m), y: 3.64 (m)
Time: 1.24 (s), x: -2.00 (m), y: 3.68 (m)
Time: 1.34 (s), x: -2.01 (m), y: 3.73 (m)
Time: 1.44 (s), x: -2.03 (m), y: 3.77 (m)
Time: 1.55 (s), x: -2.05 (m), y: 3.81 (m)
Time: 1.65 (s), x: -2.05 (m), y: 3.82 (m)
Time: 1.76 (s), x: -2.05 (m), y: 3.82 (m)
Time: 1.86 (s), x: -2.05 (m), y: 3.82 (m)
Time: 1.96 (s), x: -2.05 (m), y: 3.82 (m)
Time: 2.06 (s), x: -2.05 (m), y: 3.82 (m)
Time: 2.17 (s), x: -2.05 (m), y: 3.82 (m)
Time: 2.27 (s), x: -2.05 (m), y: 3.82 (m)
Time: 2.37 (s), x: -2.07 (m), y: 3.83 (m)
Time: 2.47 (s), x: -2.10 (m), y: 3.85 (m)
Time: 2.58 (s), x: -2.14 (m), y: 3.87 (m)
Time: 2.68 (s), x: -2.17 (m), y: 3.89 (m)
Time: 2.78 (s), x: -2.18 (m), y: 3.90 (m)
Time: 2.88 (s), x: -2.21 (m), y: 3.90 (m)
Time: 2.98 (s), x: -2.24 (m), y: 3.91 (m)
Time: 3.08 (s), x: -2.27 (m), y: 3.91 (m)
Time: 3.19 (s), x: -2.30 (m), y: 3.91 (m)
Time: 3.30 (s), x: -2.36 (m), y: 3.92 (m)
Time: 3.40 (s), x: -2.40 (m), y: 3.92 (m)
Time: 3.50 (s), x: -2.41 (m), y: 3.93 (m)
Time: 3.60 (s), x: -2.41 (m), y: 3.93 (m)
Time: 3.70 (s), x: -2.41 (m), y: 3.93 (m)
Time: 3.81 (s), x: -2.41 (m), y: 3.93 (m)
Time: 3.91 (s), x: -2.41 (m), y: 3.93 (m)
Time: 4.01 (s), x: -2.41 (m), y: 3.93 (m)
Time: 4.12 (s), x: -2.41 (m), y: 3.93 (m)
Time: 4.22 (s), x: -2.41 (m), y: 3.93 (m)
Time: 4.33 (s), x: -2.44 (m), y: 3.93 (m)
Time: 4.43 (s), x: -2.51 (m), y: 3.92 (m)
Time: 4.54 (s), x: -2.60 (m), y: 3.91 (m)
Time: 4.64 (s), x: -2.70 (m), y: 3.90 (m)
Time: 4.74 (s), x: -2.81 (m), y: 3.89 (m)
Time: 4.85 (s), x: -2.91 (m), y: 3.87 (m)
Time: 4.95 (s), x: -3.00 (m), y: 3.84 (m)
Time: 5.05 (s), x: -3.07 (m), y: 3.80 (m)
Time: 5.16 (s), x: -3.13 (m), y: 3.76 (m)
Time: 5.26 (s), x: -3.18 (m), y: 3.72 (m)
