🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w124.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_124.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.25 (m)
Time: 0.34 (s), x: -2.25 (m), y: 3.34 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.45 (m)
Time: 0.55 (s), x: -2.25 (m), y: 3.55 (m)
Time: 0.66 (s), x: -2.25 (m), y: 3.66 (m)
Time: 0.77 (s), x: -2.25 (m), y: 3.76 (m)
Time: 0.87 (s), x: -2.25 (m), y: 3.86 (m)
Time: 0.98 (s), x: -2.25 (m), y: 3.97 (m)
Time: 1.09 (s), x: -2.25 (m), y: 4.08 (m)
Time: 1.20 (s), x: -2.26 (m), y: 4.18 (m)
Time: 1.30 (s), x: -2.27 (m), y: 4.29 (m)
Time: 1.41 (s), x: -2.27 (m), y: 4.39 (m)
Time: 1.51 (s), x: -2.28 (m), y: 4.49 (m)
Time: 1.62 (s), x: -2.30 (m), y: 4.60 (m)
Time: 1.73 (s), x: -2.31 (m), y: 4.70 (m)
Time: 1.83 (s), x: -2.32 (m), y: 4.80 (m)
Time: 1.94 (s), x: -2.34 (m), y: 4.90 (m)
Time: 2.05 (s), x: -2.36 (m), y: 5.00 (m)
Time: 2.16 (s), x: -2.38 (m), y: 5.10 (m)
Time: 2.26 (s), x: -2.40 (m), y: 5.20 (m)
Time: 2.36 (s), x: -2.42 (m), y: 5.29 (m)
Time: 2.47 (s), x: -2.45 (m), y: 5.38 (m)
Time: 2.58 (s), x: -2.47 (m), y: 5.47 (m)
Time: 2.69 (s), x: -2.49 (m), y: 5.55 (m)
Time: 2.80 (s), x: -2.51 (m), y: 5.62 (m)
Time: 2.90 (s), x: -2.54 (m), y: 5.70 (m)
Time: 3.01 (s), x: -2.56 (m), y: 5.76 (m)
Time: 3.11 (s), x: -2.58 (m), y: 5.82 (m)
Time: 3.21 (s), x: -2.59 (m), y: 5.87 (m)
Time: 3.31 (s), x: -2.61 (m), y: 5.92 (m)
Time: 3.42 (s), x: -2.62 (m), y: 5.97 (m)
Time: 3.53 (s), x: -2.64 (m), y: 6.01 (m)
Time: 3.63 (s), x: -2.65 (m), y: 6.05 (m)
Time: 3.73 (s), x: -2.66 (m), y: 6.08 (m)
Time: 3.83 (s), x: -2.67 (m), y: 6.10 (m)
Time: 3.93 (s), x: -2.68 (m), y: 6.12 (m)
Time: 4.03 (s), x: -2.69 (m), y: 6.15 (m)
Time: 4.13 (s), x: -2.69 (m), y: 6.17 (m)
Time: 4.24 (s), x: -2.70 (m), y: 6.19 (m)
Time: 4.34 (s), x: -2.71 (m), y: 6.22 (m)
Time: 4.45 (s), x: -2.72 (m), y: 6.24 (m)
Time: 4.55 (s), x: -2.72 (m), y: 6.26 (m)
Time: 4.65 (s), x: -2.73 (m), y: 6.28 (m)
Time: 4.75 (s), x: -2.74 (m), y: 6.30 (m)
Time: 4.86 (s), x: -2.75 (m), y: 6.32 (m)
