🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w297.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_297.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.20 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.53 (s), x: -2.24 (m), y: 3.36 (m)
Time: 0.64 (s), x: -2.23 (m), y: 3.41 (m)
Time: 0.74 (s), x: -2.23 (m), y: 3.45 (m)
Time: 0.84 (s), x: -2.22 (m), y: 3.50 (m)
Time: 0.94 (s), x: -2.21 (m), y: 3.55 (m)
Time: 1.05 (s), x: -2.21 (m), y: 3.60 (m)
Time: 1.15 (s), x: -2.20 (m), y: 3.64 (m)
Time: 1.25 (s), x: -2.19 (m), y: 3.70 (m)
Time: 1.36 (s), x: -2.19 (m), y: 3.74 (m)
Time: 1.46 (s), x: -2.18 (m), y: 3.78 (m)
Time: 1.56 (s), x: -2.17 (m), y: 3.83 (m)
Time: 1.67 (s), x: -2.17 (m), y: 3.87 (m)
Time: 1.77 (s), x: -2.16 (m), y: 3.91 (m)
Time: 1.87 (s), x: -2.15 (m), y: 3.96 (m)
Time: 1.97 (s), x: -2.15 (m), y: 4.00 (m)
Time: 2.08 (s), x: -2.14 (m), y: 4.04 (m)
Time: 2.18 (s), x: -2.13 (m), y: 4.09 (m)
Time: 2.28 (s), x: -2.12 (m), y: 4.14 (m)
Time: 2.39 (s), x: -2.11 (m), y: 4.19 (m)
Time: 2.49 (s), x: -2.09 (m), y: 4.24 (m)
Time: 2.59 (s), x: -2.08 (m), y: 4.29 (m)
Time: 2.70 (s), x: -2.07 (m), y: 4.34 (m)
Time: 2.80 (s), x: -2.05 (m), y: 4.38 (m)
Time: 2.90 (s), x: -2.03 (m), y: 4.43 (m)
Time: 3.01 (s), x: -2.03 (m), y: 4.49 (m)
Time: 3.11 (s), x: -2.03 (m), y: 4.54 (m)
Time: 3.21 (s), x: -2.04 (m), y: 4.59 (m)
Time: 3.31 (s), x: -2.03 (m), y: 4.63 (m)
Time: 3.42 (s), x: -2.02 (m), y: 4.67 (m)
Time: 3.52 (s), x: -2.01 (m), y: 4.72 (m)
Time: 3.62 (s), x: -1.99 (m), y: 4.76 (m)
Time: 3.73 (s), x: -1.97 (m), y: 4.80 (m)
Time: 3.83 (s), x: -1.96 (m), y: 4.84 (m)
