🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w227.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_227.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.25 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.29 (m)
Time: 0.54 (s), x: -2.26 (m), y: 3.34 (m)
Time: 0.65 (s), x: -2.27 (m), y: 3.40 (m)
Time: 0.75 (s), x: -2.27 (m), y: 3.44 (m)
Time: 0.86 (s), x: -2.27 (m), y: 3.50 (m)
Time: 0.97 (s), x: -2.27 (m), y: 3.55 (m)
Time: 1.07 (s), x: -2.27 (m), y: 3.59 (m)
Time: 1.17 (s), x: -2.27 (m), y: 3.64 (m)
Time: 1.27 (s), x: -2.27 (m), y: 3.69 (m)
Time: 1.37 (s), x: -2.27 (m), y: 3.74 (m)
Time: 1.48 (s), x: -2.27 (m), y: 3.79 (m)
Time: 1.58 (s), x: -2.28 (m), y: 3.84 (m)
Time: 1.69 (s), x: -2.28 (m), y: 3.89 (m)
Time: 1.79 (s), x: -2.28 (m), y: 3.94 (m)
Time: 1.89 (s), x: -2.28 (m), y: 3.98 (m)
Time: 2.00 (s), x: -2.28 (m), y: 4.03 (m)
Time: 2.11 (s), x: -2.28 (m), y: 4.08 (m)
Time: 2.22 (s), x: -2.29 (m), y: 4.13 (m)
Time: 2.32 (s), x: -2.29 (m), y: 4.18 (m)
Time: 2.42 (s), x: -2.29 (m), y: 4.23 (m)
Time: 2.52 (s), x: -2.29 (m), y: 4.27 (m)
Time: 2.63 (s), x: -2.29 (m), y: 4.33 (m)
Time: 2.73 (s), x: -2.29 (m), y: 4.38 (m)
Time: 2.84 (s), x: -2.30 (m), y: 4.42 (m)
Time: 2.94 (s), x: -2.30 (m), y: 4.47 (m)
Time: 3.04 (s), x: -2.30 (m), y: 4.51 (m)
Time: 3.15 (s), x: -2.30 (m), y: 4.56 (m)
Time: 3.25 (s), x: -2.30 (m), y: 4.61 (m)
Time: 3.36 (s), x: -2.30 (m), y: 4.66 (m)
Time: 3.46 (s), x: -2.30 (m), y: 4.71 (m)
Time: 3.56 (s), x: -2.30 (m), y: 4.76 (m)
Time: 3.67 (s), x: -2.30 (m), y: 4.81 (m)
Time: 3.77 (s), x: -2.30 (m), y: 4.85 (m)
Time: 3.87 (s), x: -2.30 (m), y: 4.90 (m)
Time: 3.98 (s), x: -2.30 (m), y: 4.95 (m)
Time: 4.08 (s), x: -2.29 (m), y: 5.01 (m)
Time: 4.18 (s), x: -2.29 (m), y: 5.06 (m)
Time: 4.28 (s), x: -2.29 (m), y: 5.11 (m)
Time: 4.38 (s), x: -2.29 (m), y: 5.15 (m)
Time: 4.49 (s), x: -2.28 (m), y: 5.20 (m)
Time: 4.59 (s), x: -2.28 (m), y: 5.25 (m)
Time: 4.70 (s), x: -2.27 (m), y: 5.30 (m)
Time: 4.80 (s), x: -2.27 (m), y: 5.35 (m)
Time: 4.91 (s), x: -2.26 (m), y: 5.40 (m)
Time: 5.02 (s), x: -2.25 (m), y: 5.46 (m)
Time: 5.13 (s), x: -2.24 (m), y: 5.51 (m)
Time: 5.23 (s), x: -2.24 (m), y: 5.55 (m)
Time: 5.33 (s), x: -2.22 (m), y: 5.60 (m)
Time: 5.44 (s), x: -2.21 (m), y: 5.64 (m)
Time: 5.54 (s), x: -2.20 (m), y: 5.69 (m)
Time: 5.64 (s), x: -2.18 (m), y: 5.73 (m)
Time: 5.74 (s), x: -2.17 (m), y: 5.77 (m)
Time: 5.85 (s), x: -2.15 (m), y: 5.82 (m)
Time: 5.95 (s), x: -2.14 (m), y: 5.87 (m)
Time: 6.05 (s), x: -2.12 (m), y: 5.92 (m)
Time: 6.15 (s), x: -2.11 (m), y: 5.96 (m)
Time: 6.25 (s), x: -2.10 (m), y: 6.00 (m)
Time: 6.35 (s), x: -2.09 (m), y: 6.05 (m)
Time: 6.46 (s), x: -2.08 (m), y: 6.09 (m)
Time: 6.56 (s), x: -2.06 (m), y: 6.14 (m)
Time: 6.66 (s), x: -2.05 (m), y: 6.20 (m)
Time: 6.76 (s), x: -2.05 (m), y: 6.25 (m)
Time: 6.87 (s), x: -2.04 (m), y: 6.30 (m)
Time: 6.97 (s), x: -2.04 (m), y: 6.35 (m)
Time: 7.07 (s), x: -2.04 (m), y: 6.40 (m)
Time: 7.17 (s), x: -2.03 (m), y: 6.44 (m)
Time: 7.28 (s), x: -2.03 (m), y: 6.49 (m)
Time: 7.38 (s), x: -2.03 (m), y: 6.54 (m)
Time: 7.48 (s), x: -2.03 (m), y: 6.59 (m)
Time: 7.58 (s), x: -2.03 (m), y: 6.63 (m)
Time: 7.69 (s), x: -2.02 (m), y: 6.67 (m)
