🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w104.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_104.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.24 (m), y: 3.17 (m)
Time: 0.23 (s), x: -2.24 (m), y: 3.25 (m)
Time: 0.33 (s), x: -2.24 (m), y: 3.34 (m)
Time: 0.44 (s), x: -2.23 (m), y: 3.44 (m)
Time: 0.55 (s), x: -2.22 (m), y: 3.53 (m)
Time: 0.66 (s), x: -2.22 (m), y: 3.59 (m)
Time: 0.76 (s), x: -2.21 (m), y: 3.65 (m)
Time: 0.87 (s), x: -2.21 (m), y: 3.71 (m)
Time: 0.98 (s), x: -2.20 (m), y: 3.78 (m)
Time: 1.09 (s), x: -2.19 (m), y: 3.84 (m)
Time: 1.20 (s), x: -2.18 (m), y: 3.89 (m)
Time: 1.31 (s), x: -2.18 (m), y: 3.94 (m)
Time: 1.41 (s), x: -2.17 (m), y: 4.00 (m)
Time: 1.52 (s), x: -2.17 (m), y: 4.06 (m)
Time: 1.63 (s), x: -2.16 (m), y: 4.09 (m)
Time: 1.73 (s), x: -2.16 (m), y: 4.13 (m)
Time: 1.83 (s), x: -2.15 (m), y: 4.17 (m)
Time: 1.93 (s), x: -2.14 (m), y: 4.21 (m)
Time: 2.04 (s), x: -2.13 (m), y: 4.26 (m)
Time: 2.15 (s), x: -2.13 (m), y: 4.29 (m)
Time: 2.25 (s), x: -2.12 (m), y: 4.32 (m)
Time: 2.35 (s), x: -2.12 (m), y: 4.35 (m)
Time: 2.46 (s), x: -2.11 (m), y: 4.39 (m)
Time: 2.56 (s), x: -2.11 (m), y: 4.42 (m)
Time: 2.67 (s), x: -2.10 (m), y: 4.46 (m)
Time: 2.78 (s), x: -2.10 (m), y: 4.49 (m)
Time: 2.88 (s), x: -2.09 (m), y: 4.52 (m)
Time: 2.99 (s), x: -2.08 (m), y: 4.55 (m)
Time: 3.09 (s), x: -2.07 (m), y: 4.58 (m)
Time: 3.20 (s), x: -2.06 (m), y: 4.61 (m)
Time: 3.31 (s), x: -2.05 (m), y: 4.63 (m)
Time: 3.42 (s), x: -2.05 (m), y: 4.65 (m)
Time: 3.53 (s), x: -2.04 (m), y: 4.67 (m)
Time: 3.64 (s), x: -2.03 (m), y: 4.69 (m)
Time: 3.75 (s), x: -2.03 (m), y: 4.71 (m)
Time: 3.85 (s), x: -2.02 (m), y: 4.72 (m)
Time: 3.96 (s), x: -2.02 (m), y: 4.73 (m)
Time: 4.07 (s), x: -2.03 (m), y: 4.74 (m)
Time: 4.18 (s), x: -2.02 (m), y: 4.75 (m)
Time: 4.28 (s), x: -2.01 (m), y: 4.77 (m)
Time: 4.39 (s), x: -2.00 (m), y: 4.78 (m)
Time: 4.50 (s), x: -2.00 (m), y: 4.79 (m)
Time: 4.60 (s), x: -1.99 (m), y: 4.80 (m)
Time: 4.70 (s), x: -1.98 (m), y: 4.81 (m)
Time: 4.81 (s), x: -1.98 (m), y: 4.82 (m)
Time: 4.91 (s), x: -1.97 (m), y: 4.83 (m)
Time: 5.02 (s), x: -1.96 (m), y: 4.84 (m)
Time: 5.12 (s), x: -1.96 (m), y: 4.85 (m)
Time: 5.23 (s), x: -1.95 (m), y: 4.85 (m)
Time: 5.34 (s), x: -1.94 (m), y: 4.86 (m)
Time: 5.45 (s), x: -1.94 (m), y: 4.87 (m)
Time: 5.55 (s), x: -1.92 (m), y: 4.89 (m)
Time: 5.66 (s), x: -1.92 (m), y: 4.90 (m)
Time: 5.77 (s), x: -1.91 (m), y: 4.90 (m)
Time: 5.87 (s), x: -1.90 (m), y: 4.91 (m)
Time: 5.98 (s), x: -1.89 (m), y: 4.92 (m)
Time: 6.09 (s), x: -1.88 (m), y: 4.93 (m)
Time: 6.20 (s), x: -1.87 (m), y: 4.95 (m)
Time: 6.30 (s), x: -1.86 (m), y: 4.96 (m)
Time: 6.40 (s), x: -1.84 (m), y: 4.97 (m)
Time: 6.50 (s), x: -1.83 (m), y: 4.99 (m)
Time: 6.61 (s), x: -1.82 (m), y: 5.00 (m)
Time: 6.72 (s), x: -1.81 (m), y: 5.01 (m)
Time: 6.83 (s), x: -1.80 (m), y: 5.02 (m)
Time: 6.94 (s), x: -1.79 (m), y: 5.03 (m)
Time: 7.05 (s), x: -1.79 (m), y: 5.04 (m)
Time: 7.16 (s), x: -1.78 (m), y: 5.05 (m)
Time: 7.26 (s), x: -1.77 (m), y: 5.05 (m)
Time: 7.36 (s), x: -1.76 (m), y: 5.06 (m)
Time: 7.47 (s), x: -1.75 (m), y: 5.08 (m)
Time: 7.58 (s), x: -1.74 (m), y: 5.09 (m)
Time: 7.69 (s), x: -1.73 (m), y: 5.10 (m)
Time: 7.80 (s), x: -1.72 (m), y: 5.11 (m)
Time: 7.91 (s), x: -1.71 (m), y: 5.12 (m)
Time: 8.02 (s), x: -1.70 (m), y: 5.14 (m)
Time: 8.13 (s), x: -1.68 (m), y: 5.16 (m)
Time: 8.24 (s), x: -1.67 (m), y: 5.18 (m)
Time: 8.34 (s), x: -1.66 (m), y: 5.19 (m)
Time: 8.45 (s), x: -1.64 (m), y: 5.21 (m)
Time: 8.55 (s), x: -1.62 (m), y: 5.25 (m)
Time: 8.66 (s), x: -1.59 (m), y: 5.29 (m)
Time: 8.77 (s), x: -1.55 (m), y: 5.34 (m)
Time: 8.88 (s), x: -1.52 (m), y: 5.39 (m)
Time: 8.98 (s), x: -1.48 (m), y: 5.46 (m)
Time: 9.09 (s), x: -1.44 (m), y: 5.52 (m)
Time: 9.19 (s), x: -1.40 (m), y: 5.58 (m)
Time: 9.30 (s), x: -1.36 (m), y: 5.63 (m)
Time: 9.40 (s), x: -1.33 (m), y: 5.68 (m)
Time: 9.51 (s), x: -1.29 (m), y: 5.74 (m)
Time: 9.62 (s), x: -1.25 (m), y: 5.81 (m)
Time: 9.73 (s), x: -1.22 (m), y: 5.89 (m)
Time: 9.83 (s), x: -1.18 (m), y: 5.96 (m)
Time: 9.94 (s), x: -1.16 (m), y: 6.02 (m)
Time: 10.04 (s), x: -1.15 (m), y: 6.08 (m)
Time: 10.14 (s), x: -1.15 (m), y: 6.14 (m)
Time: 10.25 (s), x: -1.14 (m), y: 6.18 (m)
Time: 10.35 (s), x: -1.14 (m), y: 6.21 (m)
Time: 10.46 (s), x: -1.14 (m), y: 6.25 (m)
Time: 10.56 (s), x: -1.14 (m), y: 6.28 (m)
