🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w133.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_133.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.24 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.43 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.63 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.73 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.83 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.94 (m)
Time: 1.05 (s), x: -2.25 (m), y: 4.04 (m)
Time: 1.16 (s), x: -2.24 (m), y: 4.14 (m)
Time: 1.27 (s), x: -2.24 (m), y: 4.24 (m)
Time: 1.37 (s), x: -2.24 (m), y: 4.35 (m)
Time: 1.48 (s), x: -2.23 (m), y: 4.45 (m)
Time: 1.58 (s), x: -2.23 (m), y: 4.55 (m)
Time: 1.68 (s), x: -2.22 (m), y: 4.65 (m)
Time: 1.79 (s), x: -2.21 (m), y: 4.75 (m)
Time: 1.89 (s), x: -2.21 (m), y: 4.85 (m)
Time: 1.99 (s), x: -2.20 (m), y: 4.94 (m)
Time: 2.10 (s), x: -2.19 (m), y: 5.03 (m)
Time: 2.20 (s), x: -2.18 (m), y: 5.11 (m)
Time: 2.30 (s), x: -2.17 (m), y: 5.18 (m)
Time: 2.41 (s), x: -2.16 (m), y: 5.25 (m)
Time: 2.52 (s), x: -2.15 (m), y: 5.31 (m)
Time: 2.62 (s), x: -2.13 (m), y: 5.38 (m)
Time: 2.73 (s), x: -2.12 (m), y: 5.43 (m)
Time: 2.83 (s), x: -2.11 (m), y: 5.47 (m)
Time: 2.94 (s), x: -2.10 (m), y: 5.52 (m)
Time: 3.04 (s), x: -2.10 (m), y: 5.56 (m)
Time: 3.15 (s), x: -2.09 (m), y: 5.61 (m)
Time: 3.25 (s), x: -2.08 (m), y: 5.65 (m)
Time: 3.36 (s), x: -2.07 (m), y: 5.68 (m)
Time: 3.47 (s), x: -2.07 (m), y: 5.72 (m)
Time: 3.57 (s), x: -2.06 (m), y: 5.77 (m)
Time: 3.68 (s), x: -2.05 (m), y: 5.81 (m)
Time: 3.78 (s), x: -2.04 (m), y: 5.85 (m)
Time: 3.89 (s), x: -2.04 (m), y: 5.89 (m)
Time: 3.99 (s), x: -2.03 (m), y: 5.92 (m)
Time: 4.10 (s), x: -2.02 (m), y: 5.96 (m)
Time: 4.21 (s), x: -2.01 (m), y: 5.99 (m)
Time: 4.31 (s), x: -2.00 (m), y: 6.03 (m)
Time: 4.42 (s), x: -1.99 (m), y: 6.06 (m)
Time: 4.53 (s), x: -1.99 (m), y: 6.09 (m)
Time: 4.63 (s), x: -1.98 (m), y: 6.11 (m)
Time: 4.74 (s), x: -1.97 (m), y: 6.14 (m)
Time: 4.85 (s), x: -1.97 (m), y: 6.16 (m)
Time: 4.96 (s), x: -1.96 (m), y: 6.18 (m)
Time: 5.06 (s), x: -1.95 (m), y: 6.20 (m)
Time: 5.17 (s), x: -1.95 (m), y: 6.22 (m)
Time: 5.28 (s), x: -1.94 (m), y: 6.24 (m)
Time: 5.39 (s), x: -1.93 (m), y: 6.26 (m)
Time: 5.49 (s), x: -1.93 (m), y: 6.28 (m)
Time: 5.60 (s), x: -1.92 (m), y: 6.30 (m)
Time: 5.71 (s), x: -1.91 (m), y: 6.32 (m)
Time: 5.82 (s), x: -1.91 (m), y: 6.34 (m)
Time: 5.92 (s), x: -1.90 (m), y: 6.35 (m)
Time: 6.03 (s), x: -1.90 (m), y: 6.37 (m)
Time: 6.14 (s), x: -1.89 (m), y: 6.38 (m)
Time: 6.25 (s), x: -1.89 (m), y: 6.39 (m)
Time: 6.35 (s), x: -1.89 (m), y: 6.40 (m)
Time: 6.46 (s), x: -1.88 (m), y: 6.41 (m)
Time: 6.57 (s), x: -1.88 (m), y: 6.42 (m)
Time: 6.68 (s), x: -1.88 (m), y: 6.43 (m)
Time: 6.78 (s), x: -1.87 (m), y: 6.44 (m)
Time: 6.89 (s), x: -1.87 (m), y: 6.45 (m)
Time: 7.00 (s), x: -1.87 (m), y: 6.46 (m)
Time: 7.11 (s), x: -1.86 (m), y: 6.47 (m)
Time: 7.21 (s), x: -1.86 (m), y: 6.48 (m)
Time: 7.32 (s), x: -1.86 (m), y: 6.49 (m)
Time: 7.43 (s), x: -1.86 (m), y: 6.49 (m)
Time: 7.53 (s), x: -1.86 (m), y: 6.50 (m)
Time: 7.64 (s), x: -1.85 (m), y: 6.53 (m)
Time: 7.75 (s), x: -1.82 (m), y: 6.56 (m)
Time: 7.85 (s), x: -1.80 (m), y: 6.61 (m)
Time: 7.96 (s), x: -1.76 (m), y: 6.66 (m)
Time: 8.06 (s), x: -1.73 (m), y: 6.73 (m)
Time: 8.17 (s), x: -1.70 (m), y: 6.82 (m)
Time: 8.28 (s), x: -1.67 (m), y: 6.92 (m)
