🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w272.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_272.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.24 (m), y: 3.13 (m)
Time: 0.21 (s), x: -2.24 (m), y: 3.16 (m)
Time: 0.32 (s), x: -2.24 (m), y: 3.19 (m)
Time: 0.42 (s), x: -2.24 (m), y: 3.23 (m)
Time: 0.52 (s), x: -2.25 (m), y: 3.28 (m)
Time: 0.62 (s), x: -2.27 (m), y: 3.32 (m)
Time: 0.73 (s), x: -2.29 (m), y: 3.36 (m)
Time: 0.83 (s), x: -2.32 (m), y: 3.40 (m)
Time: 0.94 (s), x: -2.34 (m), y: 3.45 (m)
Time: 1.04 (s), x: -2.37 (m), y: 3.49 (m)
Time: 1.14 (s), x: -2.39 (m), y: 3.53 (m)
Time: 1.24 (s), x: -2.41 (m), y: 3.58 (m)
Time: 1.34 (s), x: -2.43 (m), y: 3.62 (m)
Time: 1.45 (s), x: -2.45 (m), y: 3.66 (m)
Time: 1.55 (s), x: -2.47 (m), y: 3.70 (m)
Time: 1.65 (s), x: -2.49 (m), y: 3.74 (m)
Time: 1.75 (s), x: -2.51 (m), y: 3.79 (m)
Time: 1.86 (s), x: -2.54 (m), y: 3.83 (m)
Time: 1.96 (s), x: -2.56 (m), y: 3.87 (m)
Time: 2.07 (s), x: -2.58 (m), y: 3.92 (m)
Time: 2.17 (s), x: -2.60 (m), y: 3.96 (m)
Time: 2.28 (s), x: -2.62 (m), y: 4.01 (m)
Time: 2.38 (s), x: -2.64 (m), y: 4.05 (m)
Time: 2.48 (s), x: -2.66 (m), y: 4.09 (m)
Time: 2.59 (s), x: -2.69 (m), y: 4.13 (m)
Time: 2.69 (s), x: -2.71 (m), y: 4.17 (m)
Time: 2.79 (s), x: -2.73 (m), y: 4.21 (m)
Time: 2.89 (s), x: -2.76 (m), y: 4.25 (m)
Time: 3.00 (s), x: -2.78 (m), y: 4.29 (m)
Time: 3.10 (s), x: -2.80 (m), y: 4.33 (m)
Time: 3.20 (s), x: -2.82 (m), y: 4.38 (m)
Time: 3.30 (s), x: -2.85 (m), y: 4.42 (m)
Time: 3.41 (s), x: -2.87 (m), y: 4.45 (m)
Time: 3.51 (s), x: -2.89 (m), y: 4.49 (m)
Time: 3.61 (s), x: -2.92 (m), y: 4.54 (m)
Time: 3.71 (s), x: -2.94 (m), y: 4.58 (m)
Time: 3.82 (s), x: -2.96 (m), y: 4.62 (m)
Time: 3.92 (s), x: -2.99 (m), y: 4.66 (m)
Time: 4.02 (s), x: -3.01 (m), y: 4.69 (m)
Time: 4.13 (s), x: -3.04 (m), y: 4.73 (m)
Time: 4.23 (s), x: -3.06 (m), y: 4.78 (m)
Time: 4.33 (s), x: -3.08 (m), y: 4.82 (m)
Time: 4.44 (s), x: -3.10 (m), y: 4.87 (m)
Time: 4.54 (s), x: -3.12 (m), y: 4.92 (m)
Time: 4.65 (s), x: -3.14 (m), y: 4.96 (m)
Time: 4.75 (s), x: -3.15 (m), y: 5.00 (m)
Time: 4.85 (s), x: -3.16 (m), y: 5.05 (m)
Time: 4.96 (s), x: -3.19 (m), y: 5.09 (m)
Time: 5.06 (s), x: -3.21 (m), y: 5.13 (m)
Time: 5.16 (s), x: -3.24 (m), y: 5.18 (m)
Time: 5.26 (s), x: -3.26 (m), y: 5.22 (m)
Time: 5.37 (s), x: -3.28 (m), y: 5.25 (m)
Time: 5.47 (s), x: -3.31 (m), y: 5.29 (m)
Time: 5.57 (s), x: -3.34 (m), y: 5.33 (m)
Time: 5.67 (s), x: -3.36 (m), y: 5.37 (m)
Time: 5.78 (s), x: -3.38 (m), y: 5.41 (m)
Time: 5.88 (s), x: -3.39 (m), y: 5.46 (m)
Time: 5.98 (s), x: -3.39 (m), y: 5.50 (m)
Time: 6.09 (s), x: -3.39 (m), y: 5.55 (m)
Time: 6.19 (s), x: -3.40 (m), y: 5.60 (m)
Time: 6.29 (s), x: -3.41 (m), y: 5.64 (m)
Time: 6.40 (s), x: -3.41 (m), y: 5.69 (m)
Time: 6.50 (s), x: -3.42 (m), y: 5.73 (m)
Time: 6.60 (s), x: -3.42 (m), y: 5.78 (m)
Time: 6.71 (s), x: -3.42 (m), y: 5.83 (m)
Time: 6.81 (s), x: -3.43 (m), y: 5.88 (m)
Time: 6.92 (s), x: -3.43 (m), y: 5.93 (m)
Time: 7.02 (s), x: -3.43 (m), y: 5.98 (m)
Time: 7.13 (s), x: -3.43 (m), y: 6.02 (m)
Time: 7.23 (s), x: -3.43 (m), y: 6.07 (m)
Time: 7.33 (s), x: -3.43 (m), y: 6.12 (m)
