🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w254.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_254.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.13 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.06 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.16 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.27 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.37 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.48 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.58 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.69 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.79 (s), x: -2.25 (m), y: 3.13 (m)
Time: 1.90 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.00 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.11 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.21 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.32 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.42 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.53 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.63 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.74 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.84 (s), x: -2.25 (m), y: 3.13 (m)
Time: 2.94 (s), x: -2.25 (m), y: 3.13 (m)
Time: 3.05 (s), x: -2.25 (m), y: 3.13 (m)
