🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w165.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_165.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.29 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.52 (m)
Time: 0.54 (s), x: -2.28 (m), y: 3.66 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.80 (m)
Time: 0.74 (s), x: -2.33 (m), y: 3.95 (m)
Time: 0.85 (s), x: -2.38 (m), y: 4.10 (m)
Time: 0.95 (s), x: -2.46 (m), y: 4.23 (m)
Time: 1.06 (s), x: -2.53 (m), y: 4.34 (m)
Time: 1.16 (s), x: -2.59 (m), y: 4.41 (m)
Time: 1.27 (s), x: -2.63 (m), y: 4.45 (m)
Time: 1.38 (s), x: -2.66 (m), y: 4.47 (m)
Time: 1.48 (s), x: -2.69 (m), y: 4.48 (m)
Time: 1.59 (s), x: -2.72 (m), y: 4.50 (m)
Time: 1.69 (s), x: -2.76 (m), y: 4.53 (m)
Time: 1.80 (s), x: -2.82 (m), y: 4.56 (m)
Time: 1.90 (s), x: -2.88 (m), y: 4.60 (m)
Time: 2.01 (s), x: -2.93 (m), y: 4.63 (m)
Time: 2.12 (s), x: -2.99 (m), y: 4.68 (m)
Time: 2.22 (s), x: -3.04 (m), y: 4.75 (m)
Time: 2.32 (s), x: -3.08 (m), y: 4.82 (m)
Time: 2.42 (s), x: -3.11 (m), y: 4.91 (m)
Time: 2.53 (s), x: -3.12 (m), y: 5.00 (m)
Time: 2.64 (s), x: -3.12 (m), y: 5.12 (m)
Time: 2.74 (s), x: -3.11 (m), y: 5.21 (m)
Time: 2.85 (s), x: -3.11 (m), y: 5.24 (m)
Time: 2.96 (s), x: -3.12 (m), y: 5.23 (m)
Time: 3.06 (s), x: -3.13 (m), y: 5.21 (m)
Time: 3.17 (s), x: -3.15 (m), y: 5.18 (m)
Time: 3.28 (s), x: -3.17 (m), y: 5.16 (m)
Time: 3.38 (s), x: -3.19 (m), y: 5.14 (m)
Time: 3.48 (s), x: -3.20 (m), y: 5.14 (m)
Time: 3.58 (s), x: -3.20 (m), y: 5.14 (m)
Time: 3.69 (s), x: -3.18 (m), y: 5.17 (m)
Time: 3.80 (s), x: -3.15 (m), y: 5.21 (m)
Time: 3.90 (s), x: -3.13 (m), y: 5.25 (m)
Time: 4.01 (s), x: -3.10 (m), y: 5.29 (m)
Time: 4.11 (s), x: -3.09 (m), y: 5.32 (m)
Time: 4.22 (s), x: -3.08 (m), y: 5.32 (m)
Time: 4.32 (s), x: -3.07 (m), y: 5.32 (m)
Time: 4.43 (s), x: -3.06 (m), y: 5.30 (m)
Time: 4.54 (s), x: -3.06 (m), y: 5.28 (m)
Time: 4.64 (s), x: -3.07 (m), y: 5.26 (m)
Time: 4.75 (s), x: -3.08 (m), y: 5.23 (m)
Time: 4.86 (s), x: -3.09 (m), y: 5.21 (m)
Time: 4.96 (s), x: -3.10 (m), y: 5.18 (m)
Time: 5.07 (s), x: -3.10 (m), y: 5.16 (m)
Time: 5.17 (s), x: -3.11 (m), y: 5.15 (m)
Time: 5.28 (s), x: -3.11 (m), y: 5.15 (m)
Time: 5.39 (s), x: -3.10 (m), y: 5.17 (m)
Time: 5.49 (s), x: -3.10 (m), y: 5.20 (m)
Time: 5.60 (s), x: -3.09 (m), y: 5.25 (m)
Time: 5.70 (s), x: -3.08 (m), y: 5.32 (m)
Time: 5.80 (s), x: -3.06 (m), y: 5.41 (m)
Time: 5.90 (s), x: -3.04 (m), y: 5.53 (m)
Time: 6.01 (s), x: -3.02 (m), y: 5.65 (m)
Time: 6.12 (s), x: -3.00 (m), y: 5.77 (m)
Time: 6.22 (s), x: -2.99 (m), y: 5.89 (m)
Time: 6.32 (s), x: -3.00 (m), y: 5.98 (m)
Time: 6.43 (s), x: -3.00 (m), y: 6.04 (m)
Time: 6.54 (s), x: -2.99 (m), y: 6.08 (m)
Time: 6.64 (s), x: -2.98 (m), y: 6.10 (m)
Time: 6.75 (s), x: -2.98 (m), y: 6.11 (m)
Time: 6.85 (s), x: -2.98 (m), y: 6.11 (m)
Time: 6.95 (s), x: -2.99 (m), y: 6.13 (m)
Time: 7.05 (s), x: -3.01 (m), y: 6.20 (m)
Time: 7.16 (s), x: -3.05 (m), y: 6.29 (m)
Time: 7.26 (s), x: -3.07 (m), y: 6.35 (m)
Time: 7.37 (s), x: -3.10 (m), y: 6.43 (m)
Time: 7.47 (s), x: -3.14 (m), y: 6.51 (m)
Time: 7.58 (s), x: -3.18 (m), y: 6.58 (m)
Time: 7.68 (s), x: -3.21 (m), y: 6.64 (m)
Time: 7.78 (s), x: -3.23 (m), y: 6.69 (m)
Time: 7.89 (s), x: -3.24 (m), y: 6.75 (m)
Time: 7.99 (s), x: -3.24 (m), y: 6.82 (m)
Time: 8.10 (s), x: -3.22 (m), y: 6.90 (m)
Time: 8.20 (s), x: -3.21 (m), y: 7.00 (m)
Time: 8.31 (s), x: -3.19 (m), y: 7.13 (m)
Time: 8.41 (s), x: -3.18 (m), y: 7.26 (m)
Time: 8.52 (s), x: -3.16 (m), y: 7.41 (m)
Time: 8.62 (s), x: -3.15 (m), y: 7.56 (m)
Time: 8.73 (s), x: -3.17 (m), y: 7.71 (m)
Time: 8.83 (s), x: -3.21 (m), y: 7.86 (m)
Time: 8.93 (s), x: -3.27 (m), y: 8.00 (m)
Time: 9.03 (s), x: -3.32 (m), y: 8.13 (m)
Time: 9.14 (s), x: -3.38 (m), y: 8.28 (m)
Time: 9.24 (s), x: -3.43 (m), y: 8.42 (m)
Time: 9.34 (s), x: -3.47 (m), y: 8.57 (m)
Time: 9.44 (s), x: -3.47 (m), y: 8.72 (m)
Time: 9.55 (s), x: -3.44 (m), y: 8.88 (m)
Time: 9.66 (s), x: -3.39 (m), y: 9.02 (m)
Time: 9.76 (s), x: -3.33 (m), y: 9.15 (m)
Time: 9.86 (s), x: -3.27 (m), y: 9.28 (m)
Time: 9.96 (s), x: -3.20 (m), y: 9.42 (m)
Time: 10.07 (s), x: -3.14 (m), y: 9.57 (m)
Time: 10.18 (s), x: -3.10 (m), y: 9.72 (m)
Time: 10.28 (s), x: -3.09 (m), y: 9.86 (m)
Time: 10.38 (s), x: -3.09 (m), y: 10.01 (m)
Time: 10.49 (s), x: -3.10 (m), y: 10.12 (m)
Time: 10.59 (s), x: -3.11 (m), y: 10.26 (m)
Time: 10.70 (s), x: -3.13 (m), y: 10.40 (m)
Time: 10.80 (s), x: -3.13 (m), y: 10.55 (m)
Time: 10.91 (s), x: -3.12 (m), y: 10.71 (m)
Time: 11.01 (s), x: -3.10 (m), y: 10.86 (m)
Time: 11.11 (s), x: -3.06 (m), y: 11.01 (m)
Time: 11.22 (s), x: -3.02 (m), y: 11.16 (m)
Time: 11.32 (s), x: -2.98 (m), y: 11.31 (m)
Time: 11.43 (s), x: -2.94 (m), y: 11.46 (m)
Time: 11.53 (s), x: -2.91 (m), y: 11.61 (m)
Time: 11.64 (s), x: -2.87 (m), y: 11.77 (m)
Time: 11.74 (s), x: -2.85 (m), y: 11.92 (m)
Time: 11.84 (s), x: -2.83 (m), y: 12.08 (m)
Time: 11.95 (s), x: -2.82 (m), y: 12.23 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 11.9490 (s)
Navigation metric: 0.4573
