🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w201.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_201.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.43 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.63 (m)
Time: 0.75 (s), x: -2.25 (m), y: 3.73 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.82 (m)
Time: 0.96 (s), x: -2.24 (m), y: 3.91 (m)
Time: 1.07 (s), x: -2.24 (m), y: 3.99 (m)
Time: 1.17 (s), x: -2.24 (m), y: 4.08 (m)
Time: 1.28 (s), x: -2.24 (m), y: 4.17 (m)
Time: 1.39 (s), x: -2.25 (m), y: 4.26 (m)
Time: 1.50 (s), x: -2.26 (m), y: 4.36 (m)
Time: 1.60 (s), x: -2.27 (m), y: 4.45 (m)
Time: 1.71 (s), x: -2.29 (m), y: 4.53 (m)
Time: 1.82 (s), x: -2.31 (m), y: 4.61 (m)
Time: 1.93 (s), x: -2.33 (m), y: 4.68 (m)
Time: 2.03 (s), x: -2.36 (m), y: 4.75 (m)
Time: 2.14 (s), x: -2.39 (m), y: 4.81 (m)
Time: 2.25 (s), x: -2.41 (m), y: 4.86 (m)
Time: 2.36 (s), x: -2.42 (m), y: 4.89 (m)
Time: 2.46 (s), x: -2.44 (m), y: 4.92 (m)
Time: 2.57 (s), x: -2.45 (m), y: 4.95 (m)
Time: 2.68 (s), x: -2.47 (m), y: 4.99 (m)
Time: 2.78 (s), x: -2.49 (m), y: 5.03 (m)
Time: 2.89 (s), x: -2.51 (m), y: 5.07 (m)
Time: 3.00 (s), x: -2.52 (m), y: 5.11 (m)
Time: 3.11 (s), x: -2.54 (m), y: 5.15 (m)
Time: 3.22 (s), x: -2.56 (m), y: 5.19 (m)
Time: 3.32 (s), x: -2.58 (m), y: 5.22 (m)
Time: 3.43 (s), x: -2.60 (m), y: 5.25 (m)
Time: 3.53 (s), x: -2.62 (m), y: 5.28 (m)
Time: 3.64 (s), x: -2.64 (m), y: 5.31 (m)
Time: 3.74 (s), x: -2.66 (m), y: 5.33 (m)
Time: 3.85 (s), x: -2.68 (m), y: 5.36 (m)
Time: 3.96 (s), x: -2.69 (m), y: 5.37 (m)
Time: 4.06 (s), x: -2.71 (m), y: 5.39 (m)
Time: 4.17 (s), x: -2.73 (m), y: 5.41 (m)
Time: 4.28 (s), x: -2.75 (m), y: 5.43 (m)
Time: 4.39 (s), x: -2.76 (m), y: 5.45 (m)
