🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w281.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_281.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.25 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.30 (m)
Time: 0.55 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.76 (s), x: -2.25 (m), y: 3.45 (m)
Time: 0.87 (s), x: -2.25 (m), y: 3.50 (m)
Time: 0.97 (s), x: -2.25 (m), y: 3.55 (m)
Time: 1.08 (s), x: -2.25 (m), y: 3.60 (m)
Time: 1.19 (s), x: -2.25 (m), y: 3.65 (m)
Time: 1.29 (s), x: -2.25 (m), y: 3.70 (m)
Time: 1.40 (s), x: -2.25 (m), y: 3.75 (m)
Time: 1.51 (s), x: -2.25 (m), y: 3.80 (m)
Time: 1.61 (s), x: -2.25 (m), y: 3.85 (m)
Time: 1.72 (s), x: -2.25 (m), y: 3.89 (m)
Time: 1.83 (s), x: -2.24 (m), y: 3.93 (m)
Time: 1.93 (s), x: -2.24 (m), y: 3.98 (m)
Time: 2.04 (s), x: -2.25 (m), y: 4.03 (m)
Time: 2.15 (s), x: -2.27 (m), y: 4.07 (m)
Time: 2.26 (s), x: -2.29 (m), y: 4.12 (m)
Time: 2.37 (s), x: -2.31 (m), y: 4.17 (m)
Time: 2.47 (s), x: -2.34 (m), y: 4.22 (m)
Time: 2.58 (s), x: -2.36 (m), y: 4.27 (m)
Time: 2.69 (s), x: -2.38 (m), y: 4.31 (m)
Time: 2.80 (s), x: -2.40 (m), y: 4.36 (m)
Time: 2.90 (s), x: -2.42 (m), y: 4.40 (m)
Time: 3.00 (s), x: -2.45 (m), y: 4.45 (m)
Time: 3.11 (s), x: -2.47 (m), y: 4.50 (m)
Time: 3.22 (s), x: -2.49 (m), y: 4.54 (m)
Time: 3.33 (s), x: -2.52 (m), y: 4.59 (m)
Time: 3.44 (s), x: -2.54 (m), y: 4.63 (m)
Time: 3.54 (s), x: -2.56 (m), y: 4.68 (m)
Time: 3.65 (s), x: -2.58 (m), y: 4.73 (m)
Time: 3.76 (s), x: -2.61 (m), y: 4.77 (m)
Time: 3.87 (s), x: -2.63 (m), y: 4.81 (m)
Time: 3.97 (s), x: -2.65 (m), y: 4.86 (m)
Time: 4.08 (s), x: -2.67 (m), y: 4.90 (m)
Time: 4.18 (s), x: -2.70 (m), y: 4.94 (m)
Time: 4.29 (s), x: -2.72 (m), y: 4.99 (m)
Time: 4.40 (s), x: -2.74 (m), y: 5.04 (m)
Time: 4.50 (s), x: -2.76 (m), y: 5.09 (m)
Time: 4.61 (s), x: -2.79 (m), y: 5.13 (m)
Time: 4.72 (s), x: -2.81 (m), y: 5.18 (m)
Time: 4.82 (s), x: -2.83 (m), y: 5.22 (m)
Time: 4.93 (s), x: -2.84 (m), y: 5.27 (m)
Time: 5.03 (s), x: -2.87 (m), y: 5.31 (m)
Time: 5.14 (s), x: -2.90 (m), y: 5.37 (m)
Time: 5.25 (s), x: -2.92 (m), y: 5.41 (m)
Time: 5.35 (s), x: -2.95 (m), y: 5.45 (m)
Time: 5.46 (s), x: -2.98 (m), y: 5.49 (m)
Time: 5.56 (s), x: -3.01 (m), y: 5.53 (m)
Time: 5.67 (s), x: -3.04 (m), y: 5.57 (m)
Time: 5.78 (s), x: -3.07 (m), y: 5.62 (m)
Time: 5.89 (s), x: -3.09 (m), y: 5.66 (m)
Time: 5.99 (s), x: -3.11 (m), y: 5.70 (m)
Time: 6.10 (s), x: -3.13 (m), y: 5.75 (m)
Time: 6.21 (s), x: -3.16 (m), y: 5.79 (m)
Time: 6.31 (s), x: -3.18 (m), y: 5.84 (m)
Time: 6.42 (s), x: -3.20 (m), y: 5.90 (m)
Time: 6.52 (s), x: -3.22 (m), y: 5.96 (m)
Time: 6.63 (s), x: -3.24 (m), y: 6.00 (m)
Time: 6.73 (s), x: -3.25 (m), y: 6.04 (m)
Time: 6.84 (s), x: -3.27 (m), y: 6.08 (m)
Time: 6.95 (s), x: -3.29 (m), y: 6.13 (m)
Time: 7.06 (s), x: -3.30 (m), y: 6.18 (m)
Time: 7.16 (s), x: -3.32 (m), y: 6.22 (m)
Time: 7.27 (s), x: -3.33 (m), y: 6.27 (m)
Time: 7.37 (s), x: -3.34 (m), y: 6.34 (m)
Time: 7.48 (s), x: -3.35 (m), y: 6.39 (m)
Time: 7.58 (s), x: -3.37 (m), y: 6.44 (m)
Time: 7.69 (s), x: -3.37 (m), y: 6.49 (m)
Time: 7.79 (s), x: -3.38 (m), y: 6.53 (m)
Time: 7.90 (s), x: -3.39 (m), y: 6.57 (m)
Time: 8.00 (s), x: -3.39 (m), y: 6.62 (m)
Time: 8.11 (s), x: -3.39 (m), y: 6.65 (m)
Time: 8.21 (s), x: -3.38 (m), y: 6.68 (m)
Time: 8.32 (s), x: -3.37 (m), y: 6.70 (m)
Time: 8.42 (s), x: -3.36 (m), y: 6.73 (m)
Time: 8.52 (s), x: -3.35 (m), y: 6.74 (m)
Time: 8.62 (s), x: -3.35 (m), y: 6.73 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 8.6230 (s)
Navigation metric: 0.0000
