🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w164.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_164.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.84 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.99 (m)
Time: 0.75 (s), x: -2.24 (m), y: 4.15 (m)
Time: 0.85 (s), x: -2.21 (m), y: 4.30 (m)
Time: 0.96 (s), x: -2.16 (m), y: 4.42 (m)
Time: 1.07 (s), x: -2.10 (m), y: 4.51 (m)
Time: 1.18 (s), x: -2.04 (m), y: 4.63 (m)
Time: 1.28 (s), x: -1.97 (m), y: 4.76 (m)
Time: 1.39 (s), x: -1.90 (m), y: 4.90 (m)
Time: 1.49 (s), x: -1.83 (m), y: 5.04 (m)
Time: 1.60 (s), x: -1.76 (m), y: 5.18 (m)
Time: 1.71 (s), x: -1.73 (m), y: 5.34 (m)
Time: 1.81 (s), x: -1.73 (m), y: 5.47 (m)
Time: 1.91 (s), x: -1.76 (m), y: 5.58 (m)
Time: 2.02 (s), x: -1.80 (m), y: 5.66 (m)
Time: 2.13 (s), x: -1.84 (m), y: 5.73 (m)
Time: 2.24 (s), x: -1.89 (m), y: 5.81 (m)
Time: 2.34 (s), x: -1.95 (m), y: 5.90 (m)
Time: 2.45 (s), x: -2.01 (m), y: 5.99 (m)
Time: 2.55 (s), x: -2.07 (m), y: 6.09 (m)
Time: 2.66 (s), x: -2.13 (m), y: 6.22 (m)
Time: 2.76 (s), x: -2.18 (m), y: 6.36 (m)
Time: 2.87 (s), x: -2.22 (m), y: 6.51 (m)
Time: 2.98 (s), x: -2.22 (m), y: 6.67 (m)
Time: 3.09 (s), x: -2.20 (m), y: 6.81 (m)
Time: 3.19 (s), x: -2.17 (m), y: 6.91 (m)
Time: 3.30 (s), x: -2.13 (m), y: 6.99 (m)
Time: 3.41 (s), x: -2.09 (m), y: 7.05 (m)
Time: 3.52 (s), x: -2.08 (m), y: 7.08 (m)
Time: 3.63 (s), x: -2.08 (m), y: 7.10 (m)
Time: 3.73 (s), x: -2.09 (m), y: 7.11 (m)
Time: 3.84 (s), x: -2.10 (m), y: 7.12 (m)
Time: 3.95 (s), x: -2.12 (m), y: 7.12 (m)
Time: 4.05 (s), x: -2.14 (m), y: 7.12 (m)
Time: 4.16 (s), x: -2.16 (m), y: 7.11 (m)
Time: 4.27 (s), x: -2.19 (m), y: 7.10 (m)
Time: 4.38 (s), x: -2.21 (m), y: 7.09 (m)
Time: 4.48 (s), x: -2.24 (m), y: 7.09 (m)
Time: 4.59 (s), x: -2.25 (m), y: 7.08 (m)
Time: 4.69 (s), x: -2.25 (m), y: 7.08 (m)
Time: 4.80 (s), x: -2.24 (m), y: 7.08 (m)
Time: 4.90 (s), x: -2.21 (m), y: 7.09 (m)
Time: 5.01 (s), x: -2.19 (m), y: 7.10 (m)
Time: 5.12 (s), x: -2.16 (m), y: 7.11 (m)
Time: 5.22 (s), x: -2.12 (m), y: 7.14 (m)
Time: 5.33 (s), x: -2.07 (m), y: 7.17 (m)
Time: 5.44 (s), x: -2.02 (m), y: 7.20 (m)
Time: 5.55 (s), x: -1.96 (m), y: 7.24 (m)
Time: 5.66 (s), x: -1.90 (m), y: 7.29 (m)
Time: 5.77 (s), x: -1.84 (m), y: 7.37 (m)
Time: 5.88 (s), x: -1.79 (m), y: 7.47 (m)
Time: 5.98 (s), x: -1.78 (m), y: 7.53 (m)
Time: 6.09 (s), x: -1.77 (m), y: 7.56 (m)
Time: 6.20 (s), x: -1.77 (m), y: 7.59 (m)
Time: 6.31 (s), x: -1.77 (m), y: 7.62 (m)
Time: 6.41 (s), x: -1.77 (m), y: 7.65 (m)
Time: 6.52 (s), x: -1.77 (m), y: 7.66 (m)
Time: 6.63 (s), x: -1.76 (m), y: 7.66 (m)
Time: 6.74 (s), x: -1.75 (m), y: 7.66 (m)
Time: 6.84 (s), x: -1.74 (m), y: 7.66 (m)
Time: 6.95 (s), x: -1.72 (m), y: 7.65 (m)
Time: 7.05 (s), x: -1.70 (m), y: 7.64 (m)
Time: 7.15 (s), x: -1.69 (m), y: 7.63 (m)
Time: 7.26 (s), x: -1.68 (m), y: 7.61 (m)
Time: 7.37 (s), x: -1.68 (m), y: 7.60 (m)
Time: 7.48 (s), x: -1.68 (m), y: 7.60 (m)
Time: 7.58 (s), x: -1.69 (m), y: 7.61 (m)
Time: 7.69 (s), x: -1.70 (m), y: 7.61 (m)
Time: 7.79 (s), x: -1.72 (m), y: 7.63 (m)
Time: 7.90 (s), x: -1.76 (m), y: 7.67 (m)
Time: 8.01 (s), x: -1.80 (m), y: 7.71 (m)
Time: 8.11 (s), x: -1.84 (m), y: 7.76 (m)
Time: 8.22 (s), x: -1.88 (m), y: 7.85 (m)
Time: 8.33 (s), x: -1.88 (m), y: 7.97 (m)
Time: 8.44 (s), x: -1.87 (m), y: 8.11 (m)
Time: 8.54 (s), x: -1.85 (m), y: 8.22 (m)
Time: 8.65 (s), x: -1.81 (m), y: 8.34 (m)
Time: 8.76 (s), x: -1.77 (m), y: 8.49 (m)
Time: 8.87 (s), x: -1.73 (m), y: 8.64 (m)
Time: 8.98 (s), x: -1.70 (m), y: 8.78 (m)
Time: 9.08 (s), x: -1.68 (m), y: 8.93 (m)
Time: 9.19 (s), x: -1.69 (m), y: 9.07 (m)
Time: 9.29 (s), x: -1.72 (m), y: 9.19 (m)
Time: 9.40 (s), x: -1.77 (m), y: 9.34 (m)
Time: 9.51 (s), x: -1.83 (m), y: 9.49 (m)
Time: 9.61 (s), x: -1.89 (m), y: 9.63 (m)
Time: 9.72 (s), x: -1.94 (m), y: 9.79 (m)
Time: 9.82 (s), x: -1.97 (m), y: 9.93 (m)
Time: 9.93 (s), x: -1.98 (m), y: 10.06 (m)
Time: 10.04 (s), x: -1.97 (m), y: 10.18 (m)
Time: 10.14 (s), x: -1.96 (m), y: 10.31 (m)
Time: 10.24 (s), x: -1.94 (m), y: 10.45 (m)
Time: 10.34 (s), x: -1.93 (m), y: 10.60 (m)
Time: 10.45 (s), x: -1.93 (m), y: 10.77 (m)
Time: 10.56 (s), x: -1.95 (m), y: 10.93 (m)
Time: 10.67 (s), x: -1.98 (m), y: 11.07 (m)
Time: 10.77 (s), x: -2.03 (m), y: 11.22 (m)
Time: 10.87 (s), x: -2.09 (m), y: 11.36 (m)
Time: 10.98 (s), x: -2.14 (m), y: 11.52 (m)
Time: 11.08 (s), x: -2.19 (m), y: 11.66 (m)
Time: 11.18 (s), x: -2.23 (m), y: 11.80 (m)
Time: 11.28 (s), x: -2.29 (m), y: 11.94 (m)
Time: 11.38 (s), x: -2.34 (m), y: 12.08 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 11.3810 (s)
Navigation metric: 0.5000
