🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w124.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_124.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.34 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.55 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.76 (s), x: -2.25 (m), y: 3.47 (m)
Time: 0.87 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.98 (s), x: -2.26 (m), y: 3.57 (m)
Time: 1.08 (s), x: -2.26 (m), y: 3.62 (m)
Time: 1.18 (s), x: -2.26 (m), y: 3.66 (m)
Time: 1.29 (s), x: -2.27 (m), y: 3.71 (m)
Time: 1.40 (s), x: -2.28 (m), y: 3.76 (m)
Time: 1.51 (s), x: -2.30 (m), y: 3.81 (m)
Time: 1.61 (s), x: -2.31 (m), y: 3.86 (m)
Time: 1.72 (s), x: -2.32 (m), y: 3.91 (m)
Time: 1.82 (s), x: -2.33 (m), y: 3.96 (m)
Time: 1.92 (s), x: -2.34 (m), y: 4.00 (m)
Time: 2.03 (s), x: -2.35 (m), y: 4.05 (m)
Time: 2.14 (s), x: -2.37 (m), y: 4.10 (m)
Time: 2.25 (s), x: -2.38 (m), y: 4.15 (m)
Time: 2.36 (s), x: -2.39 (m), y: 4.20 (m)
Time: 2.47 (s), x: -2.40 (m), y: 4.25 (m)
Time: 2.58 (s), x: -2.42 (m), y: 4.30 (m)
Time: 2.69 (s), x: -2.43 (m), y: 4.35 (m)
Time: 2.79 (s), x: -2.44 (m), y: 4.39 (m)
Time: 2.90 (s), x: -2.45 (m), y: 4.45 (m)
Time: 3.01 (s), x: -2.47 (m), y: 4.51 (m)
Time: 3.12 (s), x: -2.48 (m), y: 4.56 (m)
Time: 3.23 (s), x: -2.49 (m), y: 4.61 (m)
Time: 3.34 (s), x: -2.51 (m), y: 4.66 (m)
Time: 3.45 (s), x: -2.52 (m), y: 4.71 (m)
Time: 3.56 (s), x: -2.54 (m), y: 4.76 (m)
Time: 3.67 (s), x: -2.56 (m), y: 4.80 (m)
Time: 3.78 (s), x: -2.57 (m), y: 4.85 (m)
Time: 3.88 (s), x: -2.58 (m), y: 4.89 (m)
Time: 3.99 (s), x: -2.60 (m), y: 4.94 (m)
Time: 4.10 (s), x: -2.61 (m), y: 4.99 (m)
Time: 4.20 (s), x: -2.63 (m), y: 5.03 (m)
Time: 4.31 (s), x: -2.64 (m), y: 5.08 (m)
Time: 4.42 (s), x: -2.66 (m), y: 5.13 (m)
Time: 4.53 (s), x: -2.68 (m), y: 5.18 (m)
Time: 4.63 (s), x: -2.69 (m), y: 5.22 (m)
Time: 4.74 (s), x: -2.71 (m), y: 5.27 (m)
Time: 4.85 (s), x: -2.72 (m), y: 5.32 (m)
Time: 4.96 (s), x: -2.74 (m), y: 5.37 (m)
Time: 5.07 (s), x: -2.76 (m), y: 5.42 (m)
Time: 5.18 (s), x: -2.77 (m), y: 5.47 (m)
Time: 5.28 (s), x: -2.79 (m), y: 5.51 (m)
Time: 5.39 (s), x: -2.81 (m), y: 5.56 (m)
Time: 5.49 (s), x: -2.82 (m), y: 5.60 (m)
Time: 5.60 (s), x: -2.84 (m), y: 5.65 (m)
Time: 5.71 (s), x: -2.85 (m), y: 5.70 (m)
Time: 5.82 (s), x: -2.87 (m), y: 5.74 (m)
Time: 5.93 (s), x: -2.89 (m), y: 5.79 (m)
Time: 6.03 (s), x: -2.90 (m), y: 5.83 (m)
Time: 6.14 (s), x: -2.92 (m), y: 5.88 (m)
Time: 6.24 (s), x: -2.93 (m), y: 5.93 (m)
Time: 6.34 (s), x: -2.94 (m), y: 5.97 (m)
Time: 6.44 (s), x: -2.96 (m), y: 6.02 (m)
Time: 6.54 (s), x: -2.97 (m), y: 6.06 (m)
Time: 6.65 (s), x: -2.98 (m), y: 6.11 (m)
Time: 6.75 (s), x: -3.00 (m), y: 6.16 (m)
Time: 6.86 (s), x: -3.01 (m), y: 6.20 (m)
Time: 6.96 (s), x: -3.03 (m), y: 6.25 (m)
Time: 7.07 (s), x: -3.05 (m), y: 6.29 (m)
Time: 7.17 (s), x: -3.06 (m), y: 6.34 (m)
Time: 7.28 (s), x: -3.08 (m), y: 6.38 (m)
Time: 7.39 (s), x: -3.09 (m), y: 6.43 (m)
Time: 7.49 (s), x: -3.11 (m), y: 6.47 (m)
Time: 7.59 (s), x: -3.13 (m), y: 6.52 (m)
Time: 7.70 (s), x: -3.14 (m), y: 6.56 (m)
Time: 7.80 (s), x: -3.16 (m), y: 6.61 (m)
Time: 7.91 (s), x: -3.18 (m), y: 6.65 (m)
Time: 8.01 (s), x: -3.19 (m), y: 6.69 (m)
Time: 8.12 (s), x: -3.21 (m), y: 6.73 (m)
Time: 8.23 (s), x: -3.23 (m), y: 6.76 (m)
Time: 8.34 (s), x: -3.24 (m), y: 6.79 (m)
Time: 8.45 (s), x: -3.25 (m), y: 6.81 (m)
Time: 8.56 (s), x: -3.25 (m), y: 6.84 (m)
Time: 8.67 (s), x: -3.25 (m), y: 6.88 (m)
Time: 8.77 (s), x: -3.25 (m), y: 6.92 (m)
Time: 8.88 (s), x: -3.24 (m), y: 6.97 (m)
Time: 8.98 (s), x: -3.22 (m), y: 7.01 (m)
Time: 9.09 (s), x: -3.19 (m), y: 7.05 (m)
Time: 9.20 (s), x: -3.16 (m), y: 7.09 (m)
Time: 9.30 (s), x: -3.14 (m), y: 7.13 (m)
Time: 9.40 (s), x: -3.11 (m), y: 7.17 (m)
Time: 9.50 (s), x: -3.08 (m), y: 7.21 (m)
Time: 9.61 (s), x: -3.06 (m), y: 7.24 (m)
Time: 9.71 (s), x: -3.04 (m), y: 7.28 (m)
Time: 9.81 (s), x: -3.01 (m), y: 7.32 (m)
Time: 9.92 (s), x: -2.98 (m), y: 7.36 (m)
Time: 10.03 (s), x: -2.95 (m), y: 7.40 (m)
Time: 10.13 (s), x: -2.92 (m), y: 7.44 (m)
Time: 10.24 (s), x: -2.88 (m), y: 7.48 (m)
Time: 10.35 (s), x: -2.85 (m), y: 7.52 (m)
Time: 10.46 (s), x: -2.82 (m), y: 7.55 (m)
Time: 10.57 (s), x: -2.79 (m), y: 7.59 (m)
Time: 10.67 (s), x: -2.76 (m), y: 7.63 (m)
Time: 10.77 (s), x: -2.73 (m), y: 7.67 (m)
Time: 10.88 (s), x: -2.69 (m), y: 7.71 (m)
Time: 10.98 (s), x: -2.66 (m), y: 7.74 (m)
Time: 11.09 (s), x: -2.63 (m), y: 7.78 (m)
Time: 11.19 (s), x: -2.60 (m), y: 7.82 (m)
Time: 11.30 (s), x: -2.56 (m), y: 7.86 (m)
Time: 11.40 (s), x: -2.52 (m), y: 7.90 (m)
Time: 11.50 (s), x: -2.48 (m), y: 7.93 (m)
Time: 11.60 (s), x: -2.45 (m), y: 7.96 (m)
Time: 11.70 (s), x: -2.42 (m), y: 8.00 (m)
Time: 11.80 (s), x: -2.39 (m), y: 8.03 (m)
Time: 11.90 (s), x: -2.36 (m), y: 8.07 (m)
Time: 12.00 (s), x: -2.33 (m), y: 8.11 (m)
Time: 12.10 (s), x: -2.30 (m), y: 8.15 (m)
Time: 12.20 (s), x: -2.27 (m), y: 8.19 (m)
Time: 12.31 (s), x: -2.25 (m), y: 8.24 (m)
Time: 12.41 (s), x: -2.23 (m), y: 8.28 (m)
Time: 12.51 (s), x: -2.20 (m), y: 8.32 (m)
Time: 12.62 (s), x: -2.16 (m), y: 8.36 (m)
Time: 12.73 (s), x: -2.13 (m), y: 8.40 (m)
Time: 12.83 (s), x: -2.11 (m), y: 8.43 (m)
Time: 12.93 (s), x: -2.09 (m), y: 8.45 (m)
Time: 13.03 (s), x: -2.08 (m), y: 8.47 (m)
Time: 13.13 (s), x: -2.06 (m), y: 8.49 (m)
Time: 13.23 (s), x: -2.04 (m), y: 8.51 (m)
Time: 13.33 (s), x: -2.02 (m), y: 8.52 (m)
Time: 13.43 (s), x: -2.01 (m), y: 8.52 (m)
Time: 13.54 (s), x: -2.00 (m), y: 8.52 (m)
Time: 13.64 (s), x: -1.99 (m), y: 8.54 (m)
Time: 13.74 (s), x: -1.97 (m), y: 8.56 (m)
Time: 13.84 (s), x: -1.96 (m), y: 8.59 (m)
Time: 13.94 (s), x: -1.94 (m), y: 8.63 (m)
Time: 14.04 (s), x: -1.92 (m), y: 8.67 (m)
Time: 14.15 (s), x: -1.91 (m), y: 8.71 (m)
Time: 14.25 (s), x: -1.91 (m), y: 8.76 (m)
Time: 14.35 (s), x: -1.91 (m), y: 8.81 (m)
Time: 14.45 (s), x: -1.92 (m), y: 8.87 (m)
Time: 14.55 (s), x: -1.93 (m), y: 8.91 (m)
Time: 14.65 (s), x: -1.94 (m), y: 8.95 (m)
Time: 14.75 (s), x: -1.95 (m), y: 8.99 (m)
Time: 14.85 (s), x: -1.96 (m), y: 9.04 (m)
Time: 14.96 (s), x: -1.97 (m), y: 9.09 (m)
Time: 15.06 (s), x: -1.97 (m), y: 9.13 (m)
Time: 15.16 (s), x: -1.97 (m), y: 9.18 (m)
Time: 15.26 (s), x: -1.98 (m), y: 9.23 (m)
Time: 15.36 (s), x: -1.98 (m), y: 9.27 (m)
Time: 15.47 (s), x: -1.99 (m), y: 9.32 (m)
Time: 15.57 (s), x: -1.99 (m), y: 9.37 (m)
Time: 15.67 (s), x: -1.99 (m), y: 9.42 (m)
Time: 15.77 (s), x: -1.99 (m), y: 9.47 (m)
Time: 15.88 (s), x: -1.99 (m), y: 9.51 (m)
Time: 15.98 (s), x: -2.00 (m), y: 9.56 (m)
Time: 16.08 (s), x: -2.00 (m), y: 9.61 (m)
Time: 16.18 (s), x: -2.00 (m), y: 9.66 (m)
Time: 16.28 (s), x: -2.01 (m), y: 9.70 (m)
Time: 16.39 (s), x: -2.01 (m), y: 9.75 (m)
Time: 16.49 (s), x: -2.01 (m), y: 9.80 (m)
Time: 16.59 (s), x: -2.01 (m), y: 9.85 (m)
Time: 16.69 (s), x: -2.01 (m), y: 9.89 (m)
Time: 16.79 (s), x: -2.02 (m), y: 9.94 (m)
Time: 16.90 (s), x: -2.02 (m), y: 9.99 (m)
Time: 17.00 (s), x: -2.02 (m), y: 10.04 (m)
Time: 17.10 (s), x: -2.02 (m), y: 10.08 (m)
Time: 17.20 (s), x: -2.02 (m), y: 10.13 (m)
Time: 17.31 (s), x: -2.03 (m), y: 10.18 (m)
Time: 17.41 (s), x: -2.03 (m), y: 10.23 (m)
Time: 17.51 (s), x: -2.03 (m), y: 10.27 (m)
Time: 17.61 (s), x: -2.03 (m), y: 10.32 (m)
Time: 17.71 (s), x: -2.04 (m), y: 10.37 (m)
Time: 17.82 (s), x: -2.04 (m), y: 10.42 (m)
Time: 17.92 (s), x: -2.04 (m), y: 10.46 (m)
Time: 18.02 (s), x: -2.04 (m), y: 10.51 (m)
Time: 18.13 (s), x: -2.05 (m), y: 10.56 (m)
Time: 18.23 (s), x: -2.05 (m), y: 10.61 (m)
Time: 18.33 (s), x: -2.05 (m), y: 10.65 (m)
Time: 18.43 (s), x: -2.05 (m), y: 10.70 (m)
Time: 18.53 (s), x: -2.06 (m), y: 10.75 (m)
Time: 18.64 (s), x: -2.06 (m), y: 10.80 (m)
Time: 18.74 (s), x: -2.06 (m), y: 10.84 (m)
Time: 18.84 (s), x: -2.06 (m), y: 10.89 (m)
Time: 18.95 (s), x: -2.06 (m), y: 10.94 (m)
Time: 19.05 (s), x: -2.07 (m), y: 10.99 (m)
Time: 19.15 (s), x: -2.07 (m), y: 11.03 (m)
Time: 19.25 (s), x: -2.07 (m), y: 11.08 (m)
Time: 19.35 (s), x: -2.08 (m), y: 11.13 (m)
Time: 19.46 (s), x: -2.08 (m), y: 11.18 (m)
Time: 19.56 (s), x: -2.08 (m), y: 11.22 (m)
Time: 19.66 (s), x: -2.08 (m), y: 11.27 (m)
Time: 19.76 (s), x: -2.09 (m), y: 11.32 (m)
Time: 19.87 (s), x: -2.09 (m), y: 11.37 (m)
Time: 19.97 (s), x: -2.09 (m), y: 11.41 (m)
Time: 20.07 (s), x: -2.09 (m), y: 11.46 (m)
Time: 20.17 (s), x: -2.09 (m), y: 11.51 (m)
Time: 20.28 (s), x: -2.10 (m), y: 11.56 (m)
Time: 20.38 (s), x: -2.10 (m), y: 11.61 (m)
Time: 20.48 (s), x: -2.10 (m), y: 11.65 (m)
Time: 20.58 (s), x: -2.10 (m), y: 11.70 (m)
Time: 20.69 (s), x: -2.10 (m), y: 11.75 (m)
Time: 20.79 (s), x: -2.10 (m), y: 11.80 (m)
Time: 20.89 (s), x: -2.11 (m), y: 11.84 (m)
Time: 20.99 (s), x: -2.11 (m), y: 11.89 (m)
Time: 21.10 (s), x: -2.11 (m), y: 11.94 (m)
Time: 21.20 (s), x: -2.11 (m), y: 11.99 (m)
Time: 21.30 (s), x: -2.11 (m), y: 12.03 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 21.3010 (s)
Navigation metric: 0.3007
