🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w128.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_128.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.84 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.99 (m)
Time: 0.74 (s), x: -2.25 (m), y: 4.14 (m)
Time: 0.85 (s), x: -2.25 (m), y: 4.30 (m)
Time: 0.96 (s), x: -2.27 (m), y: 4.46 (m)
Time: 1.06 (s), x: -2.30 (m), y: 4.61 (m)
Time: 1.17 (s), x: -2.34 (m), y: 4.76 (m)
Time: 1.27 (s), x: -2.37 (m), y: 4.91 (m)
Time: 1.38 (s), x: -2.40 (m), y: 5.06 (m)
Time: 1.49 (s), x: -2.41 (m), y: 5.22 (m)
Time: 1.59 (s), x: -2.39 (m), y: 5.38 (m)
Time: 1.70 (s), x: -2.35 (m), y: 5.53 (m)
Time: 1.81 (s), x: -2.30 (m), y: 5.66 (m)
Time: 1.92 (s), x: -2.24 (m), y: 5.79 (m)
Time: 2.02 (s), x: -2.18 (m), y: 5.93 (m)
Time: 2.12 (s), x: -2.13 (m), y: 6.08 (m)
Time: 2.23 (s), x: -2.08 (m), y: 6.23 (m)
Time: 2.34 (s), x: -2.07 (m), y: 6.38 (m)
Time: 2.45 (s), x: -2.06 (m), y: 6.54 (m)
Time: 2.55 (s), x: -2.06 (m), y: 6.69 (m)
Time: 2.65 (s), x: -2.04 (m), y: 6.84 (m)
Time: 2.75 (s), x: -2.01 (m), y: 6.99 (m)
Time: 2.86 (s), x: -1.98 (m), y: 7.13 (m)
Time: 2.96 (s), x: -1.95 (m), y: 7.28 (m)
Time: 3.06 (s), x: -1.93 (m), y: 7.44 (m)
Time: 3.17 (s), x: -1.93 (m), y: 7.59 (m)
Time: 3.27 (s), x: -1.95 (m), y: 7.74 (m)
Time: 3.38 (s), x: -1.98 (m), y: 7.90 (m)
Time: 3.48 (s), x: -2.01 (m), y: 8.05 (m)
Time: 3.58 (s), x: -2.04 (m), y: 8.20 (m)
Time: 3.68 (s), x: -2.06 (m), y: 8.35 (m)
Time: 3.78 (s), x: -2.06 (m), y: 8.50 (m)
Time: 3.88 (s), x: -2.05 (m), y: 8.65 (m)
Time: 3.99 (s), x: -2.04 (m), y: 8.80 (m)
Time: 4.09 (s), x: -2.02 (m), y: 8.96 (m)
Time: 4.19 (s), x: -2.02 (m), y: 9.10 (m)
Time: 4.29 (s), x: -2.04 (m), y: 9.26 (m)
Time: 4.40 (s), x: -2.05 (m), y: 9.42 (m)
Time: 4.50 (s), x: -2.06 (m), y: 9.57 (m)
Time: 4.60 (s), x: -2.07 (m), y: 9.73 (m)
Time: 4.71 (s), x: -2.09 (m), y: 9.88 (m)
Time: 4.81 (s), x: -2.11 (m), y: 10.03 (m)
Time: 4.91 (s), x: -2.13 (m), y: 10.18 (m)
Time: 5.01 (s), x: -2.14 (m), y: 10.34 (m)
Time: 5.12 (s), x: -2.15 (m), y: 10.49 (m)
Time: 5.22 (s), x: -2.15 (m), y: 10.64 (m)
Time: 5.33 (s), x: -2.15 (m), y: 10.81 (m)
Time: 5.43 (s), x: -2.15 (m), y: 10.96 (m)
Time: 5.54 (s), x: -2.16 (m), y: 11.11 (m)
Time: 5.64 (s), x: -2.18 (m), y: 11.26 (m)
Time: 5.74 (s), x: -2.20 (m), y: 11.42 (m)
Time: 5.84 (s), x: -2.22 (m), y: 11.57 (m)
Time: 5.95 (s), x: -2.25 (m), y: 11.72 (m)
Time: 6.05 (s), x: -2.29 (m), y: 11.87 (m)
Time: 6.15 (s), x: -2.33 (m), y: 12.01 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 6.1530 (s)
Navigation metric: 0.5000
