🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w278.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_278.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.20 (m)
Time: 0.32 (s), x: -2.27 (m), y: 3.24 (m)
Time: 0.43 (s), x: -2.29 (m), y: 3.29 (m)
Time: 0.54 (s), x: -2.32 (m), y: 3.33 (m)
Time: 0.64 (s), x: -2.34 (m), y: 3.37 (m)
Time: 0.75 (s), x: -2.37 (m), y: 3.41 (m)
Time: 0.85 (s), x: -2.40 (m), y: 3.45 (m)
Time: 0.95 (s), x: -2.43 (m), y: 3.50 (m)
Time: 1.05 (s), x: -2.45 (m), y: 3.54 (m)
Time: 1.16 (s), x: -2.47 (m), y: 3.58 (m)
Time: 1.26 (s), x: -2.50 (m), y: 3.63 (m)
Time: 1.37 (s), x: -2.52 (m), y: 3.67 (m)
Time: 1.47 (s), x: -2.54 (m), y: 3.71 (m)
Time: 1.57 (s), x: -2.56 (m), y: 3.75 (m)
Time: 1.68 (s), x: -2.58 (m), y: 3.79 (m)
Time: 1.78 (s), x: -2.61 (m), y: 3.83 (m)
Time: 1.89 (s), x: -2.63 (m), y: 3.87 (m)
Time: 1.99 (s), x: -2.66 (m), y: 3.91 (m)
Time: 2.09 (s), x: -2.69 (m), y: 3.96 (m)
Time: 2.20 (s), x: -2.71 (m), y: 4.00 (m)
Time: 2.30 (s), x: -2.74 (m), y: 4.04 (m)
Time: 2.41 (s), x: -2.76 (m), y: 4.09 (m)
Time: 2.51 (s), x: -2.78 (m), y: 4.13 (m)
Time: 2.61 (s), x: -2.81 (m), y: 4.17 (m)
Time: 2.72 (s), x: -2.83 (m), y: 4.22 (m)
Time: 2.83 (s), x: -2.86 (m), y: 4.26 (m)
Time: 2.93 (s), x: -2.89 (m), y: 4.30 (m)
Time: 3.04 (s), x: -2.92 (m), y: 4.34 (m)
Time: 3.15 (s), x: -2.94 (m), y: 4.38 (m)
Time: 3.25 (s), x: -2.97 (m), y: 4.42 (m)
Time: 3.35 (s), x: -3.00 (m), y: 4.46 (m)
Time: 3.45 (s), x: -3.02 (m), y: 4.50 (m)
Time: 3.56 (s), x: -3.05 (m), y: 4.54 (m)
Time: 3.66 (s), x: -3.07 (m), y: 4.59 (m)
Time: 3.76 (s), x: -3.10 (m), y: 4.63 (m)
Time: 3.87 (s), x: -3.12 (m), y: 4.67 (m)
Time: 3.98 (s), x: -3.13 (m), y: 4.72 (m)
Time: 4.08 (s), x: -3.16 (m), y: 4.76 (m)
Time: 4.19 (s), x: -3.19 (m), y: 4.80 (m)
Time: 4.29 (s), x: -3.23 (m), y: 4.84 (m)
Time: 4.40 (s), x: -3.26 (m), y: 4.88 (m)
Time: 4.50 (s), x: -3.29 (m), y: 4.90 (m)
Time: 4.61 (s), x: -3.32 (m), y: 4.93 (m)
Time: 4.72 (s), x: -3.36 (m), y: 4.97 (m)
Time: 4.83 (s), x: -3.39 (m), y: 5.02 (m)
Time: 4.93 (s), x: -3.42 (m), y: 5.06 (m)
Time: 5.04 (s), x: -3.45 (m), y: 5.11 (m)
Time: 5.14 (s), x: -3.47 (m), y: 5.15 (m)
Time: 5.25 (s), x: -3.51 (m), y: 5.20 (m)
Time: 5.35 (s), x: -3.53 (m), y: 5.24 (m)
Time: 5.46 (s), x: -3.54 (m), y: 5.29 (m)
Time: 5.56 (s), x: -3.55 (m), y: 5.33 (m)
Time: 5.66 (s), x: -3.56 (m), y: 5.38 (m)
Time: 5.76 (s), x: -3.57 (m), y: 5.43 (m)
Time: 5.87 (s), x: -3.58 (m), y: 5.47 (m)
Time: 5.97 (s), x: -3.60 (m), y: 5.52 (m)
Time: 6.08 (s), x: -3.62 (m), y: 5.56 (m)
Time: 6.18 (s), x: -3.64 (m), y: 5.60 (m)
Time: 6.29 (s), x: -3.66 (m), y: 5.64 (m)
Time: 6.40 (s), x: -3.67 (m), y: 5.69 (m)
Time: 6.51 (s), x: -3.68 (m), y: 5.74 (m)
Time: 6.62 (s), x: -3.69 (m), y: 5.80 (m)
Time: 6.73 (s), x: -3.70 (m), y: 5.85 (m)
Time: 6.84 (s), x: -3.72 (m), y: 5.89 (m)
Time: 6.94 (s), x: -3.72 (m), y: 5.94 (m)
Time: 7.04 (s), x: -3.73 (m), y: 5.98 (m)
Time: 7.14 (s), x: -3.73 (m), y: 6.03 (m)
Time: 7.24 (s), x: -3.73 (m), y: 6.08 (m)
Time: 7.34 (s), x: -3.73 (m), y: 6.12 (m)
Time: 7.45 (s), x: -3.72 (m), y: 6.16 (m)
Time: 7.56 (s), x: -3.72 (m), y: 6.20 (m)
Time: 7.67 (s), x: -3.72 (m), y: 6.25 (m)
Time: 7.77 (s), x: -3.72 (m), y: 6.29 (m)
Time: 7.88 (s), x: -3.73 (m), y: 6.35 (m)
Time: 7.99 (s), x: -3.73 (m), y: 6.40 (m)
Time: 8.09 (s), x: -3.73 (m), y: 6.45 (m)
Time: 8.19 (s), x: -3.73 (m), y: 6.49 (m)
Time: 8.30 (s), x: -3.72 (m), y: 6.54 (m)
Time: 8.40 (s), x: -3.72 (m), y: 6.59 (m)
Time: 8.50 (s), x: -3.72 (m), y: 6.63 (m)
Time: 8.60 (s), x: -3.72 (m), y: 6.69 (m)
Time: 8.71 (s), x: -3.72 (m), y: 6.74 (m)
Time: 8.81 (s), x: -3.72 (m), y: 6.80 (m)
Time: 8.92 (s), x: -3.73 (m), y: 6.85 (m)
Time: 9.02 (s), x: -3.72 (m), y: 6.90 (m)
Time: 9.13 (s), x: -3.72 (m), y: 6.94 (m)
Time: 9.23 (s), x: -3.71 (m), y: 6.98 (m)
Time: 9.34 (s), x: -3.71 (m), y: 7.02 (m)
Time: 9.44 (s), x: -3.71 (m), y: 7.07 (m)
Time: 9.54 (s), x: -3.70 (m), y: 7.12 (m)
Time: 9.64 (s), x: -3.69 (m), y: 7.18 (m)
Time: 9.75 (s), x: -3.68 (m), y: 7.23 (m)
Time: 9.85 (s), x: -3.67 (m), y: 7.27 (m)
Time: 9.95 (s), x: -3.66 (m), y: 7.32 (m)
Time: 10.05 (s), x: -3.64 (m), y: 7.36 (m)
Time: 10.16 (s), x: -3.63 (m), y: 7.42 (m)
Time: 10.26 (s), x: -3.61 (m), y: 7.46 (m)
Time: 10.37 (s), x: -3.60 (m), y: 7.51 (m)
Time: 10.47 (s), x: -3.58 (m), y: 7.55 (m)
Time: 10.58 (s), x: -3.57 (m), y: 7.59 (m)
Time: 10.69 (s), x: -3.56 (m), y: 7.64 (m)
Time: 10.79 (s), x: -3.54 (m), y: 7.68 (m)
Time: 10.89 (s), x: -3.52 (m), y: 7.73 (m)
Time: 10.99 (s), x: -3.50 (m), y: 7.78 (m)
Time: 11.09 (s), x: -3.48 (m), y: 7.82 (m)
Time: 11.19 (s), x: -3.46 (m), y: 7.86 (m)
Time: 11.30 (s), x: -3.44 (m), y: 7.91 (m)
Time: 11.40 (s), x: -3.43 (m), y: 7.95 (m)
Time: 11.50 (s), x: -3.41 (m), y: 8.00 (m)
Time: 11.61 (s), x: -3.39 (m), y: 8.05 (m)
Time: 11.71 (s), x: -3.37 (m), y: 8.09 (m)
Time: 11.81 (s), x: -3.36 (m), y: 8.14 (m)
Time: 11.92 (s), x: -3.34 (m), y: 8.18 (m)
Time: 12.02 (s), x: -3.32 (m), y: 8.23 (m)
Time: 12.13 (s), x: -3.31 (m), y: 8.28 (m)
Time: 12.23 (s), x: -3.29 (m), y: 8.32 (m)
Time: 12.33 (s), x: -3.28 (m), y: 8.37 (m)
Time: 12.44 (s), x: -3.27 (m), y: 8.42 (m)
Time: 12.55 (s), x: -3.26 (m), y: 8.47 (m)
Time: 12.65 (s), x: -3.25 (m), y: 8.52 (m)
Time: 12.75 (s), x: -3.23 (m), y: 8.56 (m)
Time: 12.85 (s), x: -3.22 (m), y: 8.61 (m)
Time: 12.96 (s), x: -3.21 (m), y: 8.66 (m)
Time: 13.06 (s), x: -3.20 (m), y: 8.71 (m)
Time: 13.16 (s), x: -3.20 (m), y: 8.75 (m)
Time: 13.27 (s), x: -3.19 (m), y: 8.80 (m)
Time: 13.37 (s), x: -3.18 (m), y: 8.85 (m)
Time: 13.47 (s), x: -3.17 (m), y: 8.89 (m)
Time: 13.58 (s), x: -3.16 (m), y: 8.94 (m)
Time: 13.69 (s), x: -3.15 (m), y: 8.99 (m)
Time: 13.79 (s), x: -3.14 (m), y: 9.04 (m)
Time: 13.89 (s), x: -3.13 (m), y: 9.10 (m)
Time: 13.99 (s), x: -3.12 (m), y: 9.14 (m)
Time: 14.10 (s), x: -3.10 (m), y: 9.19 (m)
Time: 14.20 (s), x: -3.10 (m), y: 9.24 (m)
Time: 14.31 (s), x: -3.10 (m), y: 9.29 (m)
Time: 14.41 (s), x: -3.09 (m), y: 9.34 (m)
Time: 14.51 (s), x: -3.08 (m), y: 9.39 (m)
Time: 14.62 (s), x: -3.07 (m), y: 9.43 (m)
Time: 14.72 (s), x: -3.06 (m), y: 9.48 (m)
Time: 14.82 (s), x: -3.05 (m), y: 9.53 (m)
Time: 14.93 (s), x: -3.04 (m), y: 9.58 (m)
Time: 15.03 (s), x: -3.03 (m), y: 9.63 (m)
Time: 15.14 (s), x: -3.02 (m), y: 9.68 (m)
Time: 15.24 (s), x: -3.01 (m), y: 9.73 (m)
Time: 15.34 (s), x: -3.00 (m), y: 9.77 (m)
Time: 15.45 (s), x: -2.99 (m), y: 9.82 (m)
Time: 15.55 (s), x: -2.98 (m), y: 9.86 (m)
Time: 15.65 (s), x: -2.97 (m), y: 9.91 (m)
Time: 15.76 (s), x: -2.96 (m), y: 9.96 (m)
Time: 15.87 (s), x: -2.95 (m), y: 10.01 (m)
Time: 15.97 (s), x: -2.94 (m), y: 10.06 (m)
Time: 16.08 (s), x: -2.93 (m), y: 10.10 (m)
Time: 16.18 (s), x: -2.91 (m), y: 10.15 (m)
Time: 16.29 (s), x: -2.90 (m), y: 10.20 (m)
Time: 16.39 (s), x: -2.89 (m), y: 10.24 (m)
Time: 16.50 (s), x: -2.88 (m), y: 10.29 (m)
Time: 16.60 (s), x: -2.87 (m), y: 10.34 (m)
Time: 16.71 (s), x: -2.86 (m), y: 10.39 (m)
Time: 16.81 (s), x: -2.85 (m), y: 10.43 (m)
Time: 16.91 (s), x: -2.84 (m), y: 10.48 (m)
Time: 17.02 (s), x: -2.83 (m), y: 10.53 (m)
Time: 17.12 (s), x: -2.82 (m), y: 10.58 (m)
Time: 17.23 (s), x: -2.80 (m), y: 10.62 (m)
Time: 17.33 (s), x: -2.79 (m), y: 10.67 (m)
Time: 17.44 (s), x: -2.78 (m), y: 10.72 (m)
Time: 17.55 (s), x: -2.77 (m), y: 10.77 (m)
Time: 17.65 (s), x: -2.76 (m), y: 10.81 (m)
Time: 17.75 (s), x: -2.75 (m), y: 10.86 (m)
Time: 17.86 (s), x: -2.74 (m), y: 10.91 (m)
Time: 17.96 (s), x: -2.73 (m), y: 10.95 (m)
Time: 18.07 (s), x: -2.72 (m), y: 11.00 (m)
Time: 18.17 (s), x: -2.71 (m), y: 11.05 (m)
Time: 18.28 (s), x: -2.70 (m), y: 11.10 (m)
Time: 18.38 (s), x: -2.69 (m), y: 11.14 (m)
Time: 18.49 (s), x: -2.68 (m), y: 11.19 (m)
Time: 18.59 (s), x: -2.67 (m), y: 11.24 (m)
