🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w207.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_207.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.24 (m), y: 3.25 (m)
Time: 0.43 (s), x: -2.24 (m), y: 3.30 (m)
Time: 0.54 (s), x: -2.24 (m), y: 3.35 (m)
Time: 0.64 (s), x: -2.24 (m), y: 3.42 (m)
Time: 0.75 (s), x: -2.25 (m), y: 3.48 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.96 (s), x: -2.25 (m), y: 3.57 (m)
Time: 1.06 (s), x: -2.26 (m), y: 3.61 (m)
Time: 1.16 (s), x: -2.28 (m), y: 3.66 (m)
Time: 1.26 (s), x: -2.29 (m), y: 3.70 (m)
Time: 1.37 (s), x: -2.32 (m), y: 3.75 (m)
Time: 1.48 (s), x: -2.34 (m), y: 3.79 (m)
Time: 1.59 (s), x: -2.37 (m), y: 3.83 (m)
Time: 1.69 (s), x: -2.39 (m), y: 3.87 (m)
Time: 1.79 (s), x: -2.42 (m), y: 3.91 (m)
Time: 1.90 (s), x: -2.45 (m), y: 3.96 (m)
Time: 2.00 (s), x: -2.48 (m), y: 4.00 (m)
Time: 2.11 (s), x: -2.50 (m), y: 4.04 (m)
Time: 2.21 (s), x: -2.53 (m), y: 4.10 (m)
Time: 2.32 (s), x: -2.55 (m), y: 4.16 (m)
Time: 2.42 (s), x: -2.57 (m), y: 4.21 (m)
Time: 2.52 (s), x: -2.58 (m), y: 4.25 (m)
Time: 2.62 (s), x: -2.61 (m), y: 4.30 (m)
Time: 2.73 (s), x: -2.63 (m), y: 4.33 (m)
Time: 2.83 (s), x: -2.65 (m), y: 4.35 (m)
Time: 2.94 (s), x: -2.67 (m), y: 4.35 (m)
Time: 3.05 (s), x: -2.69 (m), y: 4.34 (m)
Time: 3.15 (s), x: -2.71 (m), y: 4.34 (m)
Time: 3.25 (s), x: -2.72 (m), y: 4.33 (m)
Time: 3.35 (s), x: -2.73 (m), y: 4.33 (m)
Time: 3.46 (s), x: -2.74 (m), y: 4.34 (m)
Time: 3.57 (s), x: -2.74 (m), y: 4.36 (m)
Time: 3.67 (s), x: -2.74 (m), y: 4.38 (m)
Time: 3.77 (s), x: -2.73 (m), y: 4.41 (m)
Time: 3.88 (s), x: -2.72 (m), y: 4.44 (m)
Time: 3.99 (s), x: -2.72 (m), y: 4.45 (m)
Time: 4.09 (s), x: -2.74 (m), y: 4.46 (m)
Time: 4.20 (s), x: -2.75 (m), y: 4.47 (m)
Time: 4.30 (s), x: -2.77 (m), y: 4.47 (m)
Time: 4.40 (s), x: -2.78 (m), y: 4.47 (m)
Time: 4.51 (s), x: -2.79 (m), y: 4.48 (m)
Time: 4.62 (s), x: -2.80 (m), y: 4.49 (m)
Time: 4.73 (s), x: -2.80 (m), y: 4.49 (m)
Time: 4.83 (s), x: -2.78 (m), y: 4.50 (m)
Time: 4.93 (s), x: -2.75 (m), y: 4.51 (m)
Time: 5.03 (s), x: -2.73 (m), y: 4.52 (m)
Time: 5.13 (s), x: -2.70 (m), y: 4.54 (m)
Time: 5.24 (s), x: -2.67 (m), y: 4.56 (m)
Time: 5.35 (s), x: -2.62 (m), y: 4.58 (m)
Time: 5.45 (s), x: -2.58 (m), y: 4.59 (m)
Time: 5.56 (s), x: -2.53 (m), y: 4.59 (m)
Time: 5.66 (s), x: -2.48 (m), y: 4.59 (m)
Time: 5.76 (s), x: -2.44 (m), y: 4.59 (m)
Time: 5.87 (s), x: -2.39 (m), y: 4.60 (m)
Time: 5.97 (s), x: -2.35 (m), y: 4.61 (m)
Time: 6.08 (s), x: -2.30 (m), y: 4.62 (m)
Time: 6.18 (s), x: -2.25 (m), y: 4.63 (m)
Time: 6.28 (s), x: -2.21 (m), y: 4.63 (m)
Time: 6.38 (s), x: -2.16 (m), y: 4.64 (m)
Time: 6.49 (s), x: -2.12 (m), y: 4.65 (m)
Time: 6.59 (s), x: -2.07 (m), y: 4.66 (m)
Time: 6.69 (s), x: -2.03 (m), y: 4.67 (m)
Time: 6.79 (s), x: -1.98 (m), y: 4.68 (m)
Time: 6.89 (s), x: -1.92 (m), y: 4.68 (m)
Time: 7.00 (s), x: -1.88 (m), y: 4.69 (m)
Time: 7.10 (s), x: -1.84 (m), y: 4.69 (m)
Time: 7.20 (s), x: -1.79 (m), y: 4.70 (m)
Time: 7.30 (s), x: -1.74 (m), y: 4.71 (m)
Time: 7.40 (s), x: -1.70 (m), y: 4.72 (m)
Time: 7.51 (s), x: -1.65 (m), y: 4.73 (m)
Time: 7.61 (s), x: -1.61 (m), y: 4.75 (m)
Time: 7.71 (s), x: -1.56 (m), y: 4.77 (m)
Time: 7.82 (s), x: -1.51 (m), y: 4.81 (m)
Time: 7.93 (s), x: -1.47 (m), y: 4.84 (m)
Time: 8.03 (s), x: -1.43 (m), y: 4.87 (m)
Time: 8.13 (s), x: -1.40 (m), y: 4.90 (m)
Time: 8.23 (s), x: -1.36 (m), y: 4.93 (m)
Time: 8.34 (s), x: -1.31 (m), y: 4.96 (m)
Time: 8.45 (s), x: -1.28 (m), y: 4.99 (m)
Time: 8.55 (s), x: -1.24 (m), y: 5.03 (m)
Time: 8.66 (s), x: -1.20 (m), y: 5.06 (m)
Time: 8.76 (s), x: -1.17 (m), y: 5.10 (m)
Time: 8.86 (s), x: -1.14 (m), y: 5.13 (m)
Time: 8.96 (s), x: -1.11 (m), y: 5.17 (m)
Time: 9.06 (s), x: -1.08 (m), y: 5.20 (m)
Time: 9.17 (s), x: -1.05 (m), y: 5.24 (m)
Time: 9.27 (s), x: -1.03 (m), y: 5.28 (m)
Time: 9.38 (s), x: -1.00 (m), y: 5.33 (m)
Time: 9.48 (s), x: -0.98 (m), y: 5.38 (m)
Time: 9.59 (s), x: -0.97 (m), y: 5.43 (m)
Time: 9.69 (s), x: -0.95 (m), y: 5.47 (m)
Time: 9.79 (s), x: -0.94 (m), y: 5.50 (m)
Time: 9.90 (s), x: -0.93 (m), y: 5.55 (m)
Time: 10.00 (s), x: -0.93 (m), y: 5.60 (m)
Time: 10.11 (s), x: -0.93 (m), y: 5.63 (m)
Time: 10.21 (s), x: -0.94 (m), y: 5.67 (m)
Time: 10.31 (s), x: -0.94 (m), y: 5.69 (m)
Time: 10.42 (s), x: -0.94 (m), y: 5.72 (m)
Time: 10.52 (s), x: -0.96 (m), y: 5.77 (m)
Time: 10.63 (s), x: -0.97 (m), y: 5.81 (m)
Time: 10.73 (s), x: -0.99 (m), y: 5.87 (m)
Time: 10.84 (s), x: -1.00 (m), y: 5.92 (m)
Time: 10.95 (s), x: -1.02 (m), y: 5.98 (m)
Time: 11.05 (s), x: -1.03 (m), y: 6.02 (m)
Time: 11.15 (s), x: -1.05 (m), y: 6.06 (m)
Time: 11.26 (s), x: -1.07 (m), y: 6.10 (m)
Time: 11.36 (s), x: -1.09 (m), y: 6.15 (m)
Time: 11.47 (s), x: -1.11 (m), y: 6.20 (m)
Time: 11.57 (s), x: -1.14 (m), y: 6.23 (m)
Time: 11.67 (s), x: -1.17 (m), y: 6.27 (m)
Time: 11.77 (s), x: -1.19 (m), y: 6.31 (m)
Time: 11.87 (s), x: -1.21 (m), y: 6.36 (m)
Time: 11.98 (s), x: -1.21 (m), y: 6.40 (m)
Time: 12.08 (s), x: -1.21 (m), y: 6.46 (m)
Time: 12.18 (s), x: -1.21 (m), y: 6.51 (m)
Time: 12.28 (s), x: -1.21 (m), y: 6.56 (m)
Time: 12.39 (s), x: -1.22 (m), y: 6.60 (m)
Time: 12.49 (s), x: -1.23 (m), y: 6.65 (m)
Time: 12.59 (s), x: -1.24 (m), y: 6.69 (m)
Time: 12.69 (s), x: -1.25 (m), y: 6.74 (m)
Time: 12.80 (s), x: -1.26 (m), y: 6.79 (m)
Time: 12.90 (s), x: -1.27 (m), y: 6.84 (m)
Time: 13.00 (s), x: -1.28 (m), y: 6.89 (m)
Time: 13.11 (s), x: -1.29 (m), y: 6.94 (m)
Time: 13.21 (s), x: -1.30 (m), y: 6.99 (m)
Time: 13.32 (s), x: -1.30 (m), y: 7.04 (m)
Time: 13.42 (s), x: -1.29 (m), y: 7.09 (m)
Time: 13.53 (s), x: -1.29 (m), y: 7.13 (m)
