🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w220.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_220.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.83 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.98 (m)
Time: 0.75 (s), x: -2.34 (m), y: 4.14 (m)
Time: 0.85 (s), x: -2.38 (m), y: 4.29 (m)
Time: 0.96 (s), x: -2.42 (m), y: 4.45 (m)
Time: 1.06 (s), x: -2.45 (m), y: 4.60 (m)
Time: 1.16 (s), x: -2.46 (m), y: 4.75 (m)
Time: 1.27 (s), x: -2.46 (m), y: 4.91 (m)
Time: 1.37 (s), x: -2.45 (m), y: 5.06 (m)
Time: 1.47 (s), x: -2.43 (m), y: 5.22 (m)
Time: 1.58 (s), x: -2.42 (m), y: 5.37 (m)
Time: 1.68 (s), x: -2.41 (m), y: 5.53 (m)
Time: 1.79 (s), x: -2.41 (m), y: 5.69 (m)
Time: 1.89 (s), x: -2.43 (m), y: 5.85 (m)
Time: 2.00 (s), x: -2.47 (m), y: 5.99 (m)
Time: 2.10 (s), x: -2.53 (m), y: 6.12 (m)
Time: 2.21 (s), x: -2.58 (m), y: 6.22 (m)
Time: 2.31 (s), x: -2.65 (m), y: 6.33 (m)
Time: 2.42 (s), x: -2.70 (m), y: 6.42 (m)
Time: 2.52 (s), x: -2.75 (m), y: 6.50 (m)
Time: 2.62 (s), x: -2.79 (m), y: 6.57 (m)
Time: 2.73 (s), x: -2.83 (m), y: 6.65 (m)
Time: 2.83 (s), x: -2.88 (m), y: 6.74 (m)
Time: 2.94 (s), x: -2.92 (m), y: 6.82 (m)
Time: 3.04 (s), x: -2.96 (m), y: 6.91 (m)
Time: 3.15 (s), x: -3.00 (m), y: 7.02 (m)
Time: 3.25 (s), x: -3.02 (m), y: 7.12 (m)
Time: 3.36 (s), x: -3.03 (m), y: 7.20 (m)
Time: 3.46 (s), x: -3.05 (m), y: 7.26 (m)
Time: 3.57 (s), x: -3.07 (m), y: 7.30 (m)
Time: 3.67 (s), x: -3.08 (m), y: 7.32 (m)
Time: 3.78 (s), x: -3.10 (m), y: 7.32 (m)
Time: 3.88 (s), x: -3.12 (m), y: 7.31 (m)
Time: 3.98 (s), x: -3.13 (m), y: 7.31 (m)
Time: 4.08 (s), x: -3.13 (m), y: 7.31 (m)
Time: 4.19 (s), x: -3.14 (m), y: 7.31 (m)
Time: 4.29 (s), x: -3.14 (m), y: 7.31 (m)
Time: 4.40 (s), x: -3.15 (m), y: 7.31 (m)
Time: 4.50 (s), x: -3.15 (m), y: 7.31 (m)
Time: 4.61 (s), x: -3.15 (m), y: 7.31 (m)
Time: 4.71 (s), x: -3.16 (m), y: 7.30 (m)
Time: 4.81 (s), x: -3.16 (m), y: 7.30 (m)
Time: 4.92 (s), x: -3.16 (m), y: 7.29 (m)
Time: 5.02 (s), x: -3.16 (m), y: 7.28 (m)
Time: 5.12 (s), x: -3.16 (m), y: 7.26 (m)
Time: 5.23 (s), x: -3.17 (m), y: 7.23 (m)
Time: 5.33 (s), x: -3.18 (m), y: 7.19 (m)
Time: 5.44 (s), x: -3.18 (m), y: 7.16 (m)
Time: 5.54 (s), x: -3.18 (m), y: 7.12 (m)
Time: 5.64 (s), x: -3.18 (m), y: 7.08 (m)
Time: 5.75 (s), x: -3.18 (m), y: 7.05 (m)
Time: 5.85 (s), x: -3.18 (m), y: 7.03 (m)
Time: 5.96 (s), x: -3.19 (m), y: 7.02 (m)
Time: 6.06 (s), x: -3.21 (m), y: 7.03 (m)
Time: 6.17 (s), x: -3.22 (m), y: 7.03 (m)
Time: 6.28 (s), x: -3.22 (m), y: 7.03 (m)
Time: 6.38 (s), x: -3.23 (m), y: 7.03 (m)
Time: 6.49 (s), x: -3.24 (m), y: 7.04 (m)
Time: 6.59 (s), x: -3.27 (m), y: 7.05 (m)
Time: 6.70 (s), x: -3.31 (m), y: 7.06 (m)
Time: 6.80 (s), x: -3.35 (m), y: 7.08 (m)
Time: 6.91 (s), x: -3.40 (m), y: 7.10 (m)
Time: 7.01 (s), x: -3.47 (m), y: 7.13 (m)
Time: 7.12 (s), x: -3.53 (m), y: 7.17 (m)
Time: 7.22 (s), x: -3.58 (m), y: 7.19 (m)
Time: 7.33 (s), x: -3.63 (m), y: 7.21 (m)
Time: 7.43 (s), x: -3.68 (m), y: 7.24 (m)
Time: 7.54 (s), x: -3.74 (m), y: 7.29 (m)
Time: 7.64 (s), x: -3.80 (m), y: 7.34 (m)
Time: 7.75 (s), x: -3.86 (m), y: 7.42 (m)
Time: 7.85 (s), x: -3.91 (m), y: 7.50 (m)
Time: 7.96 (s), x: -3.94 (m), y: 7.58 (m)
Time: 8.06 (s), x: -3.96 (m), y: 7.66 (m)
Time: 8.17 (s), x: -3.96 (m), y: 7.72 (m)
Time: 8.27 (s), x: -3.96 (m), y: 7.78 (m)
Time: 8.38 (s), x: -3.96 (m), y: 7.87 (m)
Time: 8.49 (s), x: -3.95 (m), y: 7.96 (m)
Time: 8.60 (s), x: -3.94 (m), y: 8.05 (m)
Time: 8.70 (s), x: -3.94 (m), y: 8.14 (m)
