🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w177.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_177.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.34 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.69 (m)
Time: 0.55 (s), x: -2.26 (m), y: 3.85 (m)
Time: 0.66 (s), x: -2.27 (m), y: 4.01 (m)
Time: 0.76 (s), x: -2.29 (m), y: 4.16 (m)
Time: 0.87 (s), x: -2.30 (m), y: 4.33 (m)
Time: 0.97 (s), x: -2.31 (m), y: 4.49 (m)
Time: 1.08 (s), x: -2.30 (m), y: 4.65 (m)
Time: 1.18 (s), x: -2.28 (m), y: 4.80 (m)
Time: 1.29 (s), x: -2.25 (m), y: 4.95 (m)
Time: 1.40 (s), x: -2.22 (m), y: 5.07 (m)
Time: 1.51 (s), x: -2.17 (m), y: 5.18 (m)
Time: 1.61 (s), x: -2.13 (m), y: 5.31 (m)
Time: 1.71 (s), x: -2.09 (m), y: 5.41 (m)
Time: 1.81 (s), x: -2.05 (m), y: 5.50 (m)
Time: 1.91 (s), x: -2.03 (m), y: 5.61 (m)
Time: 2.02 (s), x: -2.01 (m), y: 5.75 (m)
Time: 2.13 (s), x: -2.02 (m), y: 5.90 (m)
Time: 2.23 (s), x: -2.06 (m), y: 6.05 (m)
Time: 2.34 (s), x: -2.12 (m), y: 6.18 (m)
Time: 2.44 (s), x: -2.18 (m), y: 6.26 (m)
Time: 2.54 (s), x: -2.21 (m), y: 6.30 (m)
Time: 2.65 (s), x: -2.24 (m), y: 6.33 (m)
Time: 2.76 (s), x: -2.25 (m), y: 6.35 (m)
Time: 2.86 (s), x: -2.27 (m), y: 6.36 (m)
Time: 2.96 (s), x: -2.28 (m), y: 6.36 (m)
Time: 3.07 (s), x: -2.31 (m), y: 6.37 (m)
Time: 3.17 (s), x: -2.34 (m), y: 6.38 (m)
Time: 3.28 (s), x: -2.38 (m), y: 6.40 (m)
Time: 3.38 (s), x: -2.45 (m), y: 6.43 (m)
Time: 3.49 (s), x: -2.52 (m), y: 6.45 (m)
Time: 3.60 (s), x: -2.60 (m), y: 6.48 (m)
Time: 3.71 (s), x: -2.69 (m), y: 6.53 (m)
Time: 3.81 (s), x: -2.78 (m), y: 6.60 (m)
Time: 3.92 (s), x: -2.87 (m), y: 6.71 (m)
Time: 4.03 (s), x: -2.95 (m), y: 6.83 (m)
Time: 4.13 (s), x: -3.00 (m), y: 6.97 (m)
Time: 4.23 (s), x: -3.03 (m), y: 7.08 (m)
Time: 4.33 (s), x: -3.02 (m), y: 7.16 (m)
Time: 4.44 (s), x: -3.01 (m), y: 7.22 (m)
Time: 4.54 (s), x: -2.99 (m), y: 7.25 (m)
Time: 4.65 (s), x: -2.99 (m), y: 7.25 (m)
Time: 4.75 (s), x: -2.99 (m), y: 7.25 (m)
Time: 4.86 (s), x: -3.01 (m), y: 7.25 (m)
Time: 4.96 (s), x: -3.02 (m), y: 7.23 (m)
Time: 5.07 (s), x: -3.02 (m), y: 7.21 (m)
Time: 5.18 (s), x: -3.03 (m), y: 7.19 (m)
Time: 5.29 (s), x: -3.03 (m), y: 7.17 (m)
Time: 5.39 (s), x: -3.02 (m), y: 7.17 (m)
Time: 5.50 (s), x: -3.00 (m), y: 7.19 (m)
Time: 5.60 (s), x: -2.99 (m), y: 7.22 (m)
Time: 5.70 (s), x: -2.98 (m), y: 7.24 (m)
Time: 5.81 (s), x: -2.97 (m), y: 7.25 (m)
Time: 5.91 (s), x: -2.97 (m), y: 7.25 (m)
