🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w131.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_131.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.26 (m), y: 3.34 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.49 (m)
Time: 0.44 (s), x: -2.27 (m), y: 3.65 (m)
Time: 0.54 (s), x: -2.28 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.31 (m), y: 3.95 (m)
Time: 0.75 (s), x: -2.36 (m), y: 4.11 (m)
Time: 0.86 (s), x: -2.42 (m), y: 4.25 (m)
Time: 0.97 (s), x: -2.48 (m), y: 4.40 (m)
Time: 1.07 (s), x: -2.53 (m), y: 4.56 (m)
Time: 1.18 (s), x: -2.56 (m), y: 4.71 (m)
Time: 1.28 (s), x: -2.57 (m), y: 4.86 (m)
Time: 1.38 (s), x: -2.56 (m), y: 5.01 (m)
Time: 1.49 (s), x: -2.54 (m), y: 5.16 (m)
Time: 1.59 (s), x: -2.52 (m), y: 5.31 (m)
Time: 1.69 (s), x: -2.51 (m), y: 5.46 (m)
Time: 1.80 (s), x: -2.51 (m), y: 5.61 (m)
Time: 1.91 (s), x: -2.53 (m), y: 5.77 (m)
Time: 2.02 (s), x: -2.55 (m), y: 5.93 (m)
Time: 2.12 (s), x: -2.57 (m), y: 6.09 (m)
Time: 2.23 (s), x: -2.59 (m), y: 6.25 (m)
Time: 2.33 (s), x: -2.60 (m), y: 6.40 (m)
Time: 2.44 (s), x: -2.63 (m), y: 6.56 (m)
Time: 2.54 (s), x: -2.65 (m), y: 6.71 (m)
Time: 2.65 (s), x: -2.68 (m), y: 6.87 (m)
Time: 2.75 (s), x: -2.70 (m), y: 7.03 (m)
Time: 2.86 (s), x: -2.72 (m), y: 7.18 (m)
Time: 2.96 (s), x: -2.74 (m), y: 7.34 (m)
Time: 3.07 (s), x: -2.76 (m), y: 7.49 (m)
Time: 3.17 (s), x: -2.77 (m), y: 7.65 (m)
Time: 3.28 (s), x: -2.78 (m), y: 7.81 (m)
Time: 3.38 (s), x: -2.79 (m), y: 7.96 (m)
Time: 3.49 (s), x: -2.80 (m), y: 8.11 (m)
Time: 3.60 (s), x: -2.83 (m), y: 8.28 (m)
Time: 3.70 (s), x: -2.85 (m), y: 8.43 (m)
Time: 3.81 (s), x: -2.86 (m), y: 8.59 (m)
Time: 3.92 (s), x: -2.86 (m), y: 8.76 (m)
Time: 4.02 (s), x: -2.87 (m), y: 8.92 (m)
Time: 4.13 (s), x: -2.89 (m), y: 9.07 (m)
Time: 4.24 (s), x: -2.90 (m), y: 9.17 (m)
Time: 4.35 (s), x: -2.90 (m), y: 9.23 (m)
Time: 4.45 (s), x: -2.91 (m), y: 9.30 (m)
Time: 4.56 (s), x: -2.93 (m), y: 9.41 (m)
Time: 4.67 (s), x: -2.95 (m), y: 9.55 (m)
Time: 4.77 (s), x: -2.97 (m), y: 9.70 (m)
Time: 4.88 (s), x: -2.99 (m), y: 9.87 (m)
Time: 4.99 (s), x: -3.00 (m), y: 10.03 (m)
Time: 5.10 (s), x: -2.99 (m), y: 10.18 (m)
Time: 5.21 (s), x: -2.98 (m), y: 10.34 (m)
Time: 5.32 (s), x: -2.96 (m), y: 10.51 (m)
Time: 5.42 (s), x: -2.95 (m), y: 10.67 (m)
Time: 5.53 (s), x: -2.94 (m), y: 10.83 (m)
Time: 5.65 (s), x: -2.92 (m), y: 11.00 (m)
Time: 5.75 (s), x: -2.88 (m), y: 11.16 (m)
Time: 5.86 (s), x: -2.85 (m), y: 11.31 (m)
Time: 5.97 (s), x: -2.82 (m), y: 11.47 (m)
Time: 6.08 (s), x: -2.78 (m), y: 11.62 (m)
Time: 6.19 (s), x: -2.76 (m), y: 11.79 (m)
Time: 6.30 (s), x: -2.75 (m), y: 11.95 (m)
Time: 6.40 (s), x: -2.74 (m), y: 12.10 (m)
Time: 6.51 (s), x: -2.72 (m), y: 12.26 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 6.5110 (s)
Navigation metric: 0.5000
