🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w285.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_285.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.23 (m)
Time: 0.33 (s), x: -2.24 (m), y: 3.31 (m)
Time: 0.43 (s), x: -2.24 (m), y: 3.38 (m)
Time: 0.54 (s), x: -2.23 (m), y: 3.44 (m)
Time: 0.64 (s), x: -2.23 (m), y: 3.51 (m)
Time: 0.75 (s), x: -2.23 (m), y: 3.57 (m)
Time: 0.85 (s), x: -2.23 (m), y: 3.62 (m)
Time: 0.96 (s), x: -2.22 (m), y: 3.67 (m)
Time: 1.06 (s), x: -2.22 (m), y: 3.73 (m)
Time: 1.17 (s), x: -2.22 (m), y: 3.77 (m)
Time: 1.27 (s), x: -2.21 (m), y: 3.82 (m)
Time: 1.38 (s), x: -2.21 (m), y: 3.87 (m)
Time: 1.49 (s), x: -2.20 (m), y: 3.91 (m)
Time: 1.59 (s), x: -2.20 (m), y: 3.95 (m)
Time: 1.70 (s), x: -2.20 (m), y: 4.00 (m)
Time: 1.80 (s), x: -2.19 (m), y: 4.04 (m)
Time: 1.90 (s), x: -2.18 (m), y: 4.09 (m)
Time: 2.00 (s), x: -2.16 (m), y: 4.15 (m)
Time: 2.11 (s), x: -2.14 (m), y: 4.22 (m)
Time: 2.21 (s), x: -2.12 (m), y: 4.27 (m)
Time: 2.32 (s), x: -2.09 (m), y: 4.31 (m)
Time: 2.42 (s), x: -2.05 (m), y: 4.34 (m)
Time: 2.53 (s), x: -2.03 (m), y: 4.38 (m)
Time: 2.63 (s), x: -2.00 (m), y: 4.40 (m)
Time: 2.74 (s), x: -1.97 (m), y: 4.43 (m)
Time: 2.84 (s), x: -1.94 (m), y: 4.46 (m)
