🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w263.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_263.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.32 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.64 (s), x: -2.25 (m), y: 3.62 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.72 (m)
Time: 0.85 (s), x: -2.25 (m), y: 3.83 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.92 (m)
Time: 1.06 (s), x: -2.25 (m), y: 4.02 (m)
Time: 1.16 (s), x: -2.26 (m), y: 4.13 (m)
Time: 1.27 (s), x: -2.26 (m), y: 4.23 (m)
Time: 1.38 (s), x: -2.27 (m), y: 4.34 (m)
Time: 1.48 (s), x: -2.29 (m), y: 4.43 (m)
Time: 1.58 (s), x: -2.30 (m), y: 4.52 (m)
Time: 1.69 (s), x: -2.32 (m), y: 4.62 (m)
Time: 1.79 (s), x: -2.33 (m), y: 4.70 (m)
Time: 1.89 (s), x: -2.35 (m), y: 4.78 (m)
Time: 2.00 (s), x: -2.37 (m), y: 4.85 (m)
Time: 2.10 (s), x: -2.38 (m), y: 4.92 (m)
Time: 2.20 (s), x: -2.40 (m), y: 4.99 (m)
Time: 2.31 (s), x: -2.42 (m), y: 5.05 (m)
Time: 2.42 (s), x: -2.43 (m), y: 5.11 (m)
Time: 2.52 (s), x: -2.45 (m), y: 5.16 (m)
Time: 2.62 (s), x: -2.46 (m), y: 5.22 (m)
Time: 2.73 (s), x: -2.48 (m), y: 5.27 (m)
Time: 2.83 (s), x: -2.49 (m), y: 5.32 (m)
Time: 2.94 (s), x: -2.51 (m), y: 5.37 (m)
Time: 3.05 (s), x: -2.52 (m), y: 5.41 (m)
Time: 3.16 (s), x: -2.53 (m), y: 5.45 (m)
Time: 3.26 (s), x: -2.54 (m), y: 5.48 (m)
Time: 3.36 (s), x: -2.55 (m), y: 5.51 (m)
Time: 3.47 (s), x: -2.57 (m), y: 5.54 (m)
Time: 3.58 (s), x: -2.58 (m), y: 5.57 (m)
Time: 3.68 (s), x: -2.58 (m), y: 5.60 (m)
Time: 3.79 (s), x: -2.59 (m), y: 5.62 (m)
Time: 3.90 (s), x: -2.60 (m), y: 5.64 (m)
Time: 4.00 (s), x: -2.61 (m), y: 5.67 (m)
Time: 4.11 (s), x: -2.62 (m), y: 5.68 (m)
Time: 4.22 (s), x: -2.63 (m), y: 5.70 (m)
Time: 4.32 (s), x: -2.63 (m), y: 5.71 (m)
Time: 4.43 (s), x: -2.63 (m), y: 5.72 (m)
Time: 4.53 (s), x: -2.64 (m), y: 5.73 (m)
Time: 4.64 (s), x: -2.65 (m), y: 5.75 (m)
Time: 4.75 (s), x: -2.66 (m), y: 5.77 (m)
Time: 4.86 (s), x: -2.67 (m), y: 5.80 (m)
Time: 4.96 (s), x: -2.68 (m), y: 5.82 (m)
Time: 5.07 (s), x: -2.68 (m), y: 5.84 (m)
Time: 5.18 (s), x: -2.69 (m), y: 5.86 (m)
Time: 5.28 (s), x: -2.70 (m), y: 5.88 (m)
Time: 5.39 (s), x: -2.71 (m), y: 5.89 (m)
Time: 5.50 (s), x: -2.71 (m), y: 5.91 (m)
Time: 5.60 (s), x: -2.72 (m), y: 5.93 (m)
Time: 5.71 (s), x: -2.73 (m), y: 5.94 (m)
Time: 5.81 (s), x: -2.73 (m), y: 5.95 (m)
Time: 5.92 (s), x: -2.74 (m), y: 5.96 (m)
Time: 6.03 (s), x: -2.74 (m), y: 5.98 (m)
Time: 6.13 (s), x: -2.75 (m), y: 5.99 (m)
Time: 6.23 (s), x: -2.75 (m), y: 6.00 (m)
Time: 6.34 (s), x: -2.76 (m), y: 6.01 (m)
Time: 6.45 (s), x: -2.76 (m), y: 6.02 (m)
Time: 6.56 (s), x: -2.77 (m), y: 6.03 (m)
Time: 6.66 (s), x: -2.77 (m), y: 6.04 (m)
Time: 6.77 (s), x: -2.78 (m), y: 6.05 (m)
Time: 6.88 (s), x: -2.78 (m), y: 6.07 (m)
Time: 6.98 (s), x: -2.80 (m), y: 6.09 (m)
Time: 7.09 (s), x: -2.81 (m), y: 6.12 (m)
Time: 7.20 (s), x: -2.83 (m), y: 6.16 (m)
Time: 7.31 (s), x: -2.84 (m), y: 6.20 (m)
Time: 7.41 (s), x: -2.86 (m), y: 6.24 (m)
Time: 7.51 (s), x: -2.86 (m), y: 6.27 (m)
Time: 7.61 (s), x: -2.87 (m), y: 6.29 (m)
Time: 7.72 (s), x: -2.87 (m), y: 6.31 (m)
Time: 7.83 (s), x: -2.88 (m), y: 6.34 (m)
Time: 7.93 (s), x: -2.89 (m), y: 6.37 (m)
Time: 8.04 (s), x: -2.89 (m), y: 6.42 (m)
Time: 8.15 (s), x: -2.90 (m), y: 6.48 (m)
Time: 8.26 (s), x: -2.90 (m), y: 6.56 (m)
Time: 8.36 (s), x: -2.91 (m), y: 6.65 (m)
Time: 8.46 (s), x: -2.91 (m), y: 6.70 (m)
Time: 8.56 (s), x: -2.91 (m), y: 6.71 (m)
Time: 8.66 (s), x: -2.91 (m), y: 6.68 (m)
Time: 8.77 (s), x: -2.91 (m), y: 6.63 (m)
Time: 8.88 (s), x: -2.91 (m), y: 6.59 (m)
Time: 8.98 (s), x: -2.90 (m), y: 6.57 (m)
Time: 9.09 (s), x: -2.90 (m), y: 6.57 (m)
Time: 9.19 (s), x: -2.91 (m), y: 6.61 (m)
Time: 9.29 (s), x: -2.91 (m), y: 6.66 (m)
Time: 9.39 (s), x: -2.91 (m), y: 6.73 (m)
Time: 9.50 (s), x: -2.91 (m), y: 6.80 (m)
Time: 9.60 (s), x: -2.90 (m), y: 6.90 (m)
Time: 9.71 (s), x: -2.90 (m), y: 7.01 (m)
Time: 9.82 (s), x: -2.90 (m), y: 7.11 (m)
Time: 9.92 (s), x: -2.90 (m), y: 7.21 (m)
Time: 10.02 (s), x: -2.89 (m), y: 7.32 (m)
Time: 10.13 (s), x: -2.89 (m), y: 7.42 (m)
Time: 10.23 (s), x: -2.88 (m), y: 7.50 (m)
Time: 10.33 (s), x: -2.87 (m), y: 7.55 (m)
Time: 10.44 (s), x: -2.87 (m), y: 7.57 (m)
Time: 10.54 (s), x: -2.87 (m), y: 7.58 (m)
Time: 10.64 (s), x: -2.88 (m), y: 7.58 (m)
Time: 10.75 (s), x: -2.88 (m), y: 7.58 (m)
Time: 10.86 (s), x: -2.89 (m), y: 7.59 (m)
Time: 10.96 (s), x: -2.90 (m), y: 7.59 (m)
Time: 11.06 (s), x: -2.89 (m), y: 7.61 (m)
Time: 11.16 (s), x: -2.89 (m), y: 7.63 (m)
Time: 11.27 (s), x: -2.88 (m), y: 7.64 (m)
Time: 11.37 (s), x: -2.88 (m), y: 7.66 (m)
Time: 11.47 (s), x: -2.88 (m), y: 7.68 (m)
Time: 11.58 (s), x: -2.87 (m), y: 7.71 (m)
Time: 11.68 (s), x: -2.86 (m), y: 7.76 (m)
Time: 11.78 (s), x: -2.85 (m), y: 7.83 (m)
Time: 11.88 (s), x: -2.83 (m), y: 7.91 (m)
Time: 11.99 (s), x: -2.81 (m), y: 8.00 (m)
Time: 12.09 (s), x: -2.79 (m), y: 8.10 (m)
Time: 12.19 (s), x: -2.77 (m), y: 8.19 (m)
Time: 12.30 (s), x: -2.75 (m), y: 8.29 (m)
Time: 12.40 (s), x: -2.74 (m), y: 8.40 (m)
Time: 12.50 (s), x: -2.72 (m), y: 8.50 (m)
Time: 12.61 (s), x: -2.71 (m), y: 8.61 (m)
Time: 12.71 (s), x: -2.70 (m), y: 8.71 (m)
Time: 12.81 (s), x: -2.69 (m), y: 8.81 (m)
Time: 12.92 (s), x: -2.68 (m), y: 8.91 (m)
Time: 13.02 (s), x: -2.67 (m), y: 9.01 (m)
Time: 13.12 (s), x: -2.66 (m), y: 9.12 (m)
Time: 13.23 (s), x: -2.66 (m), y: 9.22 (m)
Time: 13.33 (s), x: -2.65 (m), y: 9.33 (m)
