🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w241.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_241.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.62 (m)
Time: 0.54 (s), x: -2.24 (m), y: 3.70 (m)
Time: 0.64 (s), x: -2.24 (m), y: 3.77 (m)
Time: 0.74 (s), x: -2.24 (m), y: 3.84 (m)
Time: 0.85 (s), x: -2.26 (m), y: 3.90 (m)
Time: 0.95 (s), x: -2.28 (m), y: 3.96 (m)
Time: 1.05 (s), x: -2.33 (m), y: 4.03 (m)
Time: 1.16 (s), x: -2.39 (m), y: 4.11 (m)
Time: 1.26 (s), x: -2.48 (m), y: 4.21 (m)
Time: 1.36 (s), x: -2.57 (m), y: 4.30 (m)
Time: 1.47 (s), x: -2.66 (m), y: 4.39 (m)
Time: 1.57 (s), x: -2.78 (m), y: 4.49 (m)
Time: 1.67 (s), x: -2.90 (m), y: 4.59 (m)
Time: 1.78 (s), x: -3.03 (m), y: 4.67 (m)
Time: 1.88 (s), x: -3.16 (m), y: 4.75 (m)
Time: 1.98 (s), x: -3.29 (m), y: 4.83 (m)
Time: 2.09 (s), x: -3.43 (m), y: 4.92 (m)
Time: 2.19 (s), x: -3.55 (m), y: 5.01 (m)
Time: 2.30 (s), x: -3.66 (m), y: 5.12 (m)
Time: 2.40 (s), x: -3.75 (m), y: 5.24 (m)
Time: 2.50 (s), x: -3.81 (m), y: 5.37 (m)
Time: 2.61 (s), x: -3.84 (m), y: 5.52 (m)
Time: 2.71 (s), x: -3.86 (m), y: 5.67 (m)
Time: 2.82 (s), x: -3.88 (m), y: 5.83 (m)
Time: 2.92 (s), x: -3.90 (m), y: 5.98 (m)
Time: 3.03 (s), x: -3.91 (m), y: 6.12 (m)
Time: 3.13 (s), x: -3.91 (m), y: 6.27 (m)
Time: 3.24 (s), x: -3.89 (m), y: 6.42 (m)
Time: 3.34 (s), x: -3.84 (m), y: 6.56 (m)
Time: 3.45 (s), x: -3.78 (m), y: 6.65 (m)
Time: 3.55 (s), x: -3.73 (m), y: 6.72 (m)
Time: 3.65 (s), x: -3.68 (m), y: 6.78 (m)
Time: 3.76 (s), x: -3.61 (m), y: 6.84 (m)
Time: 3.86 (s), x: -3.51 (m), y: 6.93 (m)
Time: 3.96 (s), x: -3.39 (m), y: 7.02 (m)
Time: 4.06 (s), x: -3.28 (m), y: 7.11 (m)
Time: 4.17 (s), x: -3.19 (m), y: 7.19 (m)
Time: 4.28 (s), x: -3.11 (m), y: 7.25 (m)
Time: 4.39 (s), x: -3.05 (m), y: 7.31 (m)
Time: 4.49 (s), x: -2.99 (m), y: 7.40 (m)
Time: 4.60 (s), x: -2.93 (m), y: 7.51 (m)
Time: 4.71 (s), x: -2.88 (m), y: 7.65 (m)
Time: 4.81 (s), x: -2.85 (m), y: 7.80 (m)
Time: 4.91 (s), x: -2.85 (m), y: 7.94 (m)
Time: 5.02 (s), x: -2.86 (m), y: 8.04 (m)
Time: 5.12 (s), x: -2.88 (m), y: 8.12 (m)
Time: 5.23 (s), x: -2.91 (m), y: 8.18 (m)
Time: 5.33 (s), x: -2.94 (m), y: 8.23 (m)
Time: 5.44 (s), x: -2.98 (m), y: 8.32 (m)
Time: 5.55 (s), x: -3.02 (m), y: 8.42 (m)
Time: 5.65 (s), x: -3.07 (m), y: 8.51 (m)
Time: 5.75 (s), x: -3.10 (m), y: 8.60 (m)
Time: 5.86 (s), x: -3.13 (m), y: 8.71 (m)
Time: 5.97 (s), x: -3.14 (m), y: 8.83 (m)
Time: 6.07 (s), x: -3.14 (m), y: 8.94 (m)
Time: 6.18 (s), x: -3.12 (m), y: 9.06 (m)
Time: 6.28 (s), x: -3.11 (m), y: 9.14 (m)
Time: 6.39 (s), x: -3.11 (m), y: 9.18 (m)
Time: 6.50 (s), x: -3.10 (m), y: 9.21 (m)
Time: 6.60 (s), x: -3.06 (m), y: 9.23 (m)
Time: 6.71 (s), x: -3.03 (m), y: 9.25 (m)
Time: 6.81 (s), x: -3.02 (m), y: 9.26 (m)
Time: 6.91 (s), x: -3.02 (m), y: 9.26 (m)
Time: 7.01 (s), x: -3.02 (m), y: 9.26 (m)
Time: 7.12 (s), x: -3.02 (m), y: 9.26 (m)
Time: 7.23 (s), x: -3.00 (m), y: 9.26 (m)
Time: 7.33 (s), x: -2.99 (m), y: 9.27 (m)
Time: 7.44 (s), x: -2.99 (m), y: 9.27 (m)
Time: 7.54 (s), x: -2.97 (m), y: 9.27 (m)
Time: 7.64 (s), x: -2.93 (m), y: 9.27 (m)
Time: 7.75 (s), x: -2.91 (m), y: 9.27 (m)
Time: 7.85 (s), x: -2.89 (m), y: 9.27 (m)
Time: 7.96 (s), x: -2.88 (m), y: 9.27 (m)
Time: 8.06 (s), x: -2.88 (m), y: 9.27 (m)
Time: 8.16 (s), x: -2.88 (m), y: 9.27 (m)
Time: 8.27 (s), x: -2.89 (m), y: 9.26 (m)
Time: 8.37 (s), x: -2.89 (m), y: 9.26 (m)
Time: 8.47 (s), x: -2.89 (m), y: 9.26 (m)
Time: 8.58 (s), x: -2.89 (m), y: 9.26 (m)
Time: 8.68 (s), x: -2.89 (m), y: 9.26 (m)
Time: 8.78 (s), x: -2.90 (m), y: 9.25 (m)
Time: 8.89 (s), x: -2.92 (m), y: 9.23 (m)
Time: 8.99 (s), x: -2.94 (m), y: 9.21 (m)
Time: 9.10 (s), x: -2.95 (m), y: 9.19 (m)
Time: 9.20 (s), x: -2.95 (m), y: 9.18 (m)
Time: 9.31 (s), x: -2.96 (m), y: 9.17 (m)
Time: 9.41 (s), x: -2.96 (m), y: 9.16 (m)
Time: 9.52 (s), x: -2.96 (m), y: 9.15 (m)
Time: 9.62 (s), x: -2.96 (m), y: 9.15 (m)
Time: 9.73 (s), x: -2.95 (m), y: 9.16 (m)
Time: 9.83 (s), x: -2.92 (m), y: 9.20 (m)
Time: 9.94 (s), x: -2.88 (m), y: 9.24 (m)
Time: 10.04 (s), x: -2.84 (m), y: 9.31 (m)
Time: 10.15 (s), x: -2.79 (m), y: 9.39 (m)
Time: 10.26 (s), x: -2.73 (m), y: 9.48 (m)
Time: 10.37 (s), x: -2.68 (m), y: 9.59 (m)
Time: 10.47 (s), x: -2.63 (m), y: 9.72 (m)
Time: 10.58 (s), x: -2.59 (m), y: 9.81 (m)
Time: 10.68 (s), x: -2.57 (m), y: 9.92 (m)
Time: 10.79 (s), x: -2.57 (m), y: 10.04 (m)
Time: 10.90 (s), x: -2.58 (m), y: 10.18 (m)
Time: 11.01 (s), x: -2.60 (m), y: 10.34 (m)
Time: 11.11 (s), x: -2.61 (m), y: 10.50 (m)
Time: 11.22 (s), x: -2.62 (m), y: 10.66 (m)
Time: 11.32 (s), x: -2.61 (m), y: 10.81 (m)
Time: 11.43 (s), x: -2.60 (m), y: 10.97 (m)
Time: 11.54 (s), x: -2.59 (m), y: 11.13 (m)
Time: 11.64 (s), x: -2.57 (m), y: 11.29 (m)
Time: 11.75 (s), x: -2.56 (m), y: 11.45 (m)
Time: 11.86 (s), x: -2.55 (m), y: 11.61 (m)
Time: 11.97 (s), x: -2.56 (m), y: 11.76 (m)
Time: 12.07 (s), x: -2.57 (m), y: 11.91 (m)
Time: 12.17 (s), x: -2.57 (m), y: 12.07 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 12.1670 (s)
Navigation metric: 0.4632
