🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w158.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_158.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.31 (s), x: -2.26 (m), y: 3.31 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.40 (m)
Time: 0.52 (s), x: -2.27 (m), y: 3.49 (m)
Time: 0.62 (s), x: -2.27 (m), y: 3.59 (m)
Time: 0.73 (s), x: -2.28 (m), y: 3.69 (m)
Time: 0.83 (s), x: -2.29 (m), y: 3.79 (m)
Time: 0.93 (s), x: -2.29 (m), y: 3.89 (m)
Time: 1.04 (s), x: -2.30 (m), y: 3.97 (m)
Time: 1.14 (s), x: -2.31 (m), y: 4.03 (m)
Time: 1.25 (s), x: -2.32 (m), y: 4.09 (m)
Time: 1.35 (s), x: -2.33 (m), y: 4.17 (m)
Time: 1.45 (s), x: -2.34 (m), y: 4.23 (m)
Time: 1.55 (s), x: -2.35 (m), y: 4.28 (m)
Time: 1.66 (s), x: -2.36 (m), y: 4.35 (m)
Time: 1.76 (s), x: -2.37 (m), y: 4.40 (m)
Time: 1.86 (s), x: -2.38 (m), y: 4.45 (m)
Time: 1.97 (s), x: -2.38 (m), y: 4.49 (m)
Time: 2.07 (s), x: -2.39 (m), y: 4.52 (m)
Time: 2.18 (s), x: -2.40 (m), y: 4.55 (m)
Time: 2.29 (s), x: -2.40 (m), y: 4.57 (m)
Time: 2.39 (s), x: -2.41 (m), y: 4.60 (m)
Time: 2.50 (s), x: -2.41 (m), y: 4.63 (m)
Time: 2.60 (s), x: -2.42 (m), y: 4.66 (m)
Time: 2.71 (s), x: -2.42 (m), y: 4.68 (m)
Time: 2.81 (s), x: -2.42 (m), y: 4.69 (m)
Time: 2.91 (s), x: -2.42 (m), y: 4.70 (m)
Time: 3.01 (s), x: -2.43 (m), y: 4.70 (m)
Time: 3.12 (s), x: -2.43 (m), y: 4.70 (m)
Time: 3.22 (s), x: -2.44 (m), y: 4.71 (m)
Time: 3.32 (s), x: -2.44 (m), y: 4.71 (m)
Time: 3.43 (s), x: -2.44 (m), y: 4.72 (m)
Time: 3.53 (s), x: -2.44 (m), y: 4.73 (m)
Time: 3.64 (s), x: -2.44 (m), y: 4.74 (m)
Time: 3.74 (s), x: -2.44 (m), y: 4.75 (m)
Time: 3.85 (s), x: -2.45 (m), y: 4.76 (m)
Time: 3.95 (s), x: -2.45 (m), y: 4.77 (m)
Time: 4.05 (s), x: -2.45 (m), y: 4.78 (m)
Time: 4.15 (s), x: -2.45 (m), y: 4.78 (m)
Time: 4.26 (s), x: -2.45 (m), y: 4.79 (m)
Time: 4.36 (s), x: -2.46 (m), y: 4.79 (m)
Time: 4.47 (s), x: -2.46 (m), y: 4.79 (m)
Time: 4.57 (s), x: -2.47 (m), y: 4.79 (m)
Time: 4.68 (s), x: -2.47 (m), y: 4.78 (m)
Time: 4.78 (s), x: -2.48 (m), y: 4.77 (m)
Time: 4.89 (s), x: -2.48 (m), y: 4.76 (m)
Time: 4.99 (s), x: -2.48 (m), y: 4.75 (m)
Time: 5.09 (s), x: -2.48 (m), y: 4.74 (m)
Time: 5.20 (s), x: -2.48 (m), y: 4.73 (m)
Time: 5.30 (s), x: -2.48 (m), y: 4.73 (m)
Time: 5.41 (s), x: -2.48 (m), y: 4.72 (m)
Time: 5.51 (s), x: -2.48 (m), y: 4.71 (m)
Time: 5.61 (s), x: -2.48 (m), y: 4.70 (m)
Time: 5.72 (s), x: -2.49 (m), y: 4.69 (m)
Time: 5.83 (s), x: -2.49 (m), y: 4.69 (m)
Time: 5.94 (s), x: -2.50 (m), y: 4.69 (m)
Time: 6.04 (s), x: -2.50 (m), y: 4.69 (m)
Time: 6.14 (s), x: -2.51 (m), y: 4.70 (m)
Time: 6.25 (s), x: -2.51 (m), y: 4.70 (m)
Time: 6.36 (s), x: -2.52 (m), y: 4.71 (m)
Time: 6.46 (s), x: -2.51 (m), y: 4.71 (m)
Time: 6.56 (s), x: -2.51 (m), y: 4.72 (m)
Time: 6.67 (s), x: -2.51 (m), y: 4.73 (m)
Time: 6.77 (s), x: -2.51 (m), y: 4.74 (m)
Time: 6.88 (s), x: -2.52 (m), y: 4.74 (m)
Time: 6.98 (s), x: -2.52 (m), y: 4.75 (m)
Time: 7.08 (s), x: -2.53 (m), y: 4.75 (m)
Time: 7.19 (s), x: -2.53 (m), y: 4.76 (m)
Time: 7.29 (s), x: -2.53 (m), y: 4.77 (m)
Time: 7.40 (s), x: -2.54 (m), y: 4.78 (m)
Time: 7.50 (s), x: -2.54 (m), y: 4.78 (m)
Time: 7.61 (s), x: -2.54 (m), y: 4.78 (m)
Time: 7.71 (s), x: -2.55 (m), y: 4.79 (m)
Time: 7.81 (s), x: -2.55 (m), y: 4.79 (m)
Time: 7.91 (s), x: -2.56 (m), y: 4.78 (m)
Time: 8.01 (s), x: -2.57 (m), y: 4.78 (m)
Time: 8.12 (s), x: -2.57 (m), y: 4.78 (m)
Time: 8.22 (s), x: -2.58 (m), y: 4.78 (m)
Time: 8.32 (s), x: -2.58 (m), y: 4.78 (m)
Time: 8.43 (s), x: -2.59 (m), y: 4.78 (m)
Time: 8.53 (s), x: -2.59 (m), y: 4.79 (m)
Time: 8.63 (s), x: -2.60 (m), y: 4.79 (m)
Time: 8.74 (s), x: -2.60 (m), y: 4.81 (m)
Time: 8.84 (s), x: -2.61 (m), y: 4.82 (m)
Time: 8.94 (s), x: -2.61 (m), y: 4.84 (m)
Time: 9.05 (s), x: -2.61 (m), y: 4.86 (m)
Time: 9.15 (s), x: -2.60 (m), y: 4.87 (m)
Time: 9.26 (s), x: -2.59 (m), y: 4.89 (m)
Time: 9.37 (s), x: -2.58 (m), y: 4.91 (m)
Time: 9.47 (s), x: -2.57 (m), y: 4.92 (m)
Time: 9.57 (s), x: -2.55 (m), y: 4.92 (m)
Time: 9.67 (s), x: -2.55 (m), y: 4.92 (m)
Time: 9.77 (s), x: -2.54 (m), y: 4.92 (m)
Time: 9.88 (s), x: -2.54 (m), y: 4.92 (m)
Time: 9.98 (s), x: -2.53 (m), y: 4.92 (m)
