🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w102.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_102.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.53 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.54 (s), x: -2.27 (m), y: 3.84 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.99 (m)
Time: 0.75 (s), x: -2.33 (m), y: 4.14 (m)
Time: 0.86 (s), x: -2.37 (m), y: 4.30 (m)
Time: 0.96 (s), x: -2.39 (m), y: 4.45 (m)
Time: 1.06 (s), x: -2.40 (m), y: 4.60 (m)
Time: 1.17 (s), x: -2.40 (m), y: 4.76 (m)
Time: 1.28 (s), x: -2.39 (m), y: 4.92 (m)
Time: 1.38 (s), x: -2.37 (m), y: 5.07 (m)
Time: 1.49 (s), x: -2.37 (m), y: 5.23 (m)
Time: 1.59 (s), x: -2.38 (m), y: 5.39 (m)
Time: 1.70 (s), x: -2.39 (m), y: 5.55 (m)
Time: 1.80 (s), x: -2.41 (m), y: 5.70 (m)
Time: 1.91 (s), x: -2.43 (m), y: 5.86 (m)
Time: 2.01 (s), x: -2.42 (m), y: 6.02 (m)
Time: 2.12 (s), x: -2.41 (m), y: 6.18 (m)
Time: 2.23 (s), x: -2.40 (m), y: 6.34 (m)
Time: 2.33 (s), x: -2.39 (m), y: 6.49 (m)
Time: 2.44 (s), x: -2.38 (m), y: 6.66 (m)
Time: 2.55 (s), x: -2.36 (m), y: 6.82 (m)
Time: 2.66 (s), x: -2.32 (m), y: 6.97 (m)
Time: 2.76 (s), x: -2.28 (m), y: 7.12 (m)
Time: 2.87 (s), x: -2.23 (m), y: 7.26 (m)
Time: 2.98 (s), x: -2.16 (m), y: 7.39 (m)
Time: 3.09 (s), x: -2.07 (m), y: 7.53 (m)
Time: 3.19 (s), x: -1.98 (m), y: 7.65 (m)
Time: 3.30 (s), x: -1.88 (m), y: 7.76 (m)
Time: 3.41 (s), x: -1.77 (m), y: 7.88 (m)
Time: 3.52 (s), x: -1.67 (m), y: 8.00 (m)
Time: 3.62 (s), x: -1.57 (m), y: 8.12 (m)
Time: 3.73 (s), x: -1.46 (m), y: 8.24 (m)
Time: 3.84 (s), x: -1.36 (m), y: 8.35 (m)
Time: 3.95 (s), x: -1.26 (m), y: 8.45 (m)
Time: 4.05 (s), x: -1.16 (m), y: 8.56 (m)
Time: 4.16 (s), x: -1.08 (m), y: 8.66 (m)
Time: 4.27 (s), x: -0.99 (m), y: 8.78 (m)
Time: 4.38 (s), x: -0.93 (m), y: 8.93 (m)
Time: 4.49 (s), x: -0.89 (m), y: 9.09 (m)
Time: 4.60 (s), x: -0.89 (m), y: 9.24 (m)
Time: 4.70 (s), x: -0.92 (m), y: 9.38 (m)
Time: 4.81 (s), x: -0.97 (m), y: 9.53 (m)
Time: 4.92 (s), x: -1.04 (m), y: 9.68 (m)
Time: 5.03 (s), x: -1.12 (m), y: 9.82 (m)
Time: 5.13 (s), x: -1.19 (m), y: 9.95 (m)
Time: 5.24 (s), x: -1.25 (m), y: 10.06 (m)
Time: 5.35 (s), x: -1.31 (m), y: 10.18 (m)
Time: 5.46 (s), x: -1.38 (m), y: 10.32 (m)
Time: 5.56 (s), x: -1.45 (m), y: 10.46 (m)
Time: 5.66 (s), x: -1.51 (m), y: 10.59 (m)
Time: 5.76 (s), x: -1.55 (m), y: 10.73 (m)
Time: 5.86 (s), x: -1.58 (m), y: 10.88 (m)
Time: 5.96 (s), x: -1.61 (m), y: 11.03 (m)
Time: 6.06 (s), x: -1.63 (m), y: 11.18 (m)
Time: 6.17 (s), x: -1.66 (m), y: 11.34 (m)
Time: 6.27 (s), x: -1.71 (m), y: 11.48 (m)
Time: 6.38 (s), x: -1.78 (m), y: 11.61 (m)
Time: 6.48 (s), x: -1.85 (m), y: 11.72 (m)
Time: 6.58 (s), x: -1.94 (m), y: 11.84 (m)
Time: 6.69 (s), x: -2.03 (m), y: 11.98 (m)
Time: 6.79 (s), x: -2.11 (m), y: 12.10 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 6.7940 (s)
Navigation metric: 0.5000
