🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w275.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_275.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.33 (s), x: -2.26 (m), y: 3.24 (m)
Time: 0.43 (s), x: -2.26 (m), y: 3.29 (m)
Time: 0.54 (s), x: -2.26 (m), y: 3.33 (m)
Time: 0.64 (s), x: -2.27 (m), y: 3.39 (m)
Time: 0.75 (s), x: -2.28 (m), y: 3.45 (m)
Time: 0.85 (s), x: -2.29 (m), y: 3.50 (m)
Time: 0.96 (s), x: -2.30 (m), y: 3.55 (m)
Time: 1.06 (s), x: -2.30 (m), y: 3.60 (m)
Time: 1.17 (s), x: -2.30 (m), y: 3.65 (m)
Time: 1.28 (s), x: -2.31 (m), y: 3.70 (m)
Time: 1.38 (s), x: -2.31 (m), y: 3.75 (m)
Time: 1.49 (s), x: -2.31 (m), y: 3.80 (m)
Time: 1.60 (s), x: -2.31 (m), y: 3.85 (m)
Time: 1.70 (s), x: -2.31 (m), y: 3.90 (m)
Time: 1.81 (s), x: -2.31 (m), y: 3.95 (m)
Time: 1.91 (s), x: -2.31 (m), y: 3.99 (m)
Time: 2.02 (s), x: -2.31 (m), y: 4.05 (m)
Time: 2.13 (s), x: -2.31 (m), y: 4.10 (m)
Time: 2.23 (s), x: -2.31 (m), y: 4.15 (m)
Time: 2.34 (s), x: -2.31 (m), y: 4.20 (m)
Time: 2.44 (s), x: -2.31 (m), y: 4.25 (m)
Time: 2.55 (s), x: -2.31 (m), y: 4.29 (m)
Time: 2.65 (s), x: -2.31 (m), y: 4.35 (m)
Time: 2.76 (s), x: -2.31 (m), y: 4.40 (m)
Time: 2.87 (s), x: -2.31 (m), y: 4.45 (m)
Time: 2.97 (s), x: -2.32 (m), y: 4.50 (m)
Time: 3.08 (s), x: -2.33 (m), y: 4.55 (m)
Time: 3.18 (s), x: -2.33 (m), y: 4.60 (m)
Time: 3.29 (s), x: -2.34 (m), y: 4.65 (m)
Time: 3.39 (s), x: -2.35 (m), y: 4.70 (m)
Time: 3.50 (s), x: -2.36 (m), y: 4.75 (m)
Time: 3.60 (s), x: -2.37 (m), y: 4.80 (m)
Time: 3.71 (s), x: -2.37 (m), y: 4.85 (m)
Time: 3.82 (s), x: -2.38 (m), y: 4.90 (m)
Time: 3.92 (s), x: -2.38 (m), y: 4.94 (m)
Time: 4.02 (s), x: -2.38 (m), y: 5.00 (m)
Time: 4.13 (s), x: -2.39 (m), y: 5.04 (m)
Time: 4.24 (s), x: -2.39 (m), y: 5.09 (m)
Time: 4.34 (s), x: -2.39 (m), y: 5.14 (m)
Time: 4.44 (s), x: -2.39 (m), y: 5.19 (m)
Time: 4.55 (s), x: -2.40 (m), y: 5.24 (m)
Time: 4.66 (s), x: -2.40 (m), y: 5.30 (m)
Time: 4.76 (s), x: -2.40 (m), y: 5.35 (m)
Time: 4.87 (s), x: -2.41 (m), y: 5.40 (m)
Time: 4.97 (s), x: -2.42 (m), y: 5.44 (m)
Time: 5.08 (s), x: -2.43 (m), y: 5.49 (m)
Time: 5.18 (s), x: -2.43 (m), y: 5.54 (m)
Time: 5.29 (s), x: -2.44 (m), y: 5.59 (m)
Time: 5.40 (s), x: -2.44 (m), y: 5.64 (m)
Time: 5.50 (s), x: -2.44 (m), y: 5.70 (m)
Time: 5.61 (s), x: -2.44 (m), y: 5.76 (m)
Time: 5.71 (s), x: -2.46 (m), y: 5.83 (m)
Time: 5.81 (s), x: -2.47 (m), y: 5.88 (m)
Time: 5.92 (s), x: -2.47 (m), y: 5.91 (m)
Time: 6.03 (s), x: -2.47 (m), y: 5.95 (m)
Time: 6.13 (s), x: -2.48 (m), y: 5.99 (m)
Time: 6.24 (s), x: -2.50 (m), y: 6.03 (m)
Time: 6.35 (s), x: -2.51 (m), y: 6.08 (m)
Time: 6.45 (s), x: -2.52 (m), y: 6.14 (m)
Time: 6.56 (s), x: -2.54 (m), y: 6.16 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation collided with time 6.5580 (s)
Navigation metric: 0.0000
