🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w178.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_178.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.23 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.67 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.83 (m)
Time: 0.64 (s), x: -2.30 (m), y: 3.98 (m)
Time: 0.74 (s), x: -2.34 (m), y: 4.13 (m)
Time: 0.84 (s), x: -2.38 (m), y: 4.28 (m)
Time: 0.95 (s), x: -2.41 (m), y: 4.42 (m)
Time: 1.06 (s), x: -2.42 (m), y: 4.59 (m)
Time: 1.16 (s), x: -2.42 (m), y: 4.74 (m)
Time: 1.27 (s), x: -2.40 (m), y: 4.90 (m)
Time: 1.37 (s), x: -2.37 (m), y: 5.05 (m)
Time: 1.48 (s), x: -2.33 (m), y: 5.20 (m)
Time: 1.58 (s), x: -2.29 (m), y: 5.34 (m)
Time: 1.68 (s), x: -2.24 (m), y: 5.49 (m)
Time: 1.78 (s), x: -2.20 (m), y: 5.64 (m)
Time: 1.88 (s), x: -2.18 (m), y: 5.79 (m)
Time: 1.98 (s), x: -2.17 (m), y: 5.91 (m)
Time: 2.08 (s), x: -2.17 (m), y: 6.04 (m)
Time: 2.19 (s), x: -2.16 (m), y: 6.20 (m)
Time: 2.30 (s), x: -2.15 (m), y: 6.36 (m)
Time: 2.40 (s), x: -2.13 (m), y: 6.51 (m)
Time: 2.50 (s), x: -2.08 (m), y: 6.66 (m)
Time: 2.61 (s), x: -2.02 (m), y: 6.80 (m)
Time: 2.71 (s), x: -1.94 (m), y: 6.92 (m)
Time: 2.81 (s), x: -1.85 (m), y: 7.05 (m)
Time: 2.92 (s), x: -1.77 (m), y: 7.18 (m)
Time: 3.02 (s), x: -1.69 (m), y: 7.31 (m)
Time: 3.12 (s), x: -1.61 (m), y: 7.44 (m)
Time: 3.23 (s), x: -1.52 (m), y: 7.57 (m)
Time: 3.34 (s), x: -1.44 (m), y: 7.70 (m)
Time: 3.45 (s), x: -1.38 (m), y: 7.82 (m)
Time: 3.55 (s), x: -1.33 (m), y: 7.92 (m)
Time: 3.66 (s), x: -1.30 (m), y: 7.97 (m)
Time: 3.76 (s), x: -1.28 (m), y: 7.99 (m)
Time: 3.86 (s), x: -1.26 (m), y: 8.01 (m)
Time: 3.96 (s), x: -1.24 (m), y: 8.02 (m)
Time: 4.07 (s), x: -1.22 (m), y: 8.04 (m)
Time: 4.17 (s), x: -1.21 (m), y: 8.08 (m)
Time: 4.28 (s), x: -1.20 (m), y: 8.13 (m)
Time: 4.38 (s), x: -1.19 (m), y: 8.15 (m)
Time: 4.49 (s), x: -1.18 (m), y: 8.17 (m)
Time: 4.59 (s), x: -1.17 (m), y: 8.18 (m)
Time: 4.70 (s), x: -1.17 (m), y: 8.19 (m)
Time: 4.80 (s), x: -1.18 (m), y: 8.20 (m)
Time: 4.90 (s), x: -1.18 (m), y: 8.20 (m)
