🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w246.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_246.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.20 (m)
Time: 0.33 (s), x: -2.23 (m), y: 3.25 (m)
Time: 0.44 (s), x: -2.22 (m), y: 3.30 (m)
Time: 0.54 (s), x: -2.21 (m), y: 3.34 (m)
Time: 0.65 (s), x: -2.20 (m), y: 3.39 (m)
Time: 0.75 (s), x: -2.19 (m), y: 3.44 (m)
Time: 0.86 (s), x: -2.17 (m), y: 3.49 (m)
Time: 0.97 (s), x: -2.15 (m), y: 3.53 (m)
Time: 1.07 (s), x: -2.14 (m), y: 3.58 (m)
Time: 1.18 (s), x: -2.13 (m), y: 3.63 (m)
Time: 1.29 (s), x: -2.11 (m), y: 3.67 (m)
Time: 1.39 (s), x: -2.10 (m), y: 3.72 (m)
Time: 1.50 (s), x: -2.08 (m), y: 3.77 (m)
Time: 1.60 (s), x: -2.07 (m), y: 3.82 (m)
Time: 1.71 (s), x: -2.06 (m), y: 3.86 (m)
Time: 1.82 (s), x: -2.05 (m), y: 3.90 (m)
Time: 1.92 (s), x: -2.05 (m), y: 3.94 (m)
Time: 2.03 (s), x: -2.04 (m), y: 3.99 (m)
Time: 2.13 (s), x: -2.02 (m), y: 4.04 (m)
Time: 2.24 (s), x: -2.01 (m), y: 4.09 (m)
Time: 2.35 (s), x: -1.99 (m), y: 4.14 (m)
Time: 2.46 (s), x: -1.98 (m), y: 4.19 (m)
Time: 2.56 (s), x: -1.96 (m), y: 4.23 (m)
Time: 2.67 (s), x: -1.94 (m), y: 4.28 (m)
Time: 2.78 (s), x: -1.93 (m), y: 4.33 (m)
Time: 2.88 (s), x: -1.92 (m), y: 4.38 (m)
Time: 2.99 (s), x: -1.91 (m), y: 4.43 (m)
Time: 3.10 (s), x: -1.90 (m), y: 4.48 (m)
Time: 3.21 (s), x: -1.90 (m), y: 4.52 (m)
Time: 3.31 (s), x: -1.89 (m), y: 4.57 (m)
Time: 3.42 (s), x: -1.87 (m), y: 4.62 (m)
Time: 3.52 (s), x: -1.86 (m), y: 4.66 (m)
Time: 3.63 (s), x: -1.84 (m), y: 4.71 (m)
Time: 3.74 (s), x: -1.82 (m), y: 4.76 (m)
Time: 3.84 (s), x: -1.80 (m), y: 4.81 (m)
Time: 3.95 (s), x: -1.78 (m), y: 4.85 (m)
Time: 4.06 (s), x: -1.77 (m), y: 4.90 (m)
Time: 4.17 (s), x: -1.75 (m), y: 4.95 (m)
Time: 4.27 (s), x: -1.73 (m), y: 4.99 (m)
Time: 4.38 (s), x: -1.71 (m), y: 5.04 (m)
Time: 4.49 (s), x: -1.70 (m), y: 5.09 (m)
Time: 4.59 (s), x: -1.69 (m), y: 5.14 (m)
Time: 4.70 (s), x: -1.69 (m), y: 5.19 (m)
Time: 4.80 (s), x: -1.69 (m), y: 5.23 (m)
Time: 4.91 (s), x: -1.68 (m), y: 5.27 (m)
Time: 5.02 (s), x: -1.67 (m), y: 5.30 (m)
Time: 5.12 (s), x: -1.67 (m), y: 5.33 (m)
Time: 5.23 (s), x: -1.66 (m), y: 5.37 (m)
Time: 5.33 (s), x: -1.65 (m), y: 5.42 (m)
Time: 5.44 (s), x: -1.65 (m), y: 5.46 (m)
Time: 5.55 (s), x: -1.65 (m), y: 5.51 (m)
Time: 5.66 (s), x: -1.66 (m), y: 5.56 (m)
Time: 5.76 (s), x: -1.69 (m), y: 5.61 (m)
Time: 5.87 (s), x: -1.71 (m), y: 5.65 (m)
Time: 5.97 (s), x: -1.74 (m), y: 5.69 (m)
Time: 6.08 (s), x: -1.77 (m), y: 5.73 (m)
Time: 6.19 (s), x: -1.80 (m), y: 5.77 (m)
Time: 6.30 (s), x: -1.83 (m), y: 5.82 (m)
Time: 6.40 (s), x: -1.86 (m), y: 5.87 (m)
Time: 6.51 (s), x: -1.90 (m), y: 5.91 (m)
Time: 6.61 (s), x: -1.92 (m), y: 5.95 (m)
Time: 6.72 (s), x: -1.95 (m), y: 5.99 (m)
Time: 6.83 (s), x: -1.98 (m), y: 6.03 (m)
Time: 6.93 (s), x: -2.02 (m), y: 6.08 (m)
Time: 7.04 (s), x: -2.05 (m), y: 6.11 (m)
Time: 7.15 (s), x: -2.08 (m), y: 6.15 (m)
Time: 7.25 (s), x: -2.10 (m), y: 6.19 (m)
Time: 7.36 (s), x: -2.11 (m), y: 6.24 (m)
Time: 7.47 (s), x: -2.11 (m), y: 6.29 (m)
Time: 7.58 (s), x: -2.11 (m), y: 6.34 (m)
Time: 7.68 (s), x: -2.10 (m), y: 6.39 (m)
Time: 7.79 (s), x: -2.09 (m), y: 6.43 (m)
Time: 7.90 (s), x: -2.08 (m), y: 6.46 (m)
Time: 8.01 (s), x: -2.07 (m), y: 6.51 (m)
Time: 8.11 (s), x: -2.07 (m), y: 6.56 (m)
Time: 8.22 (s), x: -2.07 (m), y: 6.61 (m)
Time: 8.33 (s), x: -2.08 (m), y: 6.66 (m)
Time: 8.43 (s), x: -2.08 (m), y: 6.71 (m)
