🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w261.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_261.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.24 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.24 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.24 (m)
Time: 0.33 (s), x: -2.23 (m), y: 3.33 (m)
Time: 0.43 (s), x: -2.22 (m), y: 3.42 (m)
Time: 0.53 (s), x: -2.22 (m), y: 3.51 (m)
Time: 0.64 (s), x: -2.21 (m), y: 3.59 (m)
Time: 0.75 (s), x: -2.20 (m), y: 3.66 (m)
Time: 0.85 (s), x: -2.19 (m), y: 3.75 (m)
Time: 0.95 (s), x: -2.18 (m), y: 3.83 (m)
Time: 1.06 (s), x: -2.18 (m), y: 3.92 (m)
Time: 1.17 (s), x: -2.18 (m), y: 4.00 (m)
Time: 1.27 (s), x: -2.19 (m), y: 4.07 (m)
Time: 1.37 (s), x: -2.20 (m), y: 4.13 (m)
Time: 1.48 (s), x: -2.21 (m), y: 4.19 (m)
Time: 1.58 (s), x: -2.22 (m), y: 4.23 (m)
Time: 1.69 (s), x: -2.23 (m), y: 4.28 (m)
Time: 1.79 (s), x: -2.23 (m), y: 4.33 (m)
Time: 1.89 (s), x: -2.24 (m), y: 4.38 (m)
Time: 1.99 (s), x: -2.25 (m), y: 4.42 (m)
Time: 2.10 (s), x: -2.27 (m), y: 4.47 (m)
Time: 2.21 (s), x: -2.28 (m), y: 4.51 (m)
Time: 2.32 (s), x: -2.29 (m), y: 4.53 (m)
Time: 2.42 (s), x: -2.30 (m), y: 4.56 (m)
Time: 2.53 (s), x: -2.31 (m), y: 4.59 (m)
Time: 2.64 (s), x: -2.31 (m), y: 4.62 (m)
Time: 2.75 (s), x: -2.32 (m), y: 4.65 (m)
Time: 2.85 (s), x: -2.33 (m), y: 4.67 (m)
Time: 2.95 (s), x: -2.34 (m), y: 4.71 (m)
Time: 3.06 (s), x: -2.35 (m), y: 4.73 (m)
Time: 3.16 (s), x: -2.36 (m), y: 4.76 (m)
