🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w286.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_286.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.24 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.42 (s), x: -2.25 (m), y: 3.43 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.54 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.63 (m)
Time: 0.74 (s), x: -2.26 (m), y: 3.74 (m)
Time: 0.85 (s), x: -2.26 (m), y: 3.83 (m)
Time: 0.95 (s), x: -2.27 (m), y: 3.93 (m)
Time: 1.05 (s), x: -2.28 (m), y: 4.03 (m)
Time: 1.15 (s), x: -2.30 (m), y: 4.13 (m)
Time: 1.25 (s), x: -2.31 (m), y: 4.22 (m)
Time: 1.36 (s), x: -2.32 (m), y: 4.31 (m)
Time: 1.46 (s), x: -2.34 (m), y: 4.39 (m)
Time: 1.56 (s), x: -2.35 (m), y: 4.45 (m)
Time: 1.66 (s), x: -2.36 (m), y: 4.48 (m)
Time: 1.77 (s), x: -2.36 (m), y: 4.50 (m)
Time: 1.87 (s), x: -2.37 (m), y: 4.54 (m)
Time: 1.97 (s), x: -2.37 (m), y: 4.58 (m)
Time: 2.08 (s), x: -2.38 (m), y: 4.61 (m)
Time: 2.18 (s), x: -2.38 (m), y: 4.65 (m)
Time: 2.29 (s), x: -2.39 (m), y: 4.68 (m)
Time: 2.39 (s), x: -2.39 (m), y: 4.70 (m)
Time: 2.49 (s), x: -2.39 (m), y: 4.73 (m)
Time: 2.59 (s), x: -2.40 (m), y: 4.75 (m)
Time: 2.70 (s), x: -2.40 (m), y: 4.77 (m)
Time: 2.80 (s), x: -2.40 (m), y: 4.79 (m)
Time: 2.91 (s), x: -2.40 (m), y: 4.81 (m)
Time: 3.01 (s), x: -2.41 (m), y: 4.83 (m)
Time: 3.12 (s), x: -2.41 (m), y: 4.85 (m)
Time: 3.22 (s), x: -2.41 (m), y: 4.87 (m)
Time: 3.33 (s), x: -2.42 (m), y: 4.88 (m)
Time: 3.43 (s), x: -2.42 (m), y: 4.90 (m)
Time: 3.54 (s), x: -2.42 (m), y: 4.92 (m)
Time: 3.64 (s), x: -2.42 (m), y: 4.93 (m)
Time: 3.75 (s), x: -2.42 (m), y: 4.94 (m)
Time: 3.85 (s), x: -2.43 (m), y: 4.96 (m)
Time: 3.95 (s), x: -2.43 (m), y: 4.97 (m)
Time: 4.06 (s), x: -2.43 (m), y: 4.98 (m)
Time: 4.16 (s), x: -2.43 (m), y: 4.99 (m)
Time: 4.27 (s), x: -2.43 (m), y: 5.00 (m)
Time: 4.37 (s), x: -2.43 (m), y: 5.01 (m)
Time: 4.48 (s), x: -2.44 (m), y: 5.02 (m)
Time: 4.58 (s), x: -2.44 (m), y: 5.03 (m)
Time: 4.69 (s), x: -2.45 (m), y: 5.04 (m)
Time: 4.79 (s), x: -2.45 (m), y: 5.04 (m)
Time: 4.89 (s), x: -2.46 (m), y: 5.04 (m)
Time: 5.00 (s), x: -2.47 (m), y: 5.04 (m)
Time: 5.10 (s), x: -2.48 (m), y: 5.04 (m)
Time: 5.21 (s), x: -2.49 (m), y: 5.04 (m)
Time: 5.31 (s), x: -2.49 (m), y: 5.05 (m)
Time: 5.41 (s), x: -2.50 (m), y: 5.05 (m)
Time: 5.52 (s), x: -2.50 (m), y: 5.06 (m)
Time: 5.62 (s), x: -2.51 (m), y: 5.06 (m)
Time: 5.72 (s), x: -2.51 (m), y: 5.06 (m)
Time: 5.83 (s), x: -2.52 (m), y: 5.07 (m)
Time: 5.93 (s), x: -2.52 (m), y: 5.07 (m)
Time: 6.04 (s), x: -2.53 (m), y: 5.08 (m)
Time: 6.14 (s), x: -2.54 (m), y: 5.08 (m)
Time: 6.24 (s), x: -2.55 (m), y: 5.09 (m)
Time: 6.35 (s), x: -2.56 (m), y: 5.11 (m)
Time: 6.45 (s), x: -2.57 (m), y: 5.12 (m)
Time: 6.55 (s), x: -2.57 (m), y: 5.14 (m)
Time: 6.65 (s), x: -2.58 (m), y: 5.16 (m)
Time: 6.76 (s), x: -2.58 (m), y: 5.18 (m)
Time: 6.86 (s), x: -2.58 (m), y: 5.20 (m)
Time: 6.96 (s), x: -2.57 (m), y: 5.21 (m)
Time: 7.07 (s), x: -2.57 (m), y: 5.23 (m)
Time: 7.17 (s), x: -2.55 (m), y: 5.24 (m)
Time: 7.27 (s), x: -2.53 (m), y: 5.25 (m)
Time: 7.38 (s), x: -2.53 (m), y: 5.24 (m)
Time: 7.48 (s), x: -2.52 (m), y: 5.23 (m)
Time: 7.59 (s), x: -2.51 (m), y: 5.23 (m)
Time: 7.69 (s), x: -2.51 (m), y: 5.22 (m)
Time: 7.80 (s), x: -2.52 (m), y: 5.22 (m)
Time: 7.90 (s), x: -2.52 (m), y: 5.21 (m)
Time: 8.00 (s), x: -2.52 (m), y: 5.21 (m)
Time: 8.11 (s), x: -2.53 (m), y: 5.21 (m)
Time: 8.21 (s), x: -2.54 (m), y: 5.22 (m)
Time: 8.32 (s), x: -2.55 (m), y: 5.22 (m)
Time: 8.42 (s), x: -2.55 (m), y: 5.23 (m)
Time: 8.52 (s), x: -2.56 (m), y: 5.23 (m)
Time: 8.63 (s), x: -2.57 (m), y: 5.24 (m)
Time: 8.73 (s), x: -2.58 (m), y: 5.24 (m)
Time: 8.84 (s), x: -2.59 (m), y: 5.24 (m)
Time: 8.95 (s), x: -2.59 (m), y: 5.25 (m)
Time: 9.05 (s), x: -2.59 (m), y: 5.24 (m)
Time: 9.15 (s), x: -2.59 (m), y: 5.24 (m)
Time: 9.26 (s), x: -2.58 (m), y: 5.23 (m)
Time: 9.37 (s), x: -2.57 (m), y: 5.23 (m)
Time: 9.47 (s), x: -2.56 (m), y: 5.23 (m)
Time: 9.58 (s), x: -2.55 (m), y: 5.22 (m)
Time: 9.68 (s), x: -2.55 (m), y: 5.22 (m)
Time: 9.79 (s), x: -2.55 (m), y: 5.21 (m)
Time: 9.89 (s), x: -2.54 (m), y: 5.21 (m)
Time: 9.99 (s), x: -2.53 (m), y: 5.21 (m)
Time: 10.09 (s), x: -2.53 (m), y: 5.20 (m)
Time: 10.20 (s), x: -2.52 (m), y: 5.20 (m)
Time: 10.30 (s), x: -2.51 (m), y: 5.20 (m)
Time: 10.40 (s), x: -2.50 (m), y: 5.19 (m)
Time: 10.50 (s), x: -2.49 (m), y: 5.19 (m)
Time: 10.60 (s), x: -2.48 (m), y: 5.19 (m)
Time: 10.71 (s), x: -2.47 (m), y: 5.18 (m)
Time: 10.81 (s), x: -2.46 (m), y: 5.18 (m)
Time: 10.91 (s), x: -2.46 (m), y: 5.18 (m)
Time: 11.01 (s), x: -2.45 (m), y: 5.17 (m)
Time: 11.12 (s), x: -2.44 (m), y: 5.17 (m)
Time: 11.22 (s), x: -2.43 (m), y: 5.17 (m)
Time: 11.32 (s), x: -2.42 (m), y: 5.16 (m)
Time: 11.43 (s), x: -2.41 (m), y: 5.16 (m)
Time: 11.54 (s), x: -2.40 (m), y: 5.16 (m)
Time: 11.64 (s), x: -2.40 (m), y: 5.16 (m)
Time: 11.74 (s), x: -2.39 (m), y: 5.16 (m)
Time: 11.85 (s), x: -2.39 (m), y: 5.16 (m)
Time: 11.95 (s), x: -2.38 (m), y: 5.16 (m)
Time: 12.05 (s), x: -2.37 (m), y: 5.16 (m)
Time: 12.16 (s), x: -2.36 (m), y: 5.15 (m)
Time: 12.26 (s), x: -2.35 (m), y: 5.15 (m)
Time: 12.37 (s), x: -2.34 (m), y: 5.14 (m)
Time: 12.47 (s), x: -2.33 (m), y: 5.14 (m)
Time: 12.58 (s), x: -2.32 (m), y: 5.14 (m)
Time: 12.68 (s), x: -2.32 (m), y: 5.13 (m)
Time: 12.79 (s), x: -2.31 (m), y: 5.13 (m)
Time: 12.89 (s), x: -2.30 (m), y: 5.12 (m)
Time: 13.00 (s), x: -2.29 (m), y: 5.12 (m)
Time: 13.10 (s), x: -2.29 (m), y: 5.12 (m)
Time: 13.21 (s), x: -2.30 (m), y: 5.11 (m)
Time: 13.31 (s), x: -2.31 (m), y: 5.11 (m)
Time: 13.42 (s), x: -2.32 (m), y: 5.11 (m)
Time: 13.52 (s), x: -2.32 (m), y: 5.12 (m)
Time: 13.62 (s), x: -2.33 (m), y: 5.12 (m)
Time: 13.73 (s), x: -2.34 (m), y: 5.12 (m)
Time: 13.83 (s), x: -2.35 (m), y: 5.12 (m)
Time: 13.94 (s), x: -2.35 (m), y: 5.12 (m)
Time: 14.04 (s), x: -2.35 (m), y: 5.11 (m)
Time: 14.14 (s), x: -2.35 (m), y: 5.10 (m)
Time: 14.25 (s), x: -2.35 (m), y: 5.10 (m)
Time: 14.35 (s), x: -2.35 (m), y: 5.09 (m)
Time: 14.46 (s), x: -2.35 (m), y: 5.09 (m)
Time: 14.56 (s), x: -2.35 (m), y: 5.08 (m)
Time: 14.66 (s), x: -2.35 (m), y: 5.07 (m)
Time: 14.76 (s), x: -2.35 (m), y: 5.06 (m)
Time: 14.87 (s), x: -2.34 (m), y: 5.04 (m)
Time: 14.98 (s), x: -2.33 (m), y: 5.02 (m)
Time: 15.08 (s), x: -2.32 (m), y: 5.01 (m)
Time: 15.18 (s), x: -2.31 (m), y: 5.00 (m)
Time: 15.29 (s), x: -2.30 (m), y: 4.98 (m)
Time: 15.39 (s), x: -2.29 (m), y: 4.97 (m)
Time: 15.50 (s), x: -2.27 (m), y: 4.97 (m)
Time: 15.60 (s), x: -2.26 (m), y: 4.97 (m)
Time: 15.71 (s), x: -2.24 (m), y: 4.98 (m)
Time: 15.81 (s), x: -2.21 (m), y: 4.99 (m)
Time: 15.91 (s), x: -2.20 (m), y: 5.01 (m)
Time: 16.02 (s), x: -2.18 (m), y: 5.02 (m)
Time: 16.12 (s), x: -2.17 (m), y: 5.04 (m)
Time: 16.22 (s), x: -2.16 (m), y: 5.06 (m)
Time: 16.33 (s), x: -2.15 (m), y: 5.08 (m)
Time: 16.43 (s), x: -2.15 (m), y: 5.11 (m)
Time: 16.53 (s), x: -2.15 (m), y: 5.13 (m)
Time: 16.64 (s), x: -2.17 (m), y: 5.14 (m)
Time: 16.74 (s), x: -2.19 (m), y: 5.15 (m)
Time: 16.85 (s), x: -2.21 (m), y: 5.17 (m)
Time: 16.95 (s), x: -2.22 (m), y: 5.18 (m)
Time: 17.06 (s), x: -2.22 (m), y: 5.18 (m)
Time: 17.16 (s), x: -2.23 (m), y: 5.18 (m)
Time: 17.27 (s), x: -2.23 (m), y: 5.19 (m)
Time: 17.37 (s), x: -2.23 (m), y: 5.20 (m)
Time: 17.47 (s), x: -2.24 (m), y: 5.20 (m)
Time: 17.58 (s), x: -2.25 (m), y: 5.21 (m)
Time: 17.68 (s), x: -2.25 (m), y: 5.22 (m)
Time: 17.78 (s), x: -2.26 (m), y: 5.22 (m)
Time: 17.89 (s), x: -2.27 (m), y: 5.23 (m)
Time: 17.99 (s), x: -2.28 (m), y: 5.24 (m)
Time: 18.09 (s), x: -2.29 (m), y: 5.24 (m)
Time: 18.20 (s), x: -2.30 (m), y: 5.25 (m)
Time: 18.30 (s), x: -2.31 (m), y: 5.26 (m)
Time: 18.41 (s), x: -2.32 (m), y: 5.26 (m)
Time: 18.51 (s), x: -2.33 (m), y: 5.27 (m)
Time: 18.61 (s), x: -2.34 (m), y: 5.27 (m)
Time: 18.72 (s), x: -2.35 (m), y: 5.27 (m)
Time: 18.82 (s), x: -2.36 (m), y: 5.28 (m)
Time: 18.93 (s), x: -2.37 (m), y: 5.28 (m)
Time: 19.03 (s), x: -2.39 (m), y: 5.28 (m)
Time: 19.14 (s), x: -2.40 (m), y: 5.29 (m)
Time: 19.25 (s), x: -2.41 (m), y: 5.29 (m)
Time: 19.35 (s), x: -2.42 (m), y: 5.29 (m)
Time: 19.46 (s), x: -2.44 (m), y: 5.29 (m)
Time: 19.56 (s), x: -2.45 (m), y: 5.30 (m)
