🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w260.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_260.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.27 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.32 (m)
Time: 0.53 (s), x: -2.26 (m), y: 3.37 (m)
Time: 0.63 (s), x: -2.26 (m), y: 3.42 (m)
Time: 0.73 (s), x: -2.26 (m), y: 3.47 (m)
Time: 0.83 (s), x: -2.27 (m), y: 3.52 (m)
Time: 0.93 (s), x: -2.27 (m), y: 3.57 (m)
Time: 1.04 (s), x: -2.27 (m), y: 3.62 (m)
Time: 1.14 (s), x: -2.28 (m), y: 3.67 (m)
Time: 1.25 (s), x: -2.28 (m), y: 3.71 (m)
Time: 1.35 (s), x: -2.28 (m), y: 3.76 (m)
Time: 1.45 (s), x: -2.28 (m), y: 3.80 (m)
Time: 1.55 (s), x: -2.29 (m), y: 3.85 (m)
Time: 1.66 (s), x: -2.29 (m), y: 3.91 (m)
Time: 1.76 (s), x: -2.30 (m), y: 3.95 (m)
Time: 1.86 (s), x: -2.31 (m), y: 4.00 (m)
Time: 1.96 (s), x: -2.31 (m), y: 4.05 (m)
Time: 2.06 (s), x: -2.32 (m), y: 4.09 (m)
Time: 2.17 (s), x: -2.33 (m), y: 4.14 (m)
Time: 2.28 (s), x: -2.33 (m), y: 4.19 (m)
Time: 2.38 (s), x: -2.34 (m), y: 4.24 (m)
Time: 2.48 (s), x: -2.34 (m), y: 4.30 (m)
Time: 2.58 (s), x: -2.35 (m), y: 4.35 (m)
Time: 2.68 (s), x: -2.36 (m), y: 4.40 (m)
Time: 2.78 (s), x: -2.37 (m), y: 4.45 (m)
Time: 2.89 (s), x: -2.37 (m), y: 4.49 (m)
Time: 3.00 (s), x: -2.37 (m), y: 4.55 (m)
Time: 3.10 (s), x: -2.37 (m), y: 4.60 (m)
Time: 3.20 (s), x: -2.37 (m), y: 4.64 (m)
Time: 3.30 (s), x: -2.37 (m), y: 4.69 (m)
Time: 3.41 (s), x: -2.37 (m), y: 4.74 (m)
Time: 3.51 (s), x: -2.38 (m), y: 4.79 (m)
Time: 3.62 (s), x: -2.38 (m), y: 4.84 (m)
Time: 3.73 (s), x: -2.38 (m), y: 4.89 (m)
Time: 3.83 (s), x: -2.38 (m), y: 4.93 (m)
Time: 3.94 (s), x: -2.38 (m), y: 4.98 (m)
Time: 4.04 (s), x: -2.38 (m), y: 5.03 (m)
Time: 4.15 (s), x: -2.38 (m), y: 5.08 (m)
Time: 4.25 (s), x: -2.38 (m), y: 5.13 (m)
Time: 4.35 (s), x: -2.39 (m), y: 5.17 (m)
Time: 4.46 (s), x: -2.39 (m), y: 5.22 (m)
Time: 4.56 (s), x: -2.39 (m), y: 5.27 (m)
Time: 4.66 (s), x: -2.39 (m), y: 5.32 (m)
