🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w228.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_228.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.61 (m)
Time: 0.73 (s), x: -2.25 (m), y: 3.71 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.81 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.92 (m)
Time: 1.04 (s), x: -2.25 (m), y: 4.02 (m)
Time: 1.14 (s), x: -2.24 (m), y: 4.12 (m)
Time: 1.25 (s), x: -2.24 (m), y: 4.22 (m)
Time: 1.35 (s), x: -2.23 (m), y: 4.32 (m)
Time: 1.45 (s), x: -2.23 (m), y: 4.42 (m)
Time: 1.56 (s), x: -2.22 (m), y: 4.52 (m)
Time: 1.66 (s), x: -2.21 (m), y: 4.62 (m)
Time: 1.76 (s), x: -2.20 (m), y: 4.72 (m)
Time: 1.87 (s), x: -2.19 (m), y: 4.82 (m)
Time: 1.98 (s), x: -2.18 (m), y: 4.93 (m)
Time: 2.08 (s), x: -2.17 (m), y: 5.03 (m)
Time: 2.19 (s), x: -2.15 (m), y: 5.14 (m)
Time: 2.29 (s), x: -2.14 (m), y: 5.23 (m)
Time: 2.39 (s), x: -2.12 (m), y: 5.33 (m)
Time: 2.50 (s), x: -2.11 (m), y: 5.44 (m)
Time: 2.60 (s), x: -2.09 (m), y: 5.54 (m)
Time: 2.71 (s), x: -2.07 (m), y: 5.63 (m)
Time: 2.81 (s), x: -2.05 (m), y: 5.73 (m)
Time: 2.92 (s), x: -2.04 (m), y: 5.82 (m)
Time: 3.02 (s), x: -2.02 (m), y: 5.91 (m)
Time: 3.12 (s), x: -2.00 (m), y: 5.99 (m)
Time: 3.23 (s), x: -1.98 (m), y: 6.07 (m)
Time: 3.34 (s), x: -1.96 (m), y: 6.14 (m)
Time: 3.44 (s), x: -1.94 (m), y: 6.21 (m)
Time: 3.54 (s), x: -1.92 (m), y: 6.28 (m)
Time: 3.65 (s), x: -1.90 (m), y: 6.34 (m)
Time: 3.75 (s), x: -1.89 (m), y: 6.40 (m)
Time: 3.86 (s), x: -1.87 (m), y: 6.45 (m)
Time: 3.96 (s), x: -1.86 (m), y: 6.50 (m)
Time: 4.07 (s), x: -1.84 (m), y: 6.55 (m)
Time: 4.17 (s), x: -1.82 (m), y: 6.60 (m)
Time: 4.28 (s), x: -1.81 (m), y: 6.64 (m)
Time: 4.39 (s), x: -1.80 (m), y: 6.68 (m)
Time: 4.49 (s), x: -1.79 (m), y: 6.71 (m)
Time: 4.60 (s), x: -1.78 (m), y: 6.75 (m)
Time: 4.70 (s), x: -1.76 (m), y: 6.78 (m)
Time: 4.81 (s), x: -1.75 (m), y: 6.81 (m)
Time: 4.91 (s), x: -1.75 (m), y: 6.84 (m)
Time: 5.02 (s), x: -1.73 (m), y: 6.87 (m)
Time: 5.12 (s), x: -1.72 (m), y: 6.90 (m)
Time: 5.23 (s), x: -1.72 (m), y: 6.92 (m)
Time: 5.34 (s), x: -1.71 (m), y: 6.94 (m)
Time: 5.44 (s), x: -1.70 (m), y: 6.97 (m)
Time: 5.55 (s), x: -1.69 (m), y: 6.99 (m)
Time: 5.65 (s), x: -1.68 (m), y: 7.01 (m)
Time: 5.76 (s), x: -1.68 (m), y: 7.03 (m)
Time: 5.87 (s), x: -1.67 (m), y: 7.05 (m)
Time: 5.97 (s), x: -1.67 (m), y: 7.07 (m)
Time: 6.08 (s), x: -1.66 (m), y: 7.09 (m)
Time: 6.18 (s), x: -1.65 (m), y: 7.11 (m)
Time: 6.29 (s), x: -1.64 (m), y: 7.13 (m)
Time: 6.39 (s), x: -1.64 (m), y: 7.14 (m)
Time: 6.50 (s), x: -1.63 (m), y: 7.16 (m)
Time: 6.61 (s), x: -1.62 (m), y: 7.17 (m)
Time: 6.71 (s), x: -1.62 (m), y: 7.19 (m)
Time: 6.82 (s), x: -1.61 (m), y: 7.20 (m)
Time: 6.92 (s), x: -1.60 (m), y: 7.22 (m)
Time: 7.03 (s), x: -1.60 (m), y: 7.22 (m)
Time: 7.14 (s), x: -1.59 (m), y: 7.23 (m)
Time: 7.24 (s), x: -1.59 (m), y: 7.25 (m)
Time: 7.35 (s), x: -1.58 (m), y: 7.26 (m)
Time: 7.46 (s), x: -1.57 (m), y: 7.27 (m)
Time: 7.56 (s), x: -1.56 (m), y: 7.28 (m)
Time: 7.67 (s), x: -1.56 (m), y: 7.29 (m)
Time: 7.78 (s), x: -1.55 (m), y: 7.30 (m)
Time: 7.88 (s), x: -1.55 (m), y: 7.32 (m)
Time: 7.99 (s), x: -1.54 (m), y: 7.33 (m)
Time: 8.10 (s), x: -1.54 (m), y: 7.34 (m)
Time: 8.21 (s), x: -1.54 (m), y: 7.34 (m)
Time: 8.31 (s), x: -1.54 (m), y: 7.35 (m)
Time: 8.42 (s), x: -1.54 (m), y: 7.35 (m)
Time: 8.53 (s), x: -1.53 (m), y: 7.36 (m)
Time: 8.63 (s), x: -1.52 (m), y: 7.37 (m)
Time: 8.74 (s), x: -1.52 (m), y: 7.38 (m)
Time: 8.85 (s), x: -1.52 (m), y: 7.38 (m)
Time: 8.95 (s), x: -1.51 (m), y: 7.39 (m)
Time: 9.06 (s), x: -1.50 (m), y: 7.40 (m)
Time: 9.16 (s), x: -1.50 (m), y: 7.41 (m)
Time: 9.27 (s), x: -1.51 (m), y: 7.41 (m)
Time: 9.38 (s), x: -1.51 (m), y: 7.42 (m)
Time: 9.48 (s), x: -1.52 (m), y: 7.42 (m)
Time: 9.59 (s), x: -1.52 (m), y: 7.42 (m)
Time: 9.69 (s), x: -1.53 (m), y: 7.42 (m)
Time: 9.79 (s), x: -1.53 (m), y: 7.41 (m)
Time: 9.90 (s), x: -1.54 (m), y: 7.41 (m)
Time: 10.01 (s), x: -1.55 (m), y: 7.40 (m)
Time: 10.11 (s), x: -1.55 (m), y: 7.40 (m)
Time: 10.21 (s), x: -1.56 (m), y: 7.41 (m)
Time: 10.32 (s), x: -1.55 (m), y: 7.41 (m)
Time: 10.43 (s), x: -1.54 (m), y: 7.42 (m)
Time: 10.54 (s), x: -1.53 (m), y: 7.42 (m)
Time: 10.64 (s), x: -1.53 (m), y: 7.43 (m)
Time: 10.75 (s), x: -1.52 (m), y: 7.43 (m)
Time: 10.86 (s), x: -1.51 (m), y: 7.44 (m)
Time: 10.97 (s), x: -1.50 (m), y: 7.44 (m)
Time: 11.08 (s), x: -1.49 (m), y: 7.45 (m)
Time: 11.18 (s), x: -1.49 (m), y: 7.45 (m)
Time: 11.29 (s), x: -1.48 (m), y: 7.45 (m)
Time: 11.40 (s), x: -1.48 (m), y: 7.46 (m)
Time: 11.51 (s), x: -1.48 (m), y: 7.47 (m)
Time: 11.62 (s), x: -1.48 (m), y: 7.47 (m)
Time: 11.73 (s), x: -1.48 (m), y: 7.48 (m)
Time: 11.83 (s), x: -1.48 (m), y: 7.50 (m)
Time: 11.94 (s), x: -1.49 (m), y: 7.51 (m)
Time: 12.05 (s), x: -1.49 (m), y: 7.53 (m)
Time: 12.15 (s), x: -1.48 (m), y: 7.55 (m)
Time: 12.26 (s), x: -1.48 (m), y: 7.57 (m)
Time: 12.36 (s), x: -1.48 (m), y: 7.58 (m)
Time: 12.46 (s), x: -1.47 (m), y: 7.59 (m)
Time: 12.57 (s), x: -1.45 (m), y: 7.60 (m)
Time: 12.68 (s), x: -1.43 (m), y: 7.61 (m)
Time: 12.78 (s), x: -1.42 (m), y: 7.61 (m)
Time: 12.89 (s), x: -1.40 (m), y: 7.61 (m)
Time: 12.99 (s), x: -1.37 (m), y: 7.60 (m)
Time: 13.10 (s), x: -1.36 (m), y: 7.58 (m)
Time: 13.21 (s), x: -1.35 (m), y: 7.55 (m)
Time: 13.31 (s), x: -1.34 (m), y: 7.51 (m)
Time: 13.42 (s), x: -1.33 (m), y: 7.47 (m)
Time: 13.52 (s), x: -1.32 (m), y: 7.41 (m)
Time: 13.63 (s), x: -1.32 (m), y: 7.35 (m)
Time: 13.73 (s), x: -1.33 (m), y: 7.26 (m)
Time: 13.84 (s), x: -1.34 (m), y: 7.18 (m)
Time: 13.94 (s), x: -1.34 (m), y: 7.13 (m)
Time: 14.05 (s), x: -1.35 (m), y: 7.11 (m)
Time: 14.15 (s), x: -1.34 (m), y: 7.10 (m)
Time: 14.25 (s), x: -1.33 (m), y: 7.09 (m)
Time: 14.36 (s), x: -1.33 (m), y: 7.08 (m)
Time: 14.46 (s), x: -1.34 (m), y: 7.06 (m)
Time: 14.57 (s), x: -1.36 (m), y: 7.05 (m)
Time: 14.67 (s), x: -1.39 (m), y: 7.04 (m)
Time: 14.78 (s), x: -1.43 (m), y: 7.02 (m)
Time: 14.89 (s), x: -1.48 (m), y: 6.99 (m)
Time: 14.99 (s), x: -1.52 (m), y: 6.98 (m)
Time: 15.10 (s), x: -1.52 (m), y: 6.97 (m)
Time: 15.20 (s), x: -1.51 (m), y: 6.97 (m)
Time: 15.30 (s), x: -1.51 (m), y: 6.96 (m)
Time: 15.41 (s), x: -1.50 (m), y: 6.96 (m)
Time: 15.52 (s), x: -1.49 (m), y: 6.94 (m)
Time: 15.62 (s), x: -1.49 (m), y: 6.93 (m)
Time: 15.72 (s), x: -1.51 (m), y: 6.91 (m)
Time: 15.83 (s), x: -1.54 (m), y: 6.90 (m)
Time: 15.93 (s), x: -1.57 (m), y: 6.90 (m)
Time: 16.03 (s), x: -1.60 (m), y: 6.89 (m)
Time: 16.14 (s), x: -1.62 (m), y: 6.89 (m)
Time: 16.24 (s), x: -1.65 (m), y: 6.89 (m)
Time: 16.35 (s), x: -1.68 (m), y: 6.90 (m)
Time: 16.45 (s), x: -1.71 (m), y: 6.91 (m)
Time: 16.55 (s), x: -1.74 (m), y: 6.92 (m)
Time: 16.65 (s), x: -1.76 (m), y: 6.94 (m)
Time: 16.76 (s), x: -1.77 (m), y: 6.95 (m)
Time: 16.86 (s), x: -1.79 (m), y: 6.97 (m)
Time: 16.96 (s), x: -1.81 (m), y: 6.99 (m)
Time: 17.07 (s), x: -1.81 (m), y: 7.01 (m)
Time: 17.18 (s), x: -1.81 (m), y: 7.02 (m)
Time: 17.28 (s), x: -1.80 (m), y: 7.04 (m)
Time: 17.39 (s), x: -1.79 (m), y: 7.06 (m)
Time: 17.49 (s), x: -1.79 (m), y: 7.08 (m)
Time: 17.60 (s), x: -1.78 (m), y: 7.10 (m)
Time: 17.70 (s), x: -1.78 (m), y: 7.12 (m)
Time: 17.81 (s), x: -1.77 (m), y: 7.14 (m)
Time: 17.92 (s), x: -1.75 (m), y: 7.16 (m)
Time: 18.03 (s), x: -1.74 (m), y: 7.18 (m)
Time: 18.13 (s), x: -1.74 (m), y: 7.18 (m)
Time: 18.24 (s), x: -1.73 (m), y: 7.20 (m)
Time: 18.35 (s), x: -1.72 (m), y: 7.22 (m)
Time: 18.46 (s), x: -1.71 (m), y: 7.24 (m)
Time: 18.56 (s), x: -1.69 (m), y: 7.26 (m)
Time: 18.67 (s), x: -1.67 (m), y: 7.30 (m)
Time: 18.77 (s), x: -1.64 (m), y: 7.35 (m)
Time: 18.88 (s), x: -1.62 (m), y: 7.40 (m)
Time: 18.99 (s), x: -1.59 (m), y: 7.44 (m)
Time: 19.09 (s), x: -1.57 (m), y: 7.48 (m)
Time: 19.19 (s), x: -1.57 (m), y: 7.49 (m)
Time: 19.30 (s), x: -1.56 (m), y: 7.51 (m)
Time: 19.41 (s), x: -1.55 (m), y: 7.52 (m)
Time: 19.51 (s), x: -1.55 (m), y: 7.53 (m)
Time: 19.62 (s), x: -1.54 (m), y: 7.55 (m)
Time: 19.73 (s), x: -1.53 (m), y: 7.56 (m)
Time: 19.84 (s), x: -1.51 (m), y: 7.59 (m)
Time: 19.94 (s), x: -1.50 (m), y: 7.63 (m)
Time: 20.05 (s), x: -1.48 (m), y: 7.68 (m)
Time: 20.16 (s), x: -1.46 (m), y: 7.73 (m)
Time: 20.26 (s), x: -1.45 (m), y: 7.80 (m)
Time: 20.37 (s), x: -1.44 (m), y: 7.88 (m)
Time: 20.47 (s), x: -1.44 (m), y: 7.95 (m)
Time: 20.58 (s), x: -1.45 (m), y: 8.02 (m)
Time: 20.69 (s), x: -1.45 (m), y: 8.04 (m)
Time: 20.79 (s), x: -1.44 (m), y: 8.00 (m)
Time: 20.90 (s), x: -1.42 (m), y: 7.95 (m)
Time: 21.00 (s), x: -1.41 (m), y: 7.90 (m)
Time: 21.11 (s), x: -1.39 (m), y: 7.86 (m)
Time: 21.21 (s), x: -1.38 (m), y: 7.82 (m)
Time: 21.32 (s), x: -1.37 (m), y: 7.78 (m)
Time: 21.42 (s), x: -1.35 (m), y: 7.74 (m)
Time: 21.53 (s), x: -1.34 (m), y: 7.71 (m)
Time: 21.63 (s), x: -1.34 (m), y: 7.70 (m)
Time: 21.73 (s), x: -1.34 (m), y: 7.70 (m)
Time: 21.83 (s), x: -1.33 (m), y: 7.70 (m)
Time: 21.93 (s), x: -1.32 (m), y: 7.69 (m)
Time: 22.04 (s), x: -1.32 (m), y: 7.69 (m)
Time: 22.14 (s), x: -1.31 (m), y: 7.67 (m)
Time: 22.25 (s), x: -1.30 (m), y: 7.65 (m)
Time: 22.35 (s), x: -1.30 (m), y: 7.64 (m)
Time: 22.46 (s), x: -1.30 (m), y: 7.65 (m)
Time: 22.57 (s), x: -1.29 (m), y: 7.65 (m)
Time: 22.67 (s), x: -1.29 (m), y: 7.66 (m)
Time: 22.78 (s), x: -1.31 (m), y: 7.68 (m)
Time: 22.88 (s), x: -1.32 (m), y: 7.70 (m)
Time: 22.99 (s), x: -1.34 (m), y: 7.73 (m)
Time: 23.10 (s), x: -1.36 (m), y: 7.75 (m)
Time: 23.20 (s), x: -1.35 (m), y: 7.75 (m)
Time: 23.30 (s), x: -1.32 (m), y: 7.73 (m)
Time: 23.41 (s), x: -1.28 (m), y: 7.69 (m)
Time: 23.52 (s), x: -1.24 (m), y: 7.65 (m)
Time: 23.62 (s), x: -1.21 (m), y: 7.62 (m)
Time: 23.73 (s), x: -1.20 (m), y: 7.61 (m)
Time: 23.83 (s), x: -1.21 (m), y: 7.62 (m)
Time: 23.94 (s), x: -1.21 (m), y: 7.62 (m)
Time: 24.05 (s), x: -1.19 (m), y: 7.60 (m)
Time: 24.16 (s), x: -1.17 (m), y: 7.58 (m)
Time: 24.26 (s), x: -1.14 (m), y: 7.55 (m)
Time: 24.37 (s), x: -1.12 (m), y: 7.53 (m)
Time: 24.47 (s), x: -1.11 (m), y: 7.53 (m)
Time: 24.58 (s), x: -1.09 (m), y: 7.51 (m)
Time: 24.68 (s), x: -1.08 (m), y: 7.50 (m)
Time: 24.78 (s), x: -1.08 (m), y: 7.50 (m)
Time: 24.89 (s), x: -1.07 (m), y: 7.49 (m)
Time: 25.00 (s), x: -1.06 (m), y: 7.48 (m)
Time: 25.10 (s), x: -1.06 (m), y: 7.48 (m)
Time: 25.21 (s), x: -1.05 (m), y: 7.47 (m)
Time: 25.31 (s), x: -1.05 (m), y: 7.46 (m)
Time: 25.42 (s), x: -1.04 (m), y: 7.46 (m)
Time: 25.52 (s), x: -1.04 (m), y: 7.46 (m)
Time: 25.63 (s), x: -1.04 (m), y: 7.47 (m)
Time: 25.73 (s), x: -1.05 (m), y: 7.47 (m)
Time: 25.84 (s), x: -1.06 (m), y: 7.48 (m)
Time: 25.94 (s), x: -1.08 (m), y: 7.50 (m)
Time: 26.05 (s), x: -1.10 (m), y: 7.52 (m)
Time: 26.16 (s), x: -1.12 (m), y: 7.54 (m)
Time: 26.26 (s), x: -1.15 (m), y: 7.56 (m)
Time: 26.37 (s), x: -1.19 (m), y: 7.58 (m)
Time: 26.48 (s), x: -1.23 (m), y: 7.63 (m)
Time: 26.59 (s), x: -1.29 (m), y: 7.67 (m)
Time: 26.69 (s), x: -1.33 (m), y: 7.71 (m)
Time: 26.79 (s), x: -1.37 (m), y: 7.74 (m)
Time: 26.89 (s), x: -1.36 (m), y: 7.73 (m)
Time: 27.00 (s), x: -1.33 (m), y: 7.69 (m)
Time: 27.11 (s), x: -1.29 (m), y: 7.65 (m)
Time: 27.21 (s), x: -1.27 (m), y: 7.62 (m)
Time: 27.32 (s), x: -1.27 (m), y: 7.62 (m)
Time: 27.43 (s), x: -1.29 (m), y: 7.64 (m)
Time: 27.53 (s), x: -1.31 (m), y: 7.67 (m)
Time: 27.63 (s), x: -1.34 (m), y: 7.70 (m)
Time: 27.74 (s), x: -1.36 (m), y: 7.73 (m)
Time: 27.84 (s), x: -1.35 (m), y: 7.71 (m)
Time: 27.95 (s), x: -1.32 (m), y: 7.68 (m)
Time: 28.05 (s), x: -1.29 (m), y: 7.64 (m)
Time: 28.16 (s), x: -1.29 (m), y: 7.63 (m)
Time: 28.27 (s), x: -1.30 (m), y: 7.65 (m)
Time: 28.37 (s), x: -1.31 (m), y: 7.67 (m)
Time: 28.48 (s), x: -1.34 (m), y: 7.70 (m)
Time: 28.58 (s), x: -1.37 (m), y: 7.73 (m)
Time: 28.69 (s), x: -1.40 (m), y: 7.77 (m)
Time: 28.80 (s), x: -1.43 (m), y: 7.81 (m)
Time: 28.90 (s), x: -1.46 (m), y: 7.85 (m)
Time: 29.01 (s), x: -1.49 (m), y: 7.90 (m)
Time: 29.12 (s), x: -1.51 (m), y: 7.93 (m)
Time: 29.22 (s), x: -1.52 (m), y: 7.94 (m)
Time: 29.32 (s), x: -1.51 (m), y: 7.94 (m)
Time: 29.42 (s), x: -1.51 (m), y: 7.93 (m)
Time: 29.53 (s), x: -1.50 (m), y: 7.92 (m)
Time: 29.63 (s), x: -1.50 (m), y: 7.92 (m)
Time: 29.73 (s), x: -1.50 (m), y: 7.91 (m)
Time: 29.83 (s), x: -1.51 (m), y: 7.91 (m)
Time: 29.94 (s), x: -1.52 (m), y: 7.91 (m)
Time: 30.05 (s), x: -1.52 (m), y: 7.91 (m)
Time: 30.16 (s), x: -1.53 (m), y: 7.90 (m)
Time: 30.26 (s), x: -1.53 (m), y: 7.91 (m)
Time: 30.37 (s), x: -1.54 (m), y: 7.93 (m)
Time: 30.48 (s), x: -1.55 (m), y: 7.97 (m)
Time: 30.59 (s), x: -1.57 (m), y: 8.01 (m)
Time: 30.69 (s), x: -1.59 (m), y: 8.06 (m)
Time: 30.79 (s), x: -1.61 (m), y: 8.11 (m)
Time: 30.90 (s), x: -1.62 (m), y: 8.14 (m)
Time: 31.00 (s), x: -1.63 (m), y: 8.17 (m)
Time: 31.11 (s), x: -1.65 (m), y: 8.21 (m)
