🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w138.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_138.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.38 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.54 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.70 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.85 (m)
Time: 0.64 (s), x: -2.25 (m), y: 4.01 (m)
Time: 0.75 (s), x: -2.26 (m), y: 4.17 (m)
Time: 0.86 (s), x: -2.27 (m), y: 4.32 (m)
Time: 0.96 (s), x: -2.28 (m), y: 4.46 (m)
Time: 1.07 (s), x: -2.29 (m), y: 4.61 (m)
Time: 1.17 (s), x: -2.30 (m), y: 4.76 (m)
Time: 1.27 (s), x: -2.31 (m), y: 4.92 (m)
Time: 1.38 (s), x: -2.31 (m), y: 5.07 (m)
Time: 1.48 (s), x: -2.30 (m), y: 5.23 (m)
Time: 1.59 (s), x: -2.29 (m), y: 5.39 (m)
Time: 1.70 (s), x: -2.28 (m), y: 5.55 (m)
Time: 1.80 (s), x: -2.28 (m), y: 5.71 (m)
Time: 1.91 (s), x: -2.31 (m), y: 5.86 (m)
Time: 2.02 (s), x: -2.36 (m), y: 6.01 (m)
Time: 2.12 (s), x: -2.41 (m), y: 6.13 (m)
Time: 2.22 (s), x: -2.46 (m), y: 6.20 (m)
Time: 2.33 (s), x: -2.48 (m), y: 6.24 (m)
Time: 2.43 (s), x: -2.49 (m), y: 6.24 (m)
Time: 2.54 (s), x: -2.49 (m), y: 6.24 (m)
Time: 2.65 (s), x: -2.49 (m), y: 6.24 (m)
Time: 2.75 (s), x: -2.50 (m), y: 6.25 (m)
Time: 2.86 (s), x: -2.55 (m), y: 6.25 (m)
Time: 2.96 (s), x: -2.61 (m), y: 6.26 (m)
Time: 3.07 (s), x: -2.68 (m), y: 6.27 (m)
Time: 3.18 (s), x: -2.74 (m), y: 6.28 (m)
Time: 3.28 (s), x: -2.77 (m), y: 6.28 (m)
Time: 3.39 (s), x: -2.83 (m), y: 6.28 (m)
Time: 3.50 (s), x: -2.89 (m), y: 6.28 (m)
Time: 3.60 (s), x: -2.97 (m), y: 6.27 (m)
Time: 3.71 (s), x: -3.09 (m), y: 6.26 (m)
Time: 3.82 (s), x: -3.21 (m), y: 6.25 (m)
Time: 3.93 (s), x: -3.33 (m), y: 6.24 (m)
Time: 4.03 (s), x: -3.42 (m), y: 6.23 (m)
Time: 4.14 (s), x: -3.50 (m), y: 6.22 (m)
Time: 4.24 (s), x: -3.56 (m), y: 6.21 (m)
Time: 4.35 (s), x: -3.60 (m), y: 6.21 (m)
Time: 4.45 (s), x: -3.62 (m), y: 6.21 (m)
Time: 4.56 (s), x: -3.61 (m), y: 6.23 (m)
Time: 4.66 (s), x: -3.59 (m), y: 6.25 (m)
Time: 4.77 (s), x: -3.58 (m), y: 6.27 (m)
Time: 4.88 (s), x: -3.58 (m), y: 6.29 (m)
Time: 4.99 (s), x: -3.58 (m), y: 6.31 (m)
Time: 5.09 (s), x: -3.59 (m), y: 6.33 (m)
Time: 5.20 (s), x: -3.60 (m), y: 6.35 (m)
Time: 5.30 (s), x: -3.62 (m), y: 6.37 (m)
Time: 5.41 (s), x: -3.64 (m), y: 6.39 (m)
Time: 5.51 (s), x: -3.66 (m), y: 6.42 (m)
Time: 5.61 (s), x: -3.69 (m), y: 6.43 (m)
Time: 5.72 (s), x: -3.70 (m), y: 6.44 (m)
Time: 5.82 (s), x: -3.72 (m), y: 6.45 (m)
Time: 5.92 (s), x: -3.72 (m), y: 6.46 (m)
Time: 6.03 (s), x: -3.72 (m), y: 6.47 (m)
Time: 6.14 (s), x: -3.71 (m), y: 6.48 (m)
Time: 6.24 (s), x: -3.70 (m), y: 6.51 (m)
Time: 6.35 (s), x: -3.68 (m), y: 6.51 (m)
Time: 6.46 (s), x: -3.65 (m), y: 6.50 (m)
