Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
eband,0,1,19.81,8.39,0.84,0.42,1.191,0.3258,0,0,0,0.0,94.593,-1,1.06,330.572,2964722.645,17105992.565,123
eband,1,1,21.81,8.35,0.836,0.38,1.197,0.316,0,0,0,0.0,3.902,-1,1.069,76.866,1032352.246,2815402.082,79
eband,2,1,21.13,8.23,0.823,0.39,1.216,0.3233,0,0,0,0.0,28.791,-1,0.389,221.097,285099.764,5176492.013,89
eband,3,1,20.55,8.13,0.813,0.4,1.23,0.3049,0,0,0,0.0,84.6,-1,0.323,362.592,42446234.842,10502883.524,101
eband,4,1,22.26,8.48,0.848,0.38,1.18,0.2965,0,0,0,0.0,4.126,-1,0.963,319.901,525652.057,10987152.077,82
eband,5,1,19.5,8.03,0.803,0.41,1.245,0.3093,0,0,0,0.0,1.344,-1,0.285,279.055,60721.704,8394804.298,63
eband,6,1,23.07,8.62,0.862,0.37,1.16,0.2965,0,0,0,0.0,207.077,-1,0.919,798.614,11630125.224,28831237.025,164
eband,7,1,20.69,8.29,0.829,0.4,1.206,0.3149,0,0,0,0.0,2.589,-1,1.094,37.432,9751583.403,1347286.252,71
eband,8,1,21.17,8.53,0.853,0.4,1.173,0.2809,0,0,0,0.0,3.332,-1,1.154,229.423,5492414.669,5730928.132,82
eband,9,1,19.77,8.13,0.813,0.41,1.231,0.3,0,0,0,0.0,2.897,-1,0.471,62.128,263425.717,2222420.657,69
eband,10,1,23.37,8.13,0.813,0.35,1.23,0.2866,0,0,0,0.0,2.965,-1,0.745,45.043,22589230.543,1666559.905,65
eband,11,1,20.08,8.16,0.816,0.41,1.225,0.3002,0,0,0,0.0,1.476,-1,0.76,292.933,41507.803,8693408.375,72
eband,12,1,23.04,8.75,0.876,0.38,1.142,0.2735,0,0,0,0.0,134.279,-1,1.094,475.665,9761313.565,15665155.054,131
eband,13,1,22.74,8.17,0.817,0.36,1.224,0.3173,0,0,0,0.0,98.094,-1,0.223,125.912,13360494.667,3558897.337,120
eband,14,1,20.36,8.34,0.834,0.41,1.2,0.3063,0,0,0,0.0,3.488,-1,1.121,251.815,5789309.451,6816424.257,76
eband,16,1,24.53,8.75,0.876,0.36,1.142,0.2803,0,0,0,0.0,36.175,-1,1.294,193.06,13825754.621,6233743.407,106
eband,17,1,22.45,8.54,0.854,0.38,1.171,0.2578,0,0,0,0.0,251.129,-1,1.113,774.352,46629831.622,29557185.196,173
eband,18,1,20.92,8.28,0.828,0.4,1.208,0.2859,0,0,0,0.0,96.633,-1,0.848,211.567,14688097.44,6487655.146,112
eband,19,1,24.92,8.89,0.889,0.36,1.125,0.2798,0,0,0,0.0,225.539,-1,1.548,1013.769,6573874.58,40527760.454,211
eband,20,1,20.08,8.12,0.812,0.4,1.232,0.2882,0,0,0,0.0,2.114,-1,0.597,144.273,1169080.13,4903757.73,71
eband,21,1,20.65,8.35,0.835,0.4,1.197,0.2893,0,0,0,0.0,3.36,-1,0.924,78.824,2902279.053,2875239.815,80
eband,22,1,21.98,8.29,0.829,0.38,1.207,0.3001,0,0,0,0.0,10.477,-1,0.7,291.454,7842383.14,9794705.894,82
eband,23,1,22.53,8.36,0.836,0.37,1.196,0.2863,0,0,0,0.0,102.855,-1,0.651,57.835,5103451.927,2041908.4,113
eband,24,1,24.98,8.82,0.882,0.35,1.133,0.2835,0,0,0,0.0,148.632,-1,0.797,599.322,2684323.744,18708223.424,157
eband,25,1,19.74,8.13,0.813,0.41,1.229,0.3083,0,0,0,0.0,1.531,-1,0.591,279.302,101193.867,8199323.924,71
eband,26,1,21.75,8.44,0.844,0.39,1.185,0.2766,0,0,0,0.0,102.229,-1,0.734,251.239,9285550.831,9390723.918,111
eband,27,1,19.36,8.11,0.811,0.42,1.232,0.2982,0,0,0,0.0,2.777,-1,0.51,93.582,8129205.217,7500542.992,69
