🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w87.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_87.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.26 (m)
Time: 0.44 (s), x: -2.25 (m), y: 3.31 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.36 (m)
Time: 0.65 (s), x: -2.25 (m), y: 3.41 (m)
Time: 0.75 (s), x: -2.25 (m), y: 3.46 (m)
Time: 0.86 (s), x: -2.25 (m), y: 3.51 (m)
Time: 0.97 (s), x: -2.25 (m), y: 3.55 (m)
Time: 1.07 (s), x: -2.25 (m), y: 3.60 (m)
Time: 1.18 (s), x: -2.25 (m), y: 3.65 (m)
Time: 1.29 (s), x: -2.26 (m), y: 3.70 (m)
Time: 1.39 (s), x: -2.26 (m), y: 3.75 (m)
Time: 1.50 (s), x: -2.26 (m), y: 3.80 (m)
Time: 1.61 (s), x: -2.26 (m), y: 3.85 (m)
Time: 1.71 (s), x: -2.26 (m), y: 3.90 (m)
Time: 1.82 (s), x: -2.26 (m), y: 3.95 (m)
Time: 1.92 (s), x: -2.26 (m), y: 4.00 (m)
Time: 2.02 (s), x: -2.26 (m), y: 4.05 (m)
Time: 2.12 (s), x: -2.26 (m), y: 4.09 (m)
Time: 2.23 (s), x: -2.26 (m), y: 4.14 (m)
Time: 2.33 (s), x: -2.26 (m), y: 4.19 (m)
Time: 2.44 (s), x: -2.25 (m), y: 4.23 (m)
Time: 2.54 (s), x: -2.25 (m), y: 4.28 (m)
Time: 2.64 (s), x: -2.25 (m), y: 4.32 (m)
Time: 2.74 (s), x: -2.26 (m), y: 4.37 (m)
Time: 2.84 (s), x: -2.28 (m), y: 4.42 (m)
Time: 2.95 (s), x: -2.29 (m), y: 4.46 (m)
Time: 3.05 (s), x: -2.31 (m), y: 4.51 (m)
Time: 3.16 (s), x: -2.32 (m), y: 4.56 (m)
Time: 3.27 (s), x: -2.33 (m), y: 4.60 (m)
Time: 3.37 (s), x: -2.35 (m), y: 4.65 (m)
Time: 3.48 (s), x: -2.36 (m), y: 4.69 (m)
Time: 3.58 (s), x: -2.37 (m), y: 4.74 (m)
Time: 3.68 (s), x: -2.39 (m), y: 4.78 (m)
Time: 3.78 (s), x: -2.40 (m), y: 4.83 (m)
Time: 3.89 (s), x: -2.42 (m), y: 4.87 (m)
Time: 4.00 (s), x: -2.44 (m), y: 4.92 (m)
Time: 4.10 (s), x: -2.46 (m), y: 4.97 (m)
Time: 4.21 (s), x: -2.47 (m), y: 5.01 (m)
Time: 4.31 (s), x: -2.49 (m), y: 5.06 (m)
Time: 4.42 (s), x: -2.50 (m), y: 5.10 (m)
