🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w12.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_12.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.15 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.25 (m)
Time: 0.42 (s), x: -2.26 (m), y: 3.30 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.35 (m)
Time: 0.63 (s), x: -2.28 (m), y: 3.40 (m)
Time: 0.74 (s), x: -2.29 (m), y: 3.45 (m)
Time: 0.85 (s), x: -2.30 (m), y: 3.50 (m)
Time: 0.95 (s), x: -2.31 (m), y: 3.55 (m)
Time: 1.06 (s), x: -2.32 (m), y: 3.59 (m)
Time: 1.17 (s), x: -2.33 (m), y: 3.64 (m)
Time: 1.27 (s), x: -2.33 (m), y: 3.69 (m)
Time: 1.38 (s), x: -2.33 (m), y: 3.73 (m)
Time: 1.48 (s), x: -2.34 (m), y: 3.78 (m)
Time: 1.59 (s), x: -2.35 (m), y: 3.84 (m)
Time: 1.70 (s), x: -2.36 (m), y: 3.89 (m)
Time: 1.80 (s), x: -2.37 (m), y: 3.93 (m)
Time: 1.90 (s), x: -2.38 (m), y: 3.98 (m)
Time: 2.00 (s), x: -2.39 (m), y: 4.03 (m)
Time: 2.10 (s), x: -2.39 (m), y: 4.09 (m)
Time: 2.21 (s), x: -2.40 (m), y: 4.13 (m)
Time: 2.31 (s), x: -2.40 (m), y: 4.18 (m)
Time: 2.41 (s), x: -2.40 (m), y: 4.22 (m)
Time: 2.52 (s), x: -2.40 (m), y: 4.27 (m)
Time: 2.62 (s), x: -2.41 (m), y: 4.33 (m)
Time: 2.72 (s), x: -2.41 (m), y: 4.38 (m)
Time: 2.83 (s), x: -2.42 (m), y: 4.43 (m)
Time: 2.93 (s), x: -2.42 (m), y: 4.49 (m)
Time: 3.03 (s), x: -2.43 (m), y: 4.55 (m)
Time: 3.13 (s), x: -2.43 (m), y: 4.60 (m)
Time: 3.24 (s), x: -2.44 (m), y: 4.66 (m)
Time: 3.34 (s), x: -2.45 (m), y: 4.70 (m)
Time: 3.44 (s), x: -2.46 (m), y: 4.75 (m)
Time: 3.55 (s), x: -2.47 (m), y: 4.80 (m)
Time: 3.66 (s), x: -2.49 (m), y: 4.84 (m)
Time: 3.76 (s), x: -2.50 (m), y: 4.87 (m)
Time: 3.87 (s), x: -2.50 (m), y: 4.92 (m)
Time: 3.98 (s), x: -2.51 (m), y: 4.98 (m)
Time: 4.09 (s), x: -2.51 (m), y: 5.05 (m)
Time: 4.20 (s), x: -2.51 (m), y: 5.11 (m)
Time: 4.30 (s), x: -2.51 (m), y: 5.17 (m)
Time: 4.41 (s), x: -2.51 (m), y: 5.22 (m)
