🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w96.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_96.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.01 (m), y: 3.10 (m)
Time: 0.11 (s), x: -2.01 (m), y: 3.14 (m)
Time: 0.22 (s), x: -2.01 (m), y: 3.15 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.17 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.19 (m)
Time: 0.52 (s), x: -2.02 (m), y: 3.23 (m)
Time: 0.63 (s), x: -2.03 (m), y: 3.27 (m)
Time: 0.73 (s), x: -2.03 (m), y: 3.29 (m)
Time: 0.84 (s), x: -2.04 (m), y: 3.32 (m)
Time: 0.94 (s), x: -2.07 (m), y: 3.37 (m)
Time: 1.04 (s), x: -2.09 (m), y: 3.44 (m)
Time: 1.15 (s), x: -2.13 (m), y: 3.51 (m)
Time: 1.26 (s), x: -2.16 (m), y: 3.59 (m)
Time: 1.36 (s), x: -2.19 (m), y: 3.67 (m)
Time: 1.46 (s), x: -2.24 (m), y: 3.75 (m)
Time: 1.56 (s), x: -2.30 (m), y: 3.83 (m)
Time: 1.66 (s), x: -2.37 (m), y: 3.90 (m)
Time: 1.77 (s), x: -2.47 (m), y: 3.95 (m)
Time: 1.88 (s), x: -2.57 (m), y: 3.98 (m)
Time: 1.98 (s), x: -2.67 (m), y: 3.99 (m)
Time: 2.08 (s), x: -2.77 (m), y: 3.99 (m)
Time: 2.19 (s), x: -2.88 (m), y: 3.97 (m)
Time: 2.30 (s), x: -2.97 (m), y: 3.95 (m)
Time: 2.40 (s), x: -3.06 (m), y: 3.91 (m)
Time: 2.50 (s), x: -3.15 (m), y: 3.86 (m)
Time: 2.61 (s), x: -3.24 (m), y: 3.80 (m)
Time: 2.71 (s), x: -3.31 (m), y: 3.74 (m)
Time: 2.82 (s), x: -3.39 (m), y: 3.66 (m)
Time: 2.92 (s), x: -3.45 (m), y: 3.59 (m)
Time: 3.03 (s), x: -3.51 (m), y: 3.51 (m)
Time: 3.14 (s), x: -3.56 (m), y: 3.42 (m)
Time: 3.25 (s), x: -3.60 (m), y: 3.33 (m)
Time: 3.35 (s), x: -3.64 (m), y: 3.25 (m)
Time: 3.45 (s), x: -3.67 (m), y: 3.17 (m)
Time: 3.56 (s), x: -3.70 (m), y: 3.08 (m)
Time: 3.66 (s), x: -3.72 (m), y: 2.99 (m)
Time: 3.77 (s), x: -3.74 (m), y: 2.89 (m)
Time: 3.87 (s), x: -3.75 (m), y: 2.80 (m)
Time: 3.98 (s), x: -3.76 (m), y: 2.69 (m)
Time: 4.09 (s), x: -3.78 (m), y: 2.59 (m)
Time: 4.19 (s), x: -3.79 (m), y: 2.48 (m)
Time: 4.30 (s), x: -3.80 (m), y: 2.38 (m)
Time: 4.41 (s), x: -3.80 (m), y: 2.29 (m)
Time: 4.51 (s), x: -3.79 (m), y: 2.24 (m)
