🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w24.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_24.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.20 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.28 (m)
Time: 0.32 (s), x: -2.00 (m), y: 3.38 (m)
Time: 0.42 (s), x: -2.00 (m), y: 3.48 (m)
Time: 0.52 (s), x: -2.00 (m), y: 3.56 (m)
Time: 0.63 (s), x: -1.99 (m), y: 3.64 (m)
Time: 0.73 (s), x: -1.99 (m), y: 3.72 (m)
Time: 0.83 (s), x: -1.99 (m), y: 3.79 (m)
Time: 0.94 (s), x: -1.98 (m), y: 3.88 (m)
Time: 1.05 (s), x: -1.98 (m), y: 3.96 (m)
Time: 1.15 (s), x: -1.97 (m), y: 4.03 (m)
Time: 1.25 (s), x: -1.96 (m), y: 4.09 (m)
Time: 1.35 (s), x: -1.95 (m), y: 4.16 (m)
Time: 1.46 (s), x: -1.94 (m), y: 4.23 (m)
Time: 1.56 (s), x: -1.93 (m), y: 4.28 (m)
Time: 1.67 (s), x: -1.92 (m), y: 4.33 (m)
Time: 1.77 (s), x: -1.92 (m), y: 4.38 (m)
Time: 1.87 (s), x: -1.91 (m), y: 4.42 (m)
Time: 1.97 (s), x: -1.89 (m), y: 4.46 (m)
Time: 2.08 (s), x: -1.88 (m), y: 4.50 (m)
Time: 2.19 (s), x: -1.87 (m), y: 4.51 (m)
Time: 2.29 (s), x: -1.86 (m), y: 4.52 (m)
Time: 2.40 (s), x: -1.86 (m), y: 4.52 (m)
Time: 2.50 (s), x: -1.85 (m), y: 4.53 (m)
Time: 2.60 (s), x: -1.85 (m), y: 4.54 (m)
Time: 2.71 (s), x: -1.84 (m), y: 4.55 (m)
Time: 2.81 (s), x: -1.84 (m), y: 4.56 (m)
Time: 2.92 (s), x: -1.84 (m), y: 4.58 (m)
Time: 3.02 (s), x: -1.84 (m), y: 4.59 (m)
Time: 3.13 (s), x: -1.84 (m), y: 4.60 (m)
Time: 3.23 (s), x: -1.85 (m), y: 4.61 (m)
Time: 3.33 (s), x: -1.86 (m), y: 4.62 (m)
Time: 3.44 (s), x: -1.86 (m), y: 4.63 (m)
Time: 3.54 (s), x: -1.87 (m), y: 4.64 (m)
Time: 3.65 (s), x: -1.87 (m), y: 4.66 (m)
Time: 3.75 (s), x: -1.87 (m), y: 4.66 (m)
Time: 3.85 (s), x: -1.87 (m), y: 4.68 (m)
Time: 3.96 (s), x: -1.87 (m), y: 4.69 (m)
Time: 4.06 (s), x: -1.87 (m), y: 4.69 (m)
Time: 4.16 (s), x: -1.87 (m), y: 4.69 (m)
Time: 4.26 (s), x: -1.87 (m), y: 4.69 (m)
Time: 4.37 (s), x: -1.87 (m), y: 4.70 (m)
Time: 4.47 (s), x: -1.86 (m), y: 4.73 (m)
Time: 4.57 (s), x: -1.85 (m), y: 4.77 (m)
Time: 4.68 (s), x: -1.83 (m), y: 4.85 (m)
Time: 4.79 (s), x: -1.80 (m), y: 4.95 (m)
Time: 4.89 (s), x: -1.77 (m), y: 5.05 (m)
Time: 4.99 (s), x: -1.75 (m), y: 5.15 (m)
Time: 5.09 (s), x: -1.73 (m), y: 5.25 (m)
Time: 5.20 (s), x: -1.71 (m), y: 5.35 (m)
Time: 5.30 (s), x: -1.70 (m), y: 5.45 (m)
Time: 5.40 (s), x: -1.68 (m), y: 5.56 (m)
Time: 5.50 (s), x: -1.67 (m), y: 5.65 (m)
Time: 5.61 (s), x: -1.66 (m), y: 5.72 (m)
Time: 5.72 (s), x: -1.66 (m), y: 5.79 (m)
Time: 5.82 (s), x: -1.65 (m), y: 5.84 (m)
Time: 5.92 (s), x: -1.65 (m), y: 5.89 (m)
