🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w8.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_8.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.25 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.30 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.45 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.95 (s), x: -2.25 (m), y: 3.54 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.59 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.64 (m)
Time: 1.26 (s), x: -2.25 (m), y: 3.69 (m)
Time: 1.36 (s), x: -2.24 (m), y: 3.74 (m)
Time: 1.46 (s), x: -2.24 (m), y: 3.79 (m)
Time: 1.57 (s), x: -2.23 (m), y: 3.84 (m)
Time: 1.67 (s), x: -2.23 (m), y: 3.89 (m)
Time: 1.77 (s), x: -2.23 (m), y: 3.94 (m)
Time: 1.88 (s), x: -2.23 (m), y: 3.98 (m)
Time: 1.98 (s), x: -2.23 (m), y: 4.03 (m)
Time: 2.09 (s), x: -2.23 (m), y: 4.08 (m)
Time: 2.19 (s), x: -2.22 (m), y: 4.13 (m)
Time: 2.29 (s), x: -2.22 (m), y: 4.17 (m)
Time: 2.39 (s), x: -2.21 (m), y: 4.22 (m)
Time: 2.49 (s), x: -2.21 (m), y: 4.26 (m)
Time: 2.60 (s), x: -2.20 (m), y: 4.32 (m)
Time: 2.70 (s), x: -2.18 (m), y: 4.39 (m)
Time: 2.81 (s), x: -2.17 (m), y: 4.45 (m)
Time: 2.92 (s), x: -2.16 (m), y: 4.50 (m)
Time: 3.03 (s), x: -2.15 (m), y: 4.55 (m)
Time: 3.14 (s), x: -2.14 (m), y: 4.60 (m)
Time: 3.24 (s), x: -2.13 (m), y: 4.65 (m)
Time: 3.34 (s), x: -2.13 (m), y: 4.71 (m)
Time: 3.45 (s), x: -2.12 (m), y: 4.77 (m)
Time: 3.56 (s), x: -2.11 (m), y: 4.83 (m)
Time: 3.67 (s), x: -2.10 (m), y: 4.88 (m)
Time: 3.77 (s), x: -2.10 (m), y: 4.92 (m)
Time: 3.87 (s), x: -2.09 (m), y: 4.97 (m)
Time: 3.98 (s), x: -2.08 (m), y: 5.02 (m)
Time: 4.08 (s), x: -2.08 (m), y: 5.07 (m)
Time: 4.19 (s), x: -2.07 (m), y: 5.12 (m)
Time: 4.29 (s), x: -2.07 (m), y: 5.17 (m)
Time: 4.39 (s), x: -2.07 (m), y: 5.22 (m)
Time: 4.50 (s), x: -2.07 (m), y: 5.26 (m)
Time: 4.60 (s), x: -2.07 (m), y: 5.31 (m)
Time: 4.71 (s), x: -2.07 (m), y: 5.36 (m)
Time: 4.82 (s), x: -2.07 (m), y: 5.41 (m)
Time: 4.92 (s), x: -2.07 (m), y: 5.46 (m)
Time: 5.02 (s), x: -2.06 (m), y: 5.51 (m)
Time: 5.13 (s), x: -2.06 (m), y: 5.56 (m)
Time: 5.24 (s), x: -2.05 (m), y: 5.60 (m)
Time: 5.34 (s), x: -2.05 (m), y: 5.65 (m)
Time: 5.44 (s), x: -2.07 (m), y: 5.69 (m)
Time: 5.54 (s), x: -2.08 (m), y: 5.74 (m)
Time: 5.65 (s), x: -2.08 (m), y: 5.80 (m)
Time: 5.75 (s), x: -2.09 (m), y: 5.87 (m)
Time: 5.86 (s), x: -2.09 (m), y: 5.93 (m)
Time: 5.96 (s), x: -2.08 (m), y: 5.98 (m)
Time: 6.07 (s), x: -2.08 (m), y: 6.03 (m)
Time: 6.17 (s), x: -2.10 (m), y: 6.08 (m)
Time: 6.28 (s), x: -2.12 (m), y: 6.13 (m)
Time: 6.38 (s), x: -2.14 (m), y: 6.19 (m)
Time: 6.49 (s), x: -2.16 (m), y: 6.25 (m)
Time: 6.60 (s), x: -2.18 (m), y: 6.31 (m)
Time: 6.71 (s), x: -2.20 (m), y: 6.38 (m)
Time: 6.81 (s), x: -2.22 (m), y: 6.44 (m)
Time: 6.92 (s), x: -2.23 (m), y: 6.48 (m)
Time: 7.03 (s), x: -2.26 (m), y: 6.53 (m)
Time: 7.14 (s), x: -2.28 (m), y: 6.57 (m)
Time: 7.24 (s), x: -2.31 (m), y: 6.61 (m)
Time: 7.34 (s), x: -2.34 (m), y: 6.65 (m)
Time: 7.44 (s), x: -2.37 (m), y: 6.69 (m)
Time: 7.55 (s), x: -2.40 (m), y: 6.74 (m)
Time: 7.66 (s), x: -2.42 (m), y: 6.77 (m)
