🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w63.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_63.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.11 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.21 (s), x: -2.26 (m), y: 3.22 (m)
Time: 0.32 (s), x: -2.26 (m), y: 3.29 (m)
Time: 0.42 (s), x: -2.27 (m), y: 3.37 (m)
Time: 0.52 (s), x: -2.27 (m), y: 3.46 (m)
Time: 0.62 (s), x: -2.28 (m), y: 3.55 (m)
Time: 0.73 (s), x: -2.28 (m), y: 3.60 (m)
Time: 0.83 (s), x: -2.29 (m), y: 3.64 (m)
Time: 0.93 (s), x: -2.29 (m), y: 3.69 (m)
Time: 1.04 (s), x: -2.30 (m), y: 3.75 (m)
Time: 1.14 (s), x: -2.30 (m), y: 3.81 (m)
Time: 1.24 (s), x: -2.30 (m), y: 3.86 (m)
Time: 1.34 (s), x: -2.31 (m), y: 3.91 (m)
Time: 1.45 (s), x: -2.31 (m), y: 3.96 (m)
Time: 1.55 (s), x: -2.31 (m), y: 4.03 (m)
Time: 1.65 (s), x: -2.32 (m), y: 4.08 (m)
Time: 1.75 (s), x: -2.33 (m), y: 4.14 (m)
Time: 1.86 (s), x: -2.34 (m), y: 4.19 (m)
Time: 1.97 (s), x: -2.35 (m), y: 4.23 (m)
Time: 2.07 (s), x: -2.35 (m), y: 4.28 (m)
Time: 2.17 (s), x: -2.36 (m), y: 4.32 (m)
Time: 2.28 (s), x: -2.37 (m), y: 4.36 (m)
Time: 2.38 (s), x: -2.38 (m), y: 4.39 (m)
Time: 2.48 (s), x: -2.39 (m), y: 4.43 (m)
Time: 2.59 (s), x: -2.40 (m), y: 4.46 (m)
Time: 2.69 (s), x: -2.41 (m), y: 4.49 (m)
Time: 2.79 (s), x: -2.42 (m), y: 4.51 (m)
Time: 2.89 (s), x: -2.42 (m), y: 4.53 (m)
Time: 2.99 (s), x: -2.43 (m), y: 4.55 (m)
Time: 3.09 (s), x: -2.44 (m), y: 4.57 (m)
Time: 3.19 (s), x: -2.44 (m), y: 4.60 (m)
Time: 3.30 (s), x: -2.45 (m), y: 4.62 (m)
Time: 3.40 (s), x: -2.46 (m), y: 4.63 (m)
Time: 3.50 (s), x: -2.46 (m), y: 4.65 (m)
Time: 3.60 (s), x: -2.47 (m), y: 4.67 (m)
Time: 3.71 (s), x: -2.47 (m), y: 4.69 (m)
Time: 3.81 (s), x: -2.48 (m), y: 4.71 (m)
Time: 3.91 (s), x: -2.49 (m), y: 4.72 (m)
Time: 4.01 (s), x: -2.49 (m), y: 4.74 (m)
Time: 4.12 (s), x: -2.50 (m), y: 4.75 (m)
Time: 4.23 (s), x: -2.51 (m), y: 4.77 (m)
Time: 4.33 (s), x: -2.51 (m), y: 4.78 (m)
Time: 4.43 (s), x: -2.52 (m), y: 4.80 (m)
Time: 4.54 (s), x: -2.53 (m), y: 4.81 (m)
Time: 4.65 (s), x: -2.53 (m), y: 4.82 (m)
Time: 4.75 (s), x: -2.54 (m), y: 4.83 (m)
Time: 4.85 (s), x: -2.55 (m), y: 4.84 (m)
Time: 4.96 (s), x: -2.56 (m), y: 4.86 (m)
Time: 5.06 (s), x: -2.56 (m), y: 4.87 (m)
Time: 5.17 (s), x: -2.57 (m), y: 4.88 (m)
Time: 5.27 (s), x: -2.58 (m), y: 4.89 (m)
Time: 5.38 (s), x: -2.58 (m), y: 4.90 (m)
Time: 5.49 (s), x: -2.59 (m), y: 4.91 (m)
Time: 5.59 (s), x: -2.60 (m), y: 4.92 (m)
Time: 5.70 (s), x: -2.60 (m), y: 4.93 (m)
Time: 5.80 (s), x: -2.61 (m), y: 4.94 (m)
Time: 5.91 (s), x: -2.62 (m), y: 4.95 (m)
Time: 6.01 (s), x: -2.63 (m), y: 4.96 (m)
Time: 6.12 (s), x: -2.63 (m), y: 4.97 (m)
Time: 6.22 (s), x: -2.64 (m), y: 4.98 (m)
Time: 6.33 (s), x: -2.64 (m), y: 4.99 (m)
Time: 6.43 (s), x: -2.65 (m), y: 5.00 (m)
