🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_dwa_w91.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_91.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.24 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.24 (m), y: 3.17 (m)
Time: 0.22 (s), x: -2.24 (m), y: 3.24 (m)
Time: 0.32 (s), x: -2.23 (m), y: 3.32 (m)
Time: 0.42 (s), x: -2.22 (m), y: 3.41 (m)
Time: 0.52 (s), x: -2.22 (m), y: 3.51 (m)
Time: 0.62 (s), x: -2.21 (m), y: 3.61 (m)
Time: 0.73 (s), x: -2.19 (m), y: 3.71 (m)
Time: 0.84 (s), x: -2.18 (m), y: 3.82 (m)
Time: 0.94 (s), x: -2.16 (m), y: 3.92 (m)
Time: 1.04 (s), x: -2.15 (m), y: 4.01 (m)
Time: 1.14 (s), x: -2.13 (m), y: 4.10 (m)
Time: 1.25 (s), x: -2.11 (m), y: 4.19 (m)
Time: 1.36 (s), x: -2.10 (m), y: 4.27 (m)
Time: 1.46 (s), x: -2.08 (m), y: 4.35 (m)
Time: 1.56 (s), x: -2.06 (m), y: 4.42 (m)
Time: 1.67 (s), x: -2.04 (m), y: 4.49 (m)
Time: 1.78 (s), x: -2.03 (m), y: 4.55 (m)
Time: 1.88 (s), x: -2.01 (m), y: 4.61 (m)
Time: 1.98 (s), x: -2.00 (m), y: 4.66 (m)
Time: 2.08 (s), x: -1.98 (m), y: 4.72 (m)
Time: 2.19 (s), x: -1.96 (m), y: 4.77 (m)
Time: 2.29 (s), x: -1.95 (m), y: 4.82 (m)
Time: 2.40 (s), x: -1.94 (m), y: 4.86 (m)
Time: 2.51 (s), x: -1.92 (m), y: 4.90 (m)
Time: 2.61 (s), x: -1.91 (m), y: 4.94 (m)
Time: 2.71 (s), x: -1.90 (m), y: 4.98 (m)
Time: 2.82 (s), x: -1.89 (m), y: 5.01 (m)
