🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w32.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_32.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.23 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.37 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.52 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.68 (m)
Time: 0.53 (s), x: -2.27 (m), y: 3.84 (m)
Time: 0.64 (s), x: -2.28 (m), y: 3.98 (m)
Time: 0.74 (s), x: -2.31 (m), y: 4.13 (m)
Time: 0.84 (s), x: -2.34 (m), y: 4.29 (m)
Time: 0.94 (s), x: -2.38 (m), y: 4.42 (m)
Time: 1.05 (s), x: -2.42 (m), y: 4.59 (m)
Time: 1.15 (s), x: -2.45 (m), y: 4.74 (m)
Time: 1.26 (s), x: -2.46 (m), y: 4.89 (m)
Time: 1.36 (s), x: -2.47 (m), y: 5.05 (m)
Time: 1.47 (s), x: -2.46 (m), y: 5.21 (m)
Time: 1.57 (s), x: -2.44 (m), y: 5.36 (m)
Time: 1.67 (s), x: -2.42 (m), y: 5.51 (m)
Time: 1.78 (s), x: -2.40 (m), y: 5.67 (m)
Time: 1.88 (s), x: -2.39 (m), y: 5.82 (m)
Time: 1.98 (s), x: -2.38 (m), y: 5.97 (m)
Time: 2.09 (s), x: -2.38 (m), y: 6.12 (m)
Time: 2.19 (s), x: -2.40 (m), y: 6.28 (m)
Time: 2.30 (s), x: -2.42 (m), y: 6.44 (m)
Time: 2.40 (s), x: -2.45 (m), y: 6.58 (m)
Time: 2.51 (s), x: -2.47 (m), y: 6.73 (m)
Time: 2.61 (s), x: -2.48 (m), y: 6.88 (m)
Time: 2.71 (s), x: -2.48 (m), y: 7.04 (m)
Time: 2.82 (s), x: -2.49 (m), y: 7.20 (m)
Time: 2.93 (s), x: -2.49 (m), y: 7.37 (m)
Time: 3.04 (s), x: -2.49 (m), y: 7.52 (m)
Time: 3.14 (s), x: -2.48 (m), y: 7.69 (m)
Time: 3.25 (s), x: -2.46 (m), y: 7.84 (m)
Time: 3.35 (s), x: -2.43 (m), y: 7.99 (m)
Time: 3.46 (s), x: -2.39 (m), y: 8.13 (m)
Time: 3.56 (s), x: -2.34 (m), y: 8.30 (m)
Time: 3.67 (s), x: -2.30 (m), y: 8.45 (m)
Time: 3.77 (s), x: -2.27 (m), y: 8.60 (m)
Time: 3.87 (s), x: -2.26 (m), y: 8.75 (m)
Time: 3.98 (s), x: -2.27 (m), y: 8.90 (m)
Time: 4.08 (s), x: -2.30 (m), y: 9.05 (m)
Time: 4.19 (s), x: -2.34 (m), y: 9.20 (m)
Time: 4.29 (s), x: -2.39 (m), y: 9.33 (m)
Time: 4.39 (s), x: -2.44 (m), y: 9.47 (m)
Time: 4.50 (s), x: -2.50 (m), y: 9.62 (m)
Time: 4.61 (s), x: -2.54 (m), y: 9.78 (m)
Time: 4.71 (s), x: -2.56 (m), y: 9.90 (m)
Time: 4.81 (s), x: -2.55 (m), y: 9.98 (m)
Time: 4.91 (s), x: -2.54 (m), y: 10.09 (m)
Time: 5.02 (s), x: -2.52 (m), y: 10.22 (m)
Time: 5.13 (s), x: -2.49 (m), y: 10.37 (m)
Time: 5.23 (s), x: -2.47 (m), y: 10.53 (m)
Time: 5.33 (s), x: -2.46 (m), y: 10.68 (m)
Time: 5.43 (s), x: -2.47 (m), y: 10.83 (m)
Time: 5.54 (s), x: -2.49 (m), y: 10.99 (m)
Time: 5.65 (s), x: -2.51 (m), y: 11.15 (m)
Time: 5.76 (s), x: -2.53 (m), y: 11.30 (m)
Time: 5.86 (s), x: -2.54 (m), y: 11.45 (m)
Time: 5.96 (s), x: -2.54 (m), y: 11.60 (m)
Time: 6.06 (s), x: -2.55 (m), y: 11.75 (m)
Time: 6.17 (s), x: -2.57 (m), y: 11.92 (m)
Time: 6.27 (s), x: -2.58 (m), y: 12.06 (m)
>>>>>>>>>>>>>>>>>> Test finished! <<<<<<<<<<<<<<<<<<
Navigation succeeded with time 6.2700 (s)
Navigation metric: 0.5000
