🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w63.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_63.world <<<<<<<<<<<<<<<<<<
Time: 0.02 (s), x: -2.00 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.00 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.00 (m), y: 3.31 (m)
Time: 0.33 (s), x: -1.99 (m), y: 3.41 (m)
Time: 0.43 (s), x: -1.98 (m), y: 3.50 (m)
Time: 0.53 (s), x: -1.97 (m), y: 3.59 (m)
Time: 0.63 (s), x: -1.95 (m), y: 3.67 (m)
Time: 0.74 (s), x: -1.92 (m), y: 3.74 (m)
Time: 0.84 (s), x: -1.90 (m), y: 3.81 (m)
Time: 0.94 (s), x: -1.87 (m), y: 3.88 (m)
Time: 1.05 (s), x: -1.85 (m), y: 3.94 (m)
Time: 1.15 (s), x: -1.83 (m), y: 3.99 (m)
Time: 1.25 (s), x: -1.81 (m), y: 4.04 (m)
Time: 1.35 (s), x: -1.79 (m), y: 4.09 (m)
Time: 1.46 (s), x: -1.77 (m), y: 4.13 (m)
Time: 1.56 (s), x: -1.75 (m), y: 4.17 (m)
Time: 1.67 (s), x: -1.74 (m), y: 4.21 (m)
Time: 1.77 (s), x: -1.72 (m), y: 4.25 (m)
Time: 1.87 (s), x: -1.71 (m), y: 4.29 (m)
Time: 1.97 (s), x: -1.70 (m), y: 4.33 (m)
Time: 2.07 (s), x: -1.69 (m), y: 4.36 (m)
Time: 2.18 (s), x: -1.68 (m), y: 4.39 (m)
Time: 2.28 (s), x: -1.67 (m), y: 4.42 (m)
Time: 2.39 (s), x: -1.66 (m), y: 4.45 (m)
Time: 2.49 (s), x: -1.65 (m), y: 4.48 (m)
Time: 2.60 (s), x: -1.64 (m), y: 4.51 (m)
Time: 2.70 (s), x: -1.63 (m), y: 4.53 (m)
Time: 2.81 (s), x: -1.63 (m), y: 4.56 (m)
Time: 2.92 (s), x: -1.62 (m), y: 4.58 (m)
Time: 3.02 (s), x: -1.61 (m), y: 4.60 (m)
Time: 3.13 (s), x: -1.61 (m), y: 4.62 (m)
Time: 3.23 (s), x: -1.60 (m), y: 4.64 (m)
Time: 3.34 (s), x: -1.59 (m), y: 4.66 (m)
Time: 3.44 (s), x: -1.59 (m), y: 4.68 (m)
Time: 3.55 (s), x: -1.58 (m), y: 4.70 (m)
Time: 3.65 (s), x: -1.57 (m), y: 4.72 (m)
Time: 3.76 (s), x: -1.57 (m), y: 4.73 (m)
