🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_teb_w60.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_60.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.12 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.21 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.33 (m)
Time: 0.33 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.64 (m)
Time: 0.54 (s), x: -2.25 (m), y: 3.80 (m)
Time: 0.64 (s), x: -2.26 (m), y: 3.95 (m)
Time: 0.74 (s), x: -2.28 (m), y: 4.10 (m)
Time: 0.84 (s), x: -2.32 (m), y: 4.25 (m)
Time: 0.95 (s), x: -2.36 (m), y: 4.40 (m)
Time: 1.06 (s), x: -2.42 (m), y: 4.55 (m)
Time: 1.16 (s), x: -2.47 (m), y: 4.67 (m)
Time: 1.26 (s), x: -2.52 (m), y: 4.80 (m)
Time: 1.37 (s), x: -2.57 (m), y: 4.94 (m)
Time: 1.48 (s), x: -2.61 (m), y: 5.05 (m)
Time: 1.59 (s), x: -2.63 (m), y: 5.15 (m)
Time: 1.69 (s), x: -2.64 (m), y: 5.24 (m)
Time: 1.79 (s), x: -2.65 (m), y: 5.30 (m)
Time: 1.90 (s), x: -2.66 (m), y: 5.35 (m)
Time: 2.00 (s), x: -2.67 (m), y: 5.37 (m)
Time: 2.10 (s), x: -2.68 (m), y: 5.38 (m)
Time: 2.21 (s), x: -2.68 (m), y: 5.38 (m)
Time: 2.31 (s), x: -2.68 (m), y: 5.37 (m)
Time: 2.41 (s), x: -2.68 (m), y: 5.38 (m)
Time: 2.52 (s), x: -2.68 (m), y: 5.39 (m)
Time: 2.62 (s), x: -2.68 (m), y: 5.39 (m)
Time: 2.73 (s), x: -2.68 (m), y: 5.39 (m)
Time: 2.83 (s), x: -2.69 (m), y: 5.38 (m)
Time: 2.93 (s), x: -2.69 (m), y: 5.38 (m)
Time: 3.04 (s), x: -2.70 (m), y: 5.37 (m)
Time: 3.14 (s), x: -2.70 (m), y: 5.36 (m)
Time: 3.24 (s), x: -2.69 (m), y: 5.34 (m)
Time: 3.35 (s), x: -2.68 (m), y: 5.32 (m)
Time: 3.46 (s), x: -2.66 (m), y: 5.30 (m)
Time: 3.56 (s), x: -2.65 (m), y: 5.30 (m)
Time: 3.67 (s), x: -2.64 (m), y: 5.31 (m)
Time: 3.78 (s), x: -2.65 (m), y: 5.32 (m)
Time: 3.88 (s), x: -2.65 (m), y: 5.35 (m)
Time: 3.99 (s), x: -2.65 (m), y: 5.37 (m)
Time: 4.09 (s), x: -2.68 (m), y: 5.39 (m)
Time: 4.19 (s), x: -2.73 (m), y: 5.42 (m)
Time: 4.30 (s), x: -2.75 (m), y: 5.43 (m)
