🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_eband_w36.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_36.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.25 (m), y: 3.11 (m)
Time: 0.12 (s), x: -2.25 (m), y: 3.16 (m)
Time: 0.22 (s), x: -2.25 (m), y: 3.20 (m)
Time: 0.32 (s), x: -2.25 (m), y: 3.25 (m)
Time: 0.43 (s), x: -2.25 (m), y: 3.30 (m)
Time: 0.53 (s), x: -2.25 (m), y: 3.35 (m)
Time: 0.63 (s), x: -2.25 (m), y: 3.40 (m)
Time: 0.74 (s), x: -2.25 (m), y: 3.44 (m)
Time: 0.84 (s), x: -2.25 (m), y: 3.49 (m)
Time: 0.94 (s), x: -2.25 (m), y: 3.54 (m)
Time: 1.05 (s), x: -2.25 (m), y: 3.59 (m)
Time: 1.15 (s), x: -2.25 (m), y: 3.64 (m)
Time: 1.25 (s), x: -2.25 (m), y: 3.68 (m)
Time: 1.36 (s), x: -2.25 (m), y: 3.73 (m)
Time: 1.46 (s), x: -2.25 (m), y: 3.78 (m)
Time: 1.56 (s), x: -2.25 (m), y: 3.83 (m)
Time: 1.67 (s), x: -2.25 (m), y: 3.88 (m)
Time: 1.77 (s), x: -2.25 (m), y: 3.93 (m)
Time: 1.88 (s), x: -2.25 (m), y: 3.97 (m)
Time: 1.98 (s), x: -2.25 (m), y: 4.02 (m)
Time: 2.08 (s), x: -2.25 (m), y: 4.07 (m)
Time: 2.19 (s), x: -2.25 (m), y: 4.12 (m)
Time: 2.29 (s), x: -2.25 (m), y: 4.17 (m)
Time: 2.40 (s), x: -2.25 (m), y: 4.22 (m)
Time: 2.50 (s), x: -2.25 (m), y: 4.26 (m)
Time: 2.61 (s), x: -2.25 (m), y: 4.31 (m)
Time: 2.71 (s), x: -2.25 (m), y: 4.36 (m)
Time: 2.81 (s), x: -2.25 (m), y: 4.41 (m)
Time: 2.91 (s), x: -2.25 (m), y: 4.46 (m)
Time: 3.01 (s), x: -2.25 (m), y: 4.51 (m)
Time: 3.12 (s), x: -2.25 (m), y: 4.55 (m)
Time: 3.22 (s), x: -2.25 (m), y: 4.60 (m)
Time: 3.33 (s), x: -2.24 (m), y: 4.66 (m)
Time: 3.44 (s), x: -2.23 (m), y: 4.71 (m)
Time: 3.54 (s), x: -2.23 (m), y: 4.76 (m)
Time: 3.64 (s), x: -2.22 (m), y: 4.81 (m)
Time: 3.75 (s), x: -2.21 (m), y: 4.85 (m)
Time: 3.85 (s), x: -2.20 (m), y: 4.90 (m)
Time: 3.96 (s), x: -2.20 (m), y: 4.95 (m)
Time: 4.06 (s), x: -2.19 (m), y: 5.00 (m)
Time: 4.17 (s), x: -2.19 (m), y: 5.05 (m)
Time: 4.28 (s), x: -2.18 (m), y: 5.09 (m)
Time: 4.38 (s), x: -2.18 (m), y: 5.14 (m)
Time: 4.49 (s), x: -2.17 (m), y: 5.19 (m)
Time: 4.59 (s), x: -2.16 (m), y: 5.24 (m)
Time: 4.70 (s), x: -2.16 (m), y: 5.28 (m)
Time: 4.80 (s), x: -2.15 (m), y: 5.32 (m)
Time: 4.90 (s), x: -2.14 (m), y: 5.36 (m)
Time: 5.01 (s), x: -2.13 (m), y: 5.41 (m)
Time: 5.12 (s), x: -2.13 (m), y: 5.46 (m)
Time: 5.22 (s), x: -2.12 (m), y: 5.51 (m)
Time: 5.33 (s), x: -2.12 (m), y: 5.56 (m)
Time: 5.44 (s), x: -2.11 (m), y: 5.61 (m)
Time: 5.54 (s), x: -2.10 (m), y: 5.66 (m)
Time: 5.65 (s), x: -2.09 (m), y: 5.70 (m)
Time: 5.75 (s), x: -2.09 (m), y: 5.75 (m)
Time: 5.86 (s), x: -2.08 (m), y: 5.80 (m)
Time: 5.96 (s), x: -2.07 (m), y: 5.85 (m)
Time: 6.06 (s), x: -2.06 (m), y: 5.91 (m)
Time: 6.17 (s), x: -2.05 (m), y: 5.95 (m)
Time: 6.28 (s), x: -2.05 (m), y: 6.00 (m)
Time: 6.39 (s), x: -2.04 (m), y: 6.05 (m)
Time: 6.50 (s), x: -2.04 (m), y: 6.10 (m)
Time: 6.60 (s), x: -2.03 (m), y: 6.15 (m)
Time: 6.71 (s), x: -2.02 (m), y: 6.20 (m)
Time: 6.82 (s), x: -2.01 (m), y: 6.24 (m)
Time: 6.93 (s), x: -2.00 (m), y: 6.29 (m)
Time: 7.04 (s), x: -2.00 (m), y: 6.34 (m)
Time: 7.14 (s), x: -1.99 (m), y: 6.39 (m)
Time: 7.24 (s), x: -1.98 (m), y: 6.44 (m)
Time: 7.35 (s), x: -1.97 (m), y: 6.49 (m)
Time: 7.45 (s), x: -1.96 (m), y: 6.55 (m)
Time: 7.55 (s), x: -1.95 (m), y: 6.59 (m)
Time: 7.66 (s), x: -1.94 (m), y: 6.63 (m)
