🔁 Terminal çıktısı hem terminale hem dosyaya kaydediliyor: /home/turan/3v3/experiments/terminal_logs/run_fastdwa_w95.txt
>>>>>>>>>>>>>>>>>> Loading Gazebo Simulation with BARN/world_95.world <<<<<<<<<<<<<<<<<<
Time: 0.01 (s), x: -2.00 (m), y: 3.12 (m)
Time: 0.11 (s), x: -2.00 (m), y: 3.20 (m)
Time: 0.21 (s), x: -2.00 (m), y: 3.28 (m)
Time: 0.32 (s), x: -2.01 (m), y: 3.36 (m)
Time: 0.42 (s), x: -2.01 (m), y: 3.44 (m)
Time: 0.53 (s), x: -2.01 (m), y: 3.52 (m)
Time: 0.63 (s), x: -2.02 (m), y: 3.59 (m)
Time: 0.73 (s), x: -2.02 (m), y: 3.66 (m)
Time: 0.83 (s), x: -2.03 (m), y: 3.72 (m)
Time: 0.93 (s), x: -2.04 (m), y: 3.78 (m)
Time: 1.04 (s), x: -2.05 (m), y: 3.85 (m)
Time: 1.14 (s), x: -2.06 (m), y: 3.90 (m)
Time: 1.25 (s), x: -2.07 (m), y: 3.95 (m)
Time: 1.35 (s), x: -2.08 (m), y: 4.00 (m)
Time: 1.45 (s), x: -2.09 (m), y: 4.04 (m)
Time: 1.55 (s), x: -2.10 (m), y: 4.08 (m)
Time: 1.66 (s), x: -2.11 (m), y: 4.13 (m)
Time: 1.76 (s), x: -2.12 (m), y: 4.17 (m)
Time: 1.87 (s), x: -2.14 (m), y: 4.20 (m)
Time: 1.97 (s), x: -2.14 (m), y: 4.23 (m)
Time: 2.07 (s), x: -2.15 (m), y: 4.26 (m)
Time: 2.18 (s), x: -2.16 (m), y: 4.29 (m)
Time: 2.28 (s), x: -2.17 (m), y: 4.32 (m)
Time: 2.39 (s), x: -2.18 (m), y: 4.35 (m)
Time: 2.49 (s), x: -2.19 (m), y: 4.38 (m)
Time: 2.59 (s), x: -2.20 (m), y: 4.41 (m)
Time: 2.70 (s), x: -2.21 (m), y: 4.44 (m)
Time: 2.81 (s), x: -2.22 (m), y: 4.47 (m)
Time: 2.91 (s), x: -2.23 (m), y: 4.48 (m)
Time: 3.01 (s), x: -2.24 (m), y: 4.49 (m)
Time: 3.12 (s), x: -2.24 (m), y: 4.50 (m)
Time: 3.22 (s), x: -2.25 (m), y: 4.51 (m)
Time: 3.33 (s), x: -2.26 (m), y: 4.53 (m)
Time: 3.43 (s), x: -2.27 (m), y: 4.56 (m)
Time: 3.54 (s), x: -2.28 (m), y: 4.58 (m)
Time: 3.65 (s), x: -2.30 (m), y: 4.60 (m)
Time: 3.75 (s), x: -2.31 (m), y: 4.62 (m)
Time: 3.86 (s), x: -2.32 (m), y: 4.64 (m)
Time: 3.96 (s), x: -2.33 (m), y: 4.66 (m)
Time: 4.07 (s), x: -2.34 (m), y: 4.68 (m)
Time: 4.17 (s), x: -2.35 (m), y: 4.70 (m)
Time: 4.27 (s), x: -2.36 (m), y: 4.71 (m)
Time: 4.38 (s), x: -2.37 (m), y: 4.72 (m)
Time: 4.48 (s), x: -2.38 (m), y: 4.74 (m)
Time: 4.58 (s), x: -2.38 (m), y: 4.75 (m)
Time: 4.69 (s), x: -2.39 (m), y: 4.76 (m)
Time: 4.79 (s), x: -2.40 (m), y: 4.77 (m)
Time: 4.89 (s), x: -2.41 (m), y: 4.79 (m)
Time: 4.99 (s), x: -2.42 (m), y: 4.80 (m)
Time: 5.10 (s), x: -2.42 (m), y: 4.81 (m)
Time: 5.21 (s), x: -2.43 (m), y: 4.82 (m)
Time: 5.31 (s), x: -2.43 (m), y: 4.83 (m)
Time: 5.42 (s), x: -2.44 (m), y: 4.83 (m)
Time: 5.52 (s), x: -2.44 (m), y: 4.84 (m)
Time: 5.63 (s), x: -2.45 (m), y: 4.85 (m)
Time: 5.73 (s), x: -2.45 (m), y: 4.86 (m)
Time: 5.83 (s), x: -2.46 (m), y: 4.87 (m)
Time: 5.94 (s), x: -2.47 (m), y: 4.89 (m)
Time: 6.05 (s), x: -2.49 (m), y: 4.93 (m)
Time: 6.15 (s), x: -2.53 (m), y: 4.98 (m)
Time: 6.26 (s), x: -2.56 (m), y: 5.04 (m)
Time: 6.37 (s), x: -2.59 (m), y: 5.09 (m)
Time: 6.47 (s), x: -2.62 (m), y: 5.14 (m)
Time: 6.58 (s), x: -2.64 (m), y: 5.20 (m)
Time: 6.68 (s), x: -2.66 (m), y: 5.24 (m)
Time: 6.79 (s), x: -2.68 (m), y: 5.26 (m)
Time: 6.89 (s), x: -2.68 (m), y: 5.28 (m)
Time: 7.00 (s), x: -2.68 (m), y: 5.34 (m)
Time: 7.10 (s), x: -2.68 (m), y: 5.37 (m)
Time: 7.21 (s), x: -2.68 (m), y: 5.36 (m)
Time: 7.31 (s), x: -2.68 (m), y: 5.35 (m)
Time: 7.42 (s), x: -2.68 (m), y: 5.35 (m)
Time: 7.52 (s), x: -2.68 (m), y: 5.34 (m)
Time: 7.63 (s), x: -2.68 (m), y: 5.33 (m)
Time: 7.74 (s), x: -2.68 (m), y: 5.32 (m)
Time: 7.84 (s), x: -2.68 (m), y: 5.31 (m)
Time: 7.95 (s), x: -2.69 (m), y: 5.30 (m)
Time: 8.05 (s), x: -2.69 (m), y: 5.30 (m)
Time: 8.16 (s), x: -2.69 (m), y: 5.29 (m)
Time: 8.27 (s), x: -2.69 (m), y: 5.29 (m)
Time: 8.38 (s), x: -2.69 (m), y: 5.29 (m)
Time: 8.48 (s), x: -2.69 (m), y: 5.31 (m)
Time: 8.58 (s), x: -2.68 (m), y: 5.37 (m)
Time: 8.68 (s), x: -2.66 (m), y: 5.48 (m)
Time: 8.79 (s), x: -2.64 (m), y: 5.58 (m)
Time: 8.89 (s), x: -2.62 (m), y: 5.68 (m)
Time: 9.00 (s), x: -2.60 (m), y: 5.79 (m)
Time: 9.11 (s), x: -2.58 (m), y: 5.89 (m)
Time: 9.21 (s), x: -2.56 (m), y: 5.99 (m)
Time: 9.32 (s), x: -2.55 (m), y: 6.10 (m)
Time: 9.43 (s), x: -2.53 (m), y: 6.21 (m)
Time: 9.53 (s), x: -2.51 (m), y: 6.31 (m)
Time: 9.63 (s), x: -2.50 (m), y: 6.41 (m)
Time: 9.74 (s), x: -2.48 (m), y: 6.51 (m)
Time: 9.84 (s), x: -2.46 (m), y: 6.62 (m)
Time: 9.95 (s), x: -2.44 (m), y: 6.72 (m)
Time: 10.05 (s), x: -2.43 (m), y: 6.82 (m)
Time: 10.16 (s), x: -2.41 (m), y: 6.92 (m)
Time: 10.26 (s), x: -2.39 (m), y: 7.03 (m)
Time: 10.37 (s), x: -2.38 (m), y: 7.14 (m)
Time: 10.47 (s), x: -2.36 (m), y: 7.24 (m)
Time: 10.58 (s), x: -2.34 (m), y: 7.34 (m)
Time: 10.68 (s), x: -2.33 (m), y: 7.44 (m)
Time: 10.78 (s), x: -2.31 (m), y: 7.55 (m)
Time: 10.89 (s), x: -2.29 (m), y: 7.65 (m)
Time: 11.00 (s), x: -2.28 (m), y: 7.71 (m)
Time: 11.10 (s), x: -2.28 (m), y: 7.74 (m)
Time: 11.20 (s), x: -2.27 (m), y: 7.77 (m)
Time: 11.30 (s), x: -2.27 (m), y: 7.80 (m)
Time: 11.40 (s), x: -2.27 (m), y: 7.82 (m)
Time: 11.51 (s), x: -2.26 (m), y: 7.85 (m)
Time: 11.61 (s), x: -2.26 (m), y: 7.87 (m)
Time: 11.71 (s), x: -2.26 (m), y: 7.90 (m)
Time: 11.81 (s), x: -2.26 (m), y: 7.92 (m)
Time: 11.91 (s), x: -2.26 (m), y: 7.94 (m)
Time: 12.02 (s), x: -2.26 (m), y: 7.97 (m)
Time: 12.12 (s), x: -2.26 (m), y: 7.99 (m)
Time: 12.23 (s), x: -2.26 (m), y: 8.00 (m)
Time: 12.33 (s), x: -2.26 (m), y: 8.01 (m)
Time: 12.44 (s), x: -2.26 (m), y: 8.02 (m)
Time: 12.54 (s), x: -2.27 (m), y: 8.03 (m)
Time: 12.64 (s), x: -2.27 (m), y: 8.04 (m)
Time: 12.75 (s), x: -2.28 (m), y: 8.06 (m)
Time: 12.85 (s), x: -2.27 (m), y: 8.07 (m)
Time: 12.95 (s), x: -2.27 (m), y: 8.07 (m)
Time: 13.05 (s), x: -2.27 (m), y: 8.07 (m)
Time: 13.15 (s), x: -2.26 (m), y: 8.07 (m)
Time: 13.25 (s), x: -2.26 (m), y: 8.08 (m)
Time: 13.36 (s), x: -2.25 (m), y: 8.09 (m)
Time: 13.46 (s), x: -2.24 (m), y: 8.10 (m)
Time: 13.56 (s), x: -2.24 (m), y: 8.11 (m)
Time: 13.66 (s), x: -2.23 (m), y: 8.12 (m)
Time: 13.77 (s), x: -2.23 (m), y: 8.13 (m)
Time: 13.87 (s), x: -2.22 (m), y: 8.15 (m)
Time: 13.97 (s), x: -2.22 (m), y: 8.16 (m)
Time: 14.08 (s), x: -2.21 (m), y: 8.16 (m)
Time: 14.18 (s), x: -2.21 (m), y: 8.17 (m)
Time: 14.29 (s), x: -2.21 (m), y: 8.17 (m)
Time: 14.39 (s), x: -2.21 (m), y: 8.16 (m)
Time: 14.49 (s), x: -2.20 (m), y: 8.15 (m)
Time: 14.59 (s), x: -2.20 (m), y: 8.15 (m)
Time: 14.69 (s), x: -2.20 (m), y: 8.14 (m)
Time: 14.80 (s), x: -2.20 (m), y: 8.13 (m)
Time: 14.91 (s), x: -2.19 (m), y: 8.12 (m)
Time: 15.02 (s), x: -2.19 (m), y: 8.11 (m)
Time: 15.12 (s), x: -2.19 (m), y: 8.11 (m)
Time: 15.23 (s), x: -2.19 (m), y: 8.11 (m)
Time: 15.34 (s), x: -2.19 (m), y: 8.12 (m)
Time: 15.44 (s), x: -2.19 (m), y: 8.13 (m)
Time: 15.55 (s), x: -2.20 (m), y: 8.15 (m)
Time: 15.66 (s), x: -2.20 (m), y: 8.16 (m)
Time: 15.77 (s), x: -2.20 (m), y: 8.17 (m)
Time: 15.88 (s), x: -2.20 (m), y: 8.18 (m)
Time: 15.98 (s), x: -2.20 (m), y: 8.19 (m)
Time: 16.09 (s), x: -2.20 (m), y: 8.20 (m)
Time: 16.19 (s), x: -2.19 (m), y: 8.20 (m)
Time: 16.30 (s), x: -2.19 (m), y: 8.21 (m)
Time: 16.40 (s), x: -2.19 (m), y: 8.21 (m)
Time: 16.50 (s), x: -2.20 (m), y: 8.22 (m)
Time: 16.60 (s), x: -2.20 (m), y: 8.23 (m)
Time: 16.71 (s), x: -2.21 (m), y: 8.24 (m)
Time: 16.82 (s), x: -2.21 (m), y: 8.25 (m)
Time: 16.92 (s), x: -2.22 (m), y: 8.26 (m)
Time: 17.02 (s), x: -2.22 (m), y: 8.27 (m)
Time: 17.12 (s), x: -2.23 (m), y: 8.27 (m)
Time: 17.23 (s), x: -2.23 (m), y: 8.28 (m)
Time: 17.33 (s), x: -2.24 (m), y: 8.29 (m)
Time: 17.43 (s), x: -2.24 (m), y: 8.29 (m)
Time: 17.53 (s), x: -2.24 (m), y: 8.30 (m)
Time: 17.63 (s), x: -2.25 (m), y: 8.31 (m)
Time: 17.73 (s), x: -2.27 (m), y: 8.34 (m)
Time: 17.84 (s), x: -2.29 (m), y: 8.38 (m)
Time: 17.94 (s), x: -2.32 (m), y: 8.41 (m)
Time: 18.04 (s), x: -2.35 (m), y: 8.47 (m)
Time: 18.14 (s), x: -2.39 (m), y: 8.55 (m)
Time: 18.25 (s), x: -2.43 (m), y: 8.64 (m)
Time: 18.36 (s), x: -2.46 (m), y: 8.73 (m)
Time: 18.46 (s), x: -2.50 (m), y: 8.83 (m)
Time: 18.57 (s), x: -2.52 (m), y: 8.94 (m)
Time: 18.67 (s), x: -2.53 (m), y: 9.04 (m)
Time: 18.77 (s), x: -2.53 (m), y: 9.14 (m)
Time: 18.88 (s), x: -2.52 (m), y: 9.23 (m)
Time: 18.98 (s), x: -2.51 (m), y: 9.33 (m)
Time: 19.08 (s), x: -2.50 (m), y: 9.43 (m)
Time: 19.19 (s), x: -2.48 (m), y: 9.54 (m)
Time: 19.30 (s), x: -2.46 (m), y: 9.64 (m)
Time: 19.40 (s), x: -2.44 (m), y: 9.74 (m)
Time: 19.50 (s), x: -2.41 (m), y: 9.84 (m)
Time: 19.61 (s), x: -2.37 (m), y: 9.94 (m)
Time: 19.71 (s), x: -2.34 (m), y: 10.04 (m)
Time: 19.81 (s), x: -2.30 (m), y: 10.13 (m)
Time: 19.92 (s), x: -2.26 (m), y: 10.23 (m)
Time: 20.02 (s), x: -2.22 (m), y: 10.33 (m)
Time: 20.12 (s), x: -2.18 (m), y: 10.42 (m)
Time: 20.23 (s), x: -2.13 (m), y: 10.52 (m)
Time: 20.33 (s), x: -2.09 (m), y: 10.61 (m)
Time: 20.44 (s), x: -2.04 (m), y: 10.70 (m)
Time: 20.54 (s), x: -1.99 (m), y: 10.79 (m)
Time: 20.64 (s), x: -1.95 (m), y: 10.88 (m)
Time: 20.74 (s), x: -1.90 (m), y: 10.98 (m)
Time: 20.85 (s), x: -1.84 (m), y: 11.07 (m)
Time: 20.96 (s), x: -1.79 (m), y: 11.16 (m)
Time: 21.06 (s), x: -1.74 (m), y: 11.25 (m)
Time: 21.17 (s), x: -1.69 (m), y: 11.35 (m)
Time: 21.27 (s), x: -1.64 (m), y: 11.44 (m)
Time: 21.37 (s), x: -1.59 (m), y: 11.52 (m)
Time: 21.47 (s), x: -1.55 (m), y: 11.59 (m)
